Date,Tweet
Date,eet',Country
Wed Jun 26 23:59:59 +0000 2019,HOT GIRL SEASON \ ,"Tennessee, USA"
Wed Jun 26 23:59:59 +0000 2019,"It\'s too much hype with these debates.""'","Clairton, PA"
Wed Jun 26 23:59:59 +0000 2019,#VoteMcCann ,"Illinois, USA"
Wed Jun 26 23:59:59 +0000 2019, \,"Fort Worth, TX"
Wed Jun 26 23:59:59 +0000 2019," this photo threatens my sexuality'""","Houston, TX"
Wed Jun 26 23:59:59 +0000 2019,"   Would you force them to walk hundreds of miles with little to no food or water'""","Arlington, TX"
Wed Jun 26 23:59:59 +0000 2019,I just applied to 4 different jobs and my friend is showing my tie dye to his boss today to possibly sell in a glas\ ,"Vancouver, WA"
Wed Jun 26 23:59:59 +0000 2019," I scroll their TL first...'""","Georgia, USA"
Wed Jun 26 23:59:59 +0000 2019,Epcot Forever! ,"Texas, USA"
Wed Jun 26 23:59:59 +0000 2019,"Interesting.'""","Highland, CA"
Wed Jun 26 23:59:58 +0000 2019,Doing this would just cause me to get whooped again. ,"Dallas, TX"
Wed Jun 26 23:59:58 +0000 2019,badass goodwill find!! ,"Oklahoma, USA"
Wed Jun 26 23:59:58 +0000 2019,People that waste their time tweeting about either. ,"Los Angeles, CA"
Wed Jun 26 23:59:58 +0000 2019,"I put a cup of coffee in my bag like it wouldn\ spill all over, then shrugged it off when it did and that\ about\ ","Milwaukee, WI"
Wed Jun 26 23:59:58 +0000 2019, thanks \,"Irondequoit, NY"
Wed Jun 26 23:59:58 +0000 2019," Alive and well!'""","Kansas City, MO"
Wed Jun 26 23:59:58 +0000 2019,That last play ,"California, USA"
Wed Jun 26 23:59:58 +0000 2019," What a gimme on the tiebreaker tho come on'""","Plymouth, MA"
Wed Jun 26 23:59:58 +0000 2019,"esp on that part....'""","West Jordan, UT"
Wed Jun 26 23:59:58 +0000 2019," It is subject to your will, oh mighty Strahd.\\n\\nRAW it\'s basically flat being a limited  space of Prime\ ","Yreka, CA"
Wed Jun 26 23:59:58 +0000 2019," That\ 20 points.'""","Billings, MT"
Wed Jun 26 23:59:58 +0000 2019,#SDO #DayOff #WhatDayIsItCindy? #Burning and #Sipping #PanaRicoland\ #Inventos de #ReinaD\ #Inventions I\ ,"San Antonio, TX"
Wed Jun 26 23:59:58 +0000 2019," Lucia es la de camisa a rayas, Paola es la del vestido, correcto?'""","Allen, TX"
Wed Jun 26 23:59:58 +0000 2019,"I danced with Etika at katsucon and we hit it off cool, I\ in shock still about his passing. Say what you will abo\ ","Brooklyn, NY"
Wed Jun 26 23:59:58 +0000 2019,"Same ole mistakes, love on the brain & sex with me \ ","Raleigh, NC"
Wed Jun 26 23:59:58 +0000 2019,Bro! ,"Washington, DC"
Wed Jun 26 23:59:58 +0000 2019,Vibing with the greatest mother in the world !! Trust that My village wouldn\ be right without this anchor. \ @ Vi\ ,"Glen Allen, VA"
Wed Jun 26 23:59:57 +0000 2019,Petition for all streaming services to join as ONE and provide content for a reasonable price instead of SPLITTING\ ,"Indian Springs, GA"
Wed Jun 26 23:59:57 +0000 2019,"I feel like dying your hair is like... a form of artistry that indicates greatness is coming soon....'""","Bronx, NY"
Wed Jun 26 23:59:57 +0000 2019,lmfao this nigga ,"Georgia, USA"
Wed Jun 26 23:59:57 +0000 2019,"  My man'""","Boston, MA"
Wed Jun 26 23:59:57 +0000 2019,"I do want to listen to  but listening to  is painful.'""","Ashburn, VA"
Wed Jun 26 23:59:57 +0000 2019,Yupp i just started crying ... lol im really putting my big girl pants on \,"Saginaw Township North, MI"
Wed Jun 26 23:59:57 +0000 2019," No cap'""","Houston, TX"
Wed Jun 26 23:59:57 +0000 2019,I just finished my beer in however long the song Titsnium is...lol that\'s what popped up on Pandora when I turned it on\,"Laconia, NH"
Wed Jun 26 23:59:57 +0000 2019,"Andy Ruiz starting to feel himself a little too much'""","Los Angeles, CA"
Wed Jun 26 23:59:56 +0000 2019," Never hear a thing about him. Maybe I\ wrong?'""","Trenton, NJ"
Wed Jun 26 23:59:56 +0000 2019," When you visiting'""","Manhattan, NY"
Wed Jun 26 23:59:56 +0000 2019,"  I can\ even say what I want!  Slainte!'""","Palm Beach Gardens, FL"
Wed Jun 26 23:59:56 +0000 2019,"'Popcorn sweetbreads and ""Bordain (Beef Heart) Tartare. @ Watershed Kitchen & Bar ","Columbus, OH"
Wed Jun 26 23:59:56 +0000 2019,Someone is being a baby. ,"Allen, TX"
Wed Jun 26 23:59:56 +0000 2019," So um pouco menos que voce.'""","Lake Butler, FL"
Wed Jun 26 23:59:56 +0000 2019,"  What should  do?'""","Omaha, NE"
Wed Jun 26 23:59:56 +0000 2019," Letsss gooo'""","Paradise, NV"
Wed Jun 26 23:59:56 +0000 2019,"   Sigh. Is it a full moon?'""","Pennsylvania, USA"
Wed Jun 26 23:59:56 +0000 2019," My favorite couple! Enjoy yourselves Kelly & TD.'""","Charlotte, NC"
Wed Jun 26 23:59:56 +0000 2019,Horrible moment in this race. ,"Manhattan, NY"
Wed Jun 26 23:59:55 +0000 2019,oh im.... crying ,"Brooklyn, NY"
Wed Jun 26 23:59:55 +0000 2019, Your followers are dominantly sports fans... \,"Indianapolis, IN"
Wed Jun 26 23:59:55 +0000 2019," this tweet ruins my joke pls delet'""","Manhattan, NY"
Wed Jun 26 23:59:55 +0000 2019," So. Ready.'""","College Park, GA"
Wed Jun 26 23:59:55 +0000 2019," i\ trying to move down there currently. i need to get out of de.'""","Delaware, USA"
Wed Jun 26 23:59:55 +0000 2019," Yes. Is now, but I\'m cleaning it up. Normalizing it and stitching it together to one file. It was a\ ","Deptford, NJ"
Wed Jun 26 23:59:55 +0000 2019," We are in Iowa.  A little bit of a trip to pick up a dog.  Wish we were closer.'""","Kansas, USA"
Wed Jun 26 23:59:55 +0000 2019,,"Roseville, CA"
Wed Jun 26 23:59:55 +0000 2019,Shhhh \ ,"Austin, TX"
Wed Jun 26 23:59:55 +0000 2019,"Currently at'""",Path Of Life Emergency Shelter
Wed Jun 26 23:59:55 +0000 2019," Austin\ dope\\nHotels are kinda expensive \\nTry Airbnb'""","Austin, TX"
Wed Jun 26 23:59:55 +0000 2019,"Rockets offering Clint Capela, Eric Gordon and PJ Tucker in Jimmy Butler pursuit  ","South Carolina, USA"
Wed Jun 26 23:59:55 +0000 2019," Chick Fila'""","Long Beach, CA"
Wed Jun 26 23:59:55 +0000 2019,I always wondered what happened Monday morning on The Breakfast Club? ,"Walhalla, SC"
Wed Jun 26 23:59:55 +0000 2019," I know!!'""","Westbrook Center, CT"
Wed Jun 26 23:59:54 +0000 2019,   Is this how you met Shane? ,"Midtown, Atlanta"
Wed Jun 26 23:59:54 +0000 2019," Pretty sure I heard both Nirvana and Pearl Jam on the same day.'""","Iowa City, IA"
Wed Jun 26 23:59:54 +0000 2019," The best Alien movie.'""","Los Angeles, CA"
Wed Jun 26 23:59:54 +0000 2019,"    Time to rumble!'""","Florida, USA"
Wed Jun 26 23:59:54 +0000 2019," Come on ima braid it to the side'""","New Orleans, LA"
Wed Jun 26 23:59:54 +0000 2019,"Baby picture thread , drop your baby pics\ ","Oklahoma, USA"
Wed Jun 26 23:59:54 +0000 2019," I\ sorry, I didn\ hear you... I was too busy giving you what you want.'""","Grand Rapids, MI"
Wed Jun 26 23:59:54 +0000 2019,"Oh yeah? Okay, that\ it. Where is my boyfriend at? Because sis you look good \ ","Highland Heights, KY"
Wed Jun 26 23:59:54 +0000 2019," I need'""","Petersburg, VA"
Wed Jun 26 23:59:54 +0000 2019,#mildredjane and I made a trip outside to feed and water the #cows. #cow #cowstagram #cowsofinstagram #onthefarm  ,"Indiana, USA"
Wed Jun 26 23:59:53 +0000 2019,Chubby Purdy ,"Middle River, MD"
Wed Jun 26 23:59:53 +0000 2019,"   \ him!'""","Reynoldsburg, OH"
Wed Jun 26 23:59:53 +0000 2019,"   R u talking about urself'""","Washington, DC"
Wed Jun 26 23:59:53 +0000 2019,"I need a fucking drink'""","Calabasas, CA"
Wed Jun 26 23:59:53 +0000 2019,We need to increase diversity in #MedEd. State and Local Societies assist students applying to medical schools.-Dr.\ ,Hart Senate Building
Wed Jun 26 23:59:53 +0000 2019," Am being opened minded and hoping for the best on tonight and tomorrow.'""","Henderson, NV"
Wed Jun 26 23:59:53 +0000 2019,ngl flies are the biggest pussies ever ... how u gon stick me then fly away \,"Sugar Land, TX"
Wed Jun 26 23:59:53 +0000 2019,The Shape of Water! ,"Manhattan, NY"
Wed Jun 26 23:59:53 +0000 2019,"What a play'""","Tennessee, USA"
Wed Jun 26 23:59:53 +0000 2019,"     I am'""","Charlotte, NC"
Wed Jun 26 23:59:53 +0000 2019,This little cutie here. ,Houmas House Plantation and Gardens
Wed Jun 26 23:59:53 +0000 2019,$4 beers at Mission Bar. Join me \,"Santa Ana, CA"
Wed Jun 26 23:59:53 +0000 2019,"Accident cleared in #Oklahoma on I 44 EB at SW 29th St, slow traffic back to SW 44th St, delay of 1 min #OKCtraffic ","Oklahoma City, OK"
Wed Jun 26 23:59:53 +0000 2019,+1 ,"Florida, USA"
Wed Jun 26 23:59:53 +0000 2019,"      Are saying I do not extend that courtesy?'""","Las Vegas, NV"
Wed Jun 26 23:59:52 +0000 2019,Accident in #Canadian on SW 89th St east of S Morgan Rd #OKCtraffic ,"Mustang, OK"
Wed Jun 26 23:59:52 +0000 2019,"But where he does come out from? Ever?'""","Savannah, GA"
Wed Jun 26 23:59:52 +0000 2019,Here\'s my prediction: Beto wins but Warren declared winner and that 1 asshole will declare Klobuchar the winner but\ ,"Kendale Lakes, FL"
Wed Jun 26 23:59:52 +0000 2019," Really??\\nI hope it never happens to me because I\ going to need Bond Money...Ijs'""","Little Rock, AR"
Wed Jun 26 23:59:52 +0000 2019, \ to sexy\,"Atascocita, TX"
Wed Jun 26 23:59:52 +0000 2019,This can\ be the same sun I played in when I was little \,"Neosho, MO"
Wed Jun 26 23:59:52 +0000 2019,5th & 6th Grade (Boys) - Pool A - Vikings 5 def. Team Gallagher 30-20 #TCL ,"Pottsgrove, PA"
Wed Jun 26 23:59:52 +0000 2019,Nah fr tho ,"Norfolk, VA"
Wed Jun 26 23:59:52 +0000 2019, SAY IT LOUDER for the People in the Bike! \,"Queens, NY"
