Date,Tweet
Date,eet',Country
Sun May 05 23:59:59 +0000 2019," Oh I know I\ carve out some time. All a learning curve!'""","Marina, CA"
Sun May 05 23:59:59 +0000 2019,"To go out tonight?'""","Houston, TX"
Sun May 05 23:59:59 +0000 2019,Also depends on the screen you\'re using to look at it.... ,"Plano, TX"
Sun May 05 23:59:59 +0000 2019," Same, buddy. Same.'""","Birmingham, AL"
Sun May 05 23:59:59 +0000 2019, White LGBTQ+ ppl have literally the worst takes on navigating the systems their klancestors created\ ,"Bronx, NY"
Sun May 05 23:59:59 +0000 2019,"so glad to finally be back in my bed. ain had no damn wifi all weekend!!'""","Virginia Beach, VA"
Sun May 05 23:59:59 +0000 2019,,"Redding, CA"
Sun May 05 23:59:59 +0000 2019,"My insides \ fuck this iud. Who cares if it\ not medically necessary take my uterus. Take it anyways!'""","Reno, NV"
Sun May 05 23:59:59 +0000 2019,Big 1st place win for the  9u White at the  Sticks Classic this weekend. Finally some bea\ ,"Waukee, IA"
Sun May 05 23:59:59 +0000 2019, A6. In Arizona the worst is by bus. Itd take hours to go 20 miles.. but if its 117\ out it prolly bea\ ,"Mesa, AZ"
Sun May 05 23:59:59 +0000 2019,"can someone help me pick out a wildflower case please im useless at doing it myself'""","Georgia, USA"
Sun May 05 23:59:59 +0000 2019,"Another HAND PAINTED \ hat for blacfrica with their logo on it \ @ Baltimore, Maryland ","Baltimore, MD"
Sun May 05 23:59:58 +0000 2019,Got a leaked still from tonight\ #GoT \\nSorry about the spoiler ,"Cleveland, OH"
Sun May 05 23:59:58 +0000 2019,Just a friendly reminder that if you are facing 25% tariffs as part of the initial $50 billion (Lists I & II) it is\ ,"Romulus, MI"
Sun May 05 23:59:58 +0000 2019,YAAASSSS BITCH ,"San Marcos, TX"
Sun May 05 23:59:58 +0000 2019,On my first bicycle ride of the year. Why is it always so damn windy in this town. Should have got the electric bike at  \,"Minnesota, USA"
Sun May 05 23:59:58 +0000 2019,"  Yeah you won\'t get an arguement from me on that one bit. Can\'t stand the guy.""'","Buckhall, VA"
Sun May 05 23:59:58 +0000 2019,I don\'t say this lightly as an optimist: Trump might succed. The slow-motion descent from democracy to dictatorship\ ,"Florida, USA"
Sun May 05 23:59:58 +0000 2019,It\ about to be a movie \ #Aquaholics ,"Dallas, TX"
Sun May 05 23:59:58 +0000 2019,"Listening to palehorse'""","Tampa, FL"
Sun May 05 23:59:58 +0000 2019,MAYBE OBAMA HAS IT? ,"Miami Beach, FL"
Sun May 05 23:59:58 +0000 2019,I had such a great time today talking with people and signing books at the Unity of Houston bookstore. Thank you so\ ,"Houston, TX"
Sun May 05 23:59:57 +0000 2019,HEHEEJKNSRG ,"Severn, MD"
Sun May 05 23:59:57 +0000 2019,"  Not gonna let this die, are we?'""","Tucson, AZ"
Sun May 05 23:59:57 +0000 2019,"This is annoying because Portland literally has 2 actual good players right now that are healthy.'""","Denver, CO"
Sun May 05 23:59:57 +0000 2019,"' Right! A ""dictator"" doesn\\\'t use the present subjunctive conditional. He said, ""shouldn\\\'t."" For example, B\ ","Mamaroneck, NY"
Sun May 05 23:59:57 +0000 2019,"  At least. Seemed like more to those of us who were there!'""","South Carolina, USA"
