Date,Tweet
Date,eet',Country
Fri May 31 23:59:59 +0000 2019,Nursing roundtables  \\nHaving a great discussion on how iomsn can  meet the needs of nurses. Have some idea\ ,"Seattle, WA"
Fri May 31 23:59:59 +0000 2019," I gotta find somewhere to print them!'""","Columbus, OH"
Fri May 31 23:59:59 +0000 2019,  I ain\ stopping shit ,"New Orleans, LA"
Fri May 31 23:59:59 +0000 2019,"Pairs very well with cheese, carbs, salt, etc. #HappyHour - Drinking a Dolphin Sparkles by  a\ ","Plymouth, MN"
Fri May 31 23:59:59 +0000 2019,May 2019 U.S. crude oil imports average 25.46 API gravity.\\nU.S. tight oil averages > 40 API gravity.\\n#OOTT\ ,"Sugar Land, TX"
Fri May 31 23:59:59 +0000 2019," The same one. I stopped to admire the girls.'""","New York, USA"
Fri May 31 23:59:59 +0000 2019," What about everyone who has purchased music? Can we no longer access our purchases of the haven\ been downloaded?'""","Lanoka Harbor, NJ"
Fri May 31 23:59:59 +0000 2019,"Going into the weekend like....#selfie #silly #crosseyed #mamaneedsabreak #adulting #life #mood @ Los Angeles, Cali\ ","Los Angeles, CA"
Fri May 31 23:59:59 +0000 2019," Our turn.....'""","Leominster, MA"
Fri May 31 23:59:59 +0000 2019,"If you got that stank breath, don\ ever open your mouth to talk that jazz, PERIOD.'""","Houston, TX"
Fri May 31 23:59:59 +0000 2019,"Few things in life bring me more joy than the anticipation of making & eating a humongous bowl of popcorn at the end of the day'""","Asheville, NC"
Fri May 31 23:59:59 +0000 2019," Her percentage of native American is about the same as your being human'""","Colorado, USA"
Fri May 31 23:59:59 +0000 2019,Dranks with my #BooThang... ,"Washington, DC"
Fri May 31 23:59:59 +0000 2019,Drinking a Foolery by  at  \ ,"Geneva, IL"
Fri May 31 23:59:58 +0000 2019,don\ talk to me after I get dis fade \\n\,"Dallas, TX"
Fri May 31 23:59:58 +0000 2019,"Working in cardiology next week. Do you think if I show the doctors my tattoo it\ get me some brownie points?'""","Woodland, CA"
