Date,Tweet
Date,eet',Country
Fri May 17 11:50:30 +0000 2019,"To anyone else who has had the pleasure of having a cute furry companion in their lives, appreciate all the time yo\ ","Queens, NY"
Fri May 17 11:50:30 +0000 2019,Thought today was payday for both my jobs but turns out it\ only payday for one of them \,"Bloomington, MN"
Fri May 17 11:50:30 +0000 2019,I\'m at Ashli\'s New Kopi Korner in MD ,"South Laurel, MD"
Fri May 17 11:50:30 +0000 2019," These belong to Gaga'""","Boston, MA"
Fri May 17 11:50:30 +0000 2019,"Welcome cargo ship \ PALMERSTON! Enjoy Oakland!'""","San Francisco, CA"
Fri May 17 11:50:29 +0000 2019,"  Lmaooo y\ wild'""","Channelview, TX"
Fri May 17 11:50:29 +0000 2019,"I remember when that girl didn\ need me , now that hoe back on my team cause my neck wet like a squeegee \","Bronx, NY"
Fri May 17 11:50:29 +0000 2019,"lmaoooo because white men carry assault rifles, but they don\ carry babies. So they care vastly about the former,\ ","Raleigh, NC"
Fri May 17 11:50:29 +0000 2019,  When I do it my thought is the people in the dining rooms want a pick to bet and from there\ ,"Kentucky, USA"
Fri May 17 11:50:29 +0000 2019,what kind of retarded shit is this??? First of all if you\ a real Hispanic you wouldn\ consider it Mexican food\ ,"Tillmans Corner, AL"
Fri May 17 11:50:29 +0000 2019," Yeah, I was unable to go \","Ypsilanti, MI"
Fri May 17 11:50:28 +0000 2019,"I can\ wait to be in Dubai omg'""","Framingham, MA"
Fri May 17 11:50:28 +0000 2019,,"Indianapolis, IN"
Fri May 17 11:50:28 +0000 2019,"  I\ love to have a photo of the famous \ beaver,\  \\nHappy birthday,\ ","Raleigh, NC"
Fri May 17 11:50:28 +0000 2019," That\ a good point! Thanks Sean!'""","Pea Ridge, WV"
Fri May 17 11:50:28 +0000 2019,"Don\'t fall in love with me without my permission""'","Manhattan, NY"
Fri May 17 11:50:28 +0000 2019," Thanks Mr. White!! Miss ya'""","Knoxville, TN"
Fri May 17 11:50:28 +0000 2019,#ExtremeWeather trend. ,"Ann Arbor, MI"
Fri May 17 11:50:27 +0000 2019,"Who wants to get lunch later? Do anything??? Someone. Pls'""","North Providence, RI"
Fri May 17 11:50:27 +0000 2019,"I\'ve grown so much. I cry now.""'","Texas, USA"
Fri May 17 11:50:27 +0000 2019,Good morning TGIF #CowboysNation have a great weekend\,"Virginia Beach, VA"
Fri May 17 11:50:27 +0000 2019,"The Nuggets are going to lose TC. They won\ pay him nearly what he deserves...super sad.'""","Tampa, FL"
Fri May 17 11:50:27 +0000 2019,My girls got me a mani-pedi gift card to my nail salon AND a 60 min massage (with hot stones) at my massage spot. T\ ,"Philadelphia, PA"
Fri May 17 11:50:27 +0000 2019,"  That\ what I said'""","Westlake, OH"
Fri May 17 11:50:26 +0000 2019," Come through Deeds!'""","Atlanta, GA"
Fri May 17 11:50:26 +0000 2019,"Oh true pioneer, rest easy pussy. ","South Laurel, MD"
Fri May 17 11:50:26 +0000 2019,We\ all been there \ ,"White Plains, NY"
Fri May 17 11:50:26 +0000 2019," Thank you!'""","Lennox, CA"
Fri May 17 11:50:26 +0000 2019,cya later H-town \,"Pasadena, TX"
Fri May 17 11:50:26 +0000 2019,Updated: Incident on #GardenStateParkway NB from South of Exit 137 - NJ 28 to Exit 140 - US 22/NJ 82 ,"Cranford, NJ"
Fri May 17 11:50:26 +0000 2019,"With such difficulties around the world, I hope for all the best on #IDAHOBIT'""","Virginia, USA"
Fri May 17 11:50:26 +0000 2019,"   You\'re in some great company!""'","Baltimore, MD"
Fri May 17 11:50:25 +0000 2019,"  I WANT TO BOOKING U'""","Odessa, TX"
Fri May 17 11:50:25 +0000 2019,"'Jesus, ""thank you for the place you have fashioned for me here on earth\ for the place you are preparing for me\ ","McAllen, TX"
Fri May 17 11:50:25 +0000 2019,Telease. ,"Boston, MA"
Fri May 17 11:50:25 +0000 2019,     True statement  Would love to hear your frien\ ,"Washington, USA"
Fri May 17 11:50:25 +0000 2019,Top-notch casting ,"Alexandria, VA"
Fri May 17 11:50:25 +0000 2019,"  Oh man......I miss you all!'""","La Grange Park, IL"
Fri May 17 11:50:25 +0000 2019,Embracing the fullness of The Ass. \\n#therapy #therapist #sextherapist #sextherapy #sexeducation #sexologist\ ,"Manhattan, NY"
Fri May 17 11:50:24 +0000 2019,Accident in #Oklahoma on I 44 EB at NW 23rd St #OKCtraffic ,"Oklahoma City, OK"
Fri May 17 11:50:24 +0000 2019," you should make vegan Shepard\ pie.'""","Rolling Meadows, IL"
Fri May 17 11:50:24 +0000 2019,"how you block me like i dont live up the block. whoops. pots hot.'""","Manhattan, NY"
Fri May 17 11:50:23 +0000 2019,"Big Sean is back! Even though ive noticed he never left but people will always talk shit about him idk why'""","Washington, DC"
Fri May 17 11:50:23 +0000 2019,You see a similar split between majors and service courses at the college level. Activities that encourage the sort\ ,"New York, USA"
Fri May 17 11:50:23 +0000 2019,"Season 4 done, Tyrion and Jaime the only good Lannister\ but I ain\ convinced'""","San Antonio, TX"
Fri May 17 11:50:23 +0000 2019,D&G Light Blue ,"Atlanta, GA"
Fri May 17 11:50:23 +0000 2019,     I\'ll take that company \,"Sullivan's Island, SC"
Fri May 17 11:50:23 +0000 2019,This regional week really getting the best of me \,"Wichita, KS"
Fri May 17 11:50:23 +0000 2019,#nextweekend #memorialdayweekend2019\\n#Memories \ SATURDAYS\    ,"Virginia Beach, VA"
Fri May 17 11:50:23 +0000 2019," pleaee lnow that  fid not blame  for pulling out. They blamed the governor.'""","Coronado, CA"
Fri May 17 11:50:22 +0000 2019,Weekend on deck! Happy Friday Sorors! \\n#DSTATX #DST1913 ,"Austin, TX"
Fri May 17 11:50:22 +0000 2019,"    And I love them for it!'""","Northside, MA"
Fri May 17 11:50:22 +0000 2019,How E-Commerce Can Change The Face Of Your Business  via ,"Sudbury, MA"
Fri May 17 11:50:21 +0000 2019,"Rashida Tlaib intentionally says things in a way that allows her to flip them & say she is the victim of hatred, an\ ","Baltimore, MD"
Fri May 17 11:50:21 +0000 2019,"How I just get to work and everyone already pmo?'""","Mission Bend, TX"
Fri May 17 11:50:21 +0000 2019,"    Really lovely pic'""","Florida, USA"
Fri May 17 11:50:21 +0000 2019,Damn Squirrel is going DOWN!!!! ,"Somers, CT"
Fri May 17 11:50:20 +0000 2019,"#NewProfilePic happy birthday to my first NKOTB crush, who will always hold a special place in my \ and who I sti\ ","Riverview, FL"
Fri May 17 11:50:20 +0000 2019," Just when you started playing warlock... Lol'""","Gulfport, MS"
Fri May 17 11:50:20 +0000 2019, #shootingacademy is the perfect backdrop for this weekend  event here on Table rock\ ,"Missouri, USA"
Fri May 17 11:50:19 +0000 2019,"Always consistent, willing to speak our minds even when we disagreed, never backing down from our beliefs with pare\ ","New Orleans, LA"
Fri May 17 11:50:19 +0000 2019," Wow!  I\ so underwhelmed.'""","Memphis, TN"
Fri May 17 11:50:19 +0000 2019," So is every decent human'""","Minnesota, USA"
Fri May 17 11:50:19 +0000 2019,Exactly. ,"Fort Worth, TX"
Fri May 17 11:50:19 +0000 2019,Aww Im Cryin Laughing At The Video Of The African American Mother Goin To Her Child School To Confront The Bullies\ ,"Washington, DC"
Fri May 17 11:50:19 +0000 2019,"WishKota ugly ass had a Twitter'""","Kailua, HI"
Fri May 17 11:50:19 +0000 2019," Well if people did what I said and don\ have sex if your not ready for a kid then that wouldn\ be a problem'""","Texas, USA"
Fri May 17 11:50:19 +0000 2019," Same with alcohol. Drank wine last week, had a headache the entire next day. Weed is more of a friend'""","Virginia, USA"
Fri May 17 11:50:18 +0000 2019,"   Thank You for Sharing this Lara Trump.!!'""","Michigan, USA"
Fri May 17 11:50:17 +0000 2019,    As long as Corbin don\ win we good \ ,"Dix Hills, NY"
Fri May 17 11:50:17 +0000 2019,"#barelysurvivedthefinale'""","Peabody, MA"
Fri May 17 11:50:17 +0000 2019," David and goliath'""","Ohio, USA"
Fri May 17 11:50:17 +0000 2019," This Tweet is a recipe for re-electing Donald Trump.'""","Georgia, USA"
Fri May 17 11:50:17 +0000 2019,PERIOD. ,"Missouri, USA"
Fri May 17 11:50:17 +0000 2019,"Why is it if a pregnant woman is murdered, the murderer gets two charges of homicide against him? #QuestionOfTheDay'""","Hoover, AL"
Fri May 17 11:50:17 +0000 2019,"My one year anniversary is approaching for my brand \ so excited!'""","Fort Lauderdale, FL"
Fri May 17 11:50:16 +0000 2019,Meanwhile on     ,"Virginia, USA"
Fri May 17 11:50:16 +0000 2019,"Allegri out, Guardiola in? ","Ocoee, FL"
Fri May 17 11:50:16 +0000 2019, here you go Cards! ,"Tennessee, USA"
Fri May 17 11:50:16 +0000 2019,So proud of these   students and their teachers who focused on fact fluency this semester. Congratulatio\ ,"Eufaula, AL"
Fri May 17 11:50:16 +0000 2019," Dat zijn ook de mensen uit Borculo, Nijmegen, Lochem en Eefde die lekker meededen... Echt geen Amsterdam\ ","Haddonfield, NJ"
Fri May 17 11:50:16 +0000 2019, Best gift ever! You meant \ healthy obsession\ I think \,"Glenview, IL"
Fri May 17 11:50:16 +0000 2019, \\n\\nRIP Grumpy Cat \\n\\nYou said what we always were thinking.\\n\\n #RIPGrumpyCat ,"Huntley, IL"
