Date,Tweet
Date,eet',Country
Wed Jun 12 23:59:59 +0000 2019,WHAT THE FUCK IS THIS ,"Rohnert Park, CA"
Wed Jun 12 23:59:59 +0000 2019," We outttttt. I\ going to try to get into Blue after my tiddies get done. Come w/ me.'""","Enterprise, NV"
Wed Jun 12 23:59:59 +0000 2019,Great Indian food!!! @ North Street ,"San Marcos, TX"
Wed Jun 12 23:59:59 +0000 2019, Remember we used to go to place by Grandpa on the AVE... I think it was Shakey\,"Seattle, WA"
Wed Jun 12 23:59:59 +0000 2019,holy hell ,"Farmingdale, NY"
Wed Jun 12 23:59:59 +0000 2019,I never realized how boring my life can b without the softball team \,"Chattanooga, TN"
Wed Jun 12 23:59:59 +0000 2019,"The freaky things that we do'""","Metairie, LA"
Wed Jun 12 23:59:59 +0000 2019,"Opinions don\ mean anything tbh. They hold no weight. All speculation.'""","Milwaukee, WI"
Wed Jun 12 23:59:59 +0000 2019,"Some of y\ are really 19, 20, 21+ even without a job having your parents still paying for everything????? How........'""","La Crosse, WI"
Wed Jun 12 23:59:59 +0000 2019,#freescott ,"Austin, TX"
Wed Jun 12 23:59:59 +0000 2019," Lmao'""","Baltimore, MD"
Wed Jun 12 23:59:59 +0000 2019,"I\'m all over this ice cream beat like sprinkles""'","Tampa, FL"
Wed Jun 12 23:59:59 +0000 2019,   But ur ok w/ AG + other Trump tools stonewalling Congress + claiming exe\ ,"Midland Park, NJ"
Wed Jun 12 23:59:59 +0000 2019, is about to perform live on PBS! #ThisIsNorthside    ,KLRN Blazing Gavels Auction
Wed Jun 12 23:59:59 +0000 2019,"  Get over Obama and focus on yourself you got your own problems!!  You traitor!!!'""","Laguna Beach, CA"
Wed Jun 12 23:59:59 +0000 2019,"Second flight don\ fail me now'""","College Park, GA"
Wed Jun 12 23:59:59 +0000 2019,"I keep forgetting the #nbafinals doesn\'t use the 2-3-2 format any more""'","Virginia, USA"
Wed Jun 12 23:59:58 +0000 2019,MIAA HS girls rugby action- Needham vs Belmont girls in D1 semifinal action.  ,Belmont High School
Wed Jun 12 23:59:58 +0000 2019,I need to make some calls and get my stuff situated. \,"Winslow, AZ"
Wed Jun 12 23:59:58 +0000 2019,Please God ,"Laguna, CA"
Wed Jun 12 23:59:58 +0000 2019,She* ,"Orange City, FL"
Wed Jun 12 23:59:58 +0000 2019,  #ChewYourAdventure #Sweepstakes  in the backyard . ,"East Peoria, IL"
Wed Jun 12 23:59:58 +0000 2019," who won Sr All City?'""","Chicago, IL"
Wed Jun 12 23:59:58 +0000 2019,    \,"Santa Monica, CA"
Wed Jun 12 23:59:58 +0000 2019," That is pretty crucial.'""","Ontario, CA"
Wed Jun 12 23:59:58 +0000 2019,"Everyone in Riverdale looks like they\ on the verge of crying or scheming'""","Austin, TX"
Wed Jun 12 23:59:58 +0000 2019,Jalen Rose ,"Gainesville, VA"
Wed Jun 12 23:59:58 +0000 2019,"#BARBERLIFE\ @ Antioch, Tennessee ","Nashville, TN"
Wed Jun 12 23:59:58 +0000 2019,Just me and trinity tonight \ everybody wanna be at Daysha house \,"Washington, DC"
Wed Jun 12 23:59:58 +0000 2019, This my me time \,"Miami Beach, FL"
Wed Jun 12 23:59:57 +0000 2019, Am I too young?!? \,"Maplewood, NY"
Wed Jun 12 23:59:57 +0000 2019, Here\ the dude I know.  I wish I knew some Funded Black investigators who did this work as well.  B\ ,"Cleveland, OH"
Wed Jun 12 23:59:57 +0000 2019,Bass Face WolstenBeast! \  #MusePhotos_ #Muse ,"Florida, USA"
Wed Jun 12 23:59:57 +0000 2019,    I do kind of want to pick one of the cheap years and try and organic\ ,"San Diego, CA"
Wed Jun 12 23:59:57 +0000 2019, i have a bathing suit on it can\ be any better or worse from here\,"California, USA"
Wed Jun 12 23:59:57 +0000 2019,"   He knew and couldn\ tell fans he is back'""","Redondo Beach, CA"
Wed Jun 12 23:59:57 +0000 2019,Angel is trippin. How you asking this man about what he got going on with his wife? \,"Washington, DC"
Wed Jun 12 23:59:57 +0000 2019,"Been a minute since I played CR'""","Pacific, WA"
Wed Jun 12 23:59:56 +0000 2019, \ \ \,"Myrtle Grove, FL"
Wed Jun 12 23:59:56 +0000 2019,Wack a doodles ,"Somers, NY"
Wed Jun 12 23:59:56 +0000 2019,"Haven\ seen any \ TURN $300 INTO $3000\ tweet in a minute, y\ in jail ?'""","Woburn, MA"
Wed Jun 12 23:59:56 +0000 2019,"I hate the Pirates. Stop hitting on Soroka.'""","Pennsylvania, USA"
Wed Jun 12 23:59:56 +0000 2019,,"Vineland, NJ"
Wed Jun 12 23:59:56 +0000 2019,   Yes he is a true alcoholic and gymsocks jordan is a pedophile enabler..patriots t\ ,"Fort Valley, GA"
Wed Jun 12 23:59:56 +0000 2019,"I will never be all about my paper. \\n\\nI will always be all about my people though.'""","Dania Beach, FL"
Wed Jun 12 23:59:56 +0000 2019," Lmaooooooooo'""","Fort Lauderdale, FL"
Wed Jun 12 23:59:56 +0000 2019,Ive been slacking but this me ONLY to Anissa omm \ she my real friend \ ,"Austin, TX"
Wed Jun 12 23:59:56 +0000 2019,"  Let\ go'""","Tennessee, USA"
Wed Jun 12 23:59:56 +0000 2019," But the aesthetic...'""","Huntington, WV"
Wed Jun 12 23:59:56 +0000 2019,Yessss I love her \ ,"Florida, USA"
Wed Jun 12 23:59:56 +0000 2019, Saving it for FT \,"Paradise, NV"
Wed Jun 12 23:59:56 +0000 2019," U got this my friend! Didn\'t hear back from that grower yet?""'","Columbus, OH"
Wed Jun 12 23:59:56 +0000 2019,Ok ,"Ridgeland, MS"
Wed Jun 12 23:59:55 +0000 2019," She is adorably precious!'""","Georgia, USA"
Wed Jun 12 23:59:55 +0000 2019,AQUA! ,"Richmond West, FL"
Wed Jun 12 23:59:55 +0000 2019,I cry luv my bff \ ,"Illinois, USA"
Wed Jun 12 23:59:55 +0000 2019,"  Praying for all involved'""","Tacoma, WA"
Wed Jun 12 23:59:55 +0000 2019,  Bro he didn\ do it\,"Somerset, NJ"
