Date,Tweet
Date,eet',Country
Wed Jul 03 23:59:59 +0000 2019,Me and Seth are in a fight bc he said \ get so dramatic when you have to pee\,"Anaheim, CA"
Wed Jul 03 23:59:59 +0000 2019,"  YAY-UHH!'""","St Paul, MN"
Wed Jul 03 23:59:59 +0000 2019," Mistake.'""","Los Angeles, CA"
Wed Jul 03 23:59:59 +0000 2019,#HollowFire [Update] Fire is now 350+ acres and 20% contained. Terrain is causing Firefighters some difficulties.\ ,"Morgan Hill, CA"
Wed Jul 03 23:59:59 +0000 2019," Shackletons! There\ 3 more this summer I guess?'""","St Paul, MN"
Wed Jul 03 23:59:59 +0000 2019,A first for everything and this one is massive! \\n\\nCongrats  \ \\n\\n#RollTide | #FIFAWWC ,"Orlando, FL"
Wed Jul 03 23:59:59 +0000 2019," Then stop wasting my time with your useless comments.'""","Thomasville, NC"
Wed Jul 03 23:59:59 +0000 2019,"  I mean...no policemen or anything of course but we\ fine otherwise.'""","Nashville, TN"
Wed Jul 03 23:59:59 +0000 2019," So like $3 per ml vs $27 amp. Good god.'""","Inglewood-Finn Hill, WA"
Wed Jul 03 23:59:59 +0000 2019,And the showstopper Garrett brought the crowd to its feet with a standing ovation! \ ,"Arlington Heights, IL"
Wed Jul 03 23:59:59 +0000 2019, Nigga you need to be stopped\,"Hammond, LA"
Wed Jul 03 23:59:59 +0000 2019, \,"Honolulu, HI"
Wed Jul 03 23:59:59 +0000 2019," History will judge us harshly.  All of us who did something, did nothing, or even worse, made these con\ ","Manhattan, NY"
Wed Jul 03 23:59:59 +0000 2019,"  Lies lol'""","San Antonio, TX"
Wed Jul 03 23:59:59 +0000 2019,That is one hell of a play!! ,"Newark, NY"
Wed Jul 03 23:59:59 +0000 2019,Y\'all still sleep after all these people co-signs??? Lamelo \ he gonna be a Star i been told y\'all this ,"Long Beach, CA"
Wed Jul 03 23:59:58 +0000 2019,Defense innovation unit ,"Galveston, TX"
Wed Jul 03 23:59:58 +0000 2019,"#sick'""","La Vista, NE"
Wed Jul 03 23:59:58 +0000 2019,"     Or higher.'""","Manhattan, NY"
Wed Jul 03 23:59:58 +0000 2019,"I really need to take this moving to my condo more serious \ month. \ before i be #Homeless'""","Chicago, IL"
Wed Jul 03 23:59:58 +0000 2019," Wooohooooo my hero'""","Pennsylvania, USA"
Wed Jul 03 23:59:58 +0000 2019," Oh too bad so sad. They still have fox. And probably CNN.'""","West Pittston, PA"
Wed Jul 03 23:59:58 +0000 2019, The reason they call it global warming is because they\'re trying to over dramatize it in order to sc\ ,"Hudson, OH"
Wed Jul 03 23:59:58 +0000 2019,"  holy shit!!'""","Manhattan, NY"
Wed Jul 03 23:59:58 +0000 2019,Four day weekend with my booboo! It\'s gonna be nice \ ,"Wisconsin, USA"
Wed Jul 03 23:59:58 +0000 2019,"  I don\ like peach flavor or milkshakes but that peach milkshake is fire lol'""","Georgia, USA"
Wed Jul 03 23:59:58 +0000 2019,  I won\'t.  I started vetting her after she jumped on the Al Franken slaughter house!\\n\\nI am a l\ ,"Fort Worth, TX"
Wed Jul 03 23:59:57 +0000 2019, My sleep is so fucked dude. Can\'t sleep when I want to and spend all my waking hours absolutely wiped out \,"Flint, MI"
Wed Jul 03 23:59:57 +0000 2019," Idk I can consume a lot of soccer. The last month with Women\ World Cup, Copa America, African Cup of N\ ","Ann Arbor, MI"
