Date,Tweet
Date,eet',Country
Fri May 10 14:38:03 +0000 2019, Your skateboard misses you \,"Del Rio, TX"
Fri May 10 14:38:03 +0000 2019, and   approve this message!! (Take the beer part out of the equation of this comme\ ,"New Jersey, USA"
Fri May 10 14:38:03 +0000 2019,This is perfect & I need it. ,"Elizabeth, NJ"
Fri May 10 14:38:03 +0000 2019,"   Oh but yes yes yes'""","Los Angeles, CA"
Fri May 10 14:38:03 +0000 2019,"hate when my mom be pressing me like i\ 12 years old'""","Opa-Locka, FL"
Fri May 10 14:38:03 +0000 2019,   It has a number of slide-outs so it\'ll take alot of balloons to *hypothetically* f\ ,"Indiana, USA"
Fri May 10 14:38:03 +0000 2019,"I used to be so unhappy with life that I stop taking care of my body, but recently been doing more and working out.\ ","Arlington, TX"
Fri May 10 14:38:03 +0000 2019,"Y\ I haven\ been so upset that I\ legit screamed at someone in over 4 years, and now it\ been 24 hours and m\ ","Nashville, TN"
Fri May 10 14:38:03 +0000 2019,"wait, THE CAT IN THE HAT on netflix?!?!?!? BITCH SINCE WHEN??'""","Oshkosh, WI"
Fri May 10 14:38:03 +0000 2019," Lmfao I\ on your head Toni'""","Kentucky, USA"
Fri May 10 14:38:03 +0000 2019,,"Country Club Hills, IL"
Fri May 10 14:38:03 +0000 2019,Driving thru South Carolina listening to #FallingLikeTheStars ,"South Carolina, USA"
Fri May 10 14:38:02 +0000 2019," Dear lord'""","San Antonio, TX"
Fri May 10 14:38:02 +0000 2019,Bro look at 24 seconds \ he was killin this dude like he a mismatch or something lmao  ,"Elmwood, LA"
Fri May 10 14:38:02 +0000 2019, How will Lyft and Uber ever make profit when the only reason people use it is because it is so cheap...\ ,"Davis, CA"
Fri May 10 14:38:02 +0000 2019,24. Cosplay Wig Part 3 of 3 #TrueStory #30DayChallenge #comic #comicstrip #womenincomics #digitalart #sketchaday\ ,"Georgetown, GA"
Fri May 10 14:38:02 +0000 2019," Your crashing the stock market, it\ nose diving because of your \ China Trade War. It\ December\ ","Fairfield, CT"
Fri May 10 14:38:02 +0000 2019,If you haven\'t watched the first season of  today it hits  so you have no excuse  ,"South Carolina, USA"
Fri May 10 14:38:02 +0000 2019, \,"Norfolk, VA"
Fri May 10 14:38:01 +0000 2019, Nothing like a night in with the fam bam! ^JH ,"Manhattan, NY"
Fri May 10 14:38:01 +0000 2019,"Feliz d\ de las #madres \ (\  ) @ Los Angeles, California ","Los Angeles, CA"
Fri May 10 14:38:01 +0000 2019,"  And, in the end, He said, \ know My sheep and My sheep know Me.\ If the Torah says \ BS\ ","Rhode Island, USA"
Fri May 10 14:38:01 +0000 2019,thank you so much \ ,"Savannah, GA"
Fri May 10 14:38:01 +0000 2019,The BURN\ Felt so AMAZING with  Anthony\'s  playlist!!!! \ @ Orangetheory Fitness South Tampa ,"Tampa, FL"
Fri May 10 14:38:01 +0000 2019," I love hearing about farmers that have adopted other crops, but it always seems like a small exception for them.'""","Sandy Springs, GA"
Fri May 10 14:38:01 +0000 2019, You worry me with these 18 bullet points ,"Pennsylvania, USA"
Fri May 10 14:38:01 +0000 2019, All these likes and not even a follow!? I follow back \,"Fort Worth, TX"
Fri May 10 14:38:01 +0000 2019,"oof, can i get an f for my math test I just took'""","San Marcos, TX"
Fri May 10 14:38:01 +0000 2019,Got her $#!+ together...#Yes #I #Do\ @ Florida ,"Haines City, FL"
Fri May 10 14:38:01 +0000 2019,"Summer needs to get here, I wanna go down the shore already!\\n.\\n.\\n.\\n.\\n#sunset\ #oceancity #oceancitymaryland\ ","Ocean City, MD"
Fri May 10 14:38:00 +0000 2019,"Interested in a job in #NewYork, NY? This could be a great fit. Click the link in our bio to apply: shift superviso\ ","Manhattan, NY"
Fri May 10 14:38:00 +0000 2019,A troy ounce (t oz) is equal to 480 grains. \\n\\nThe international troy ounce is equal to exactly 31.1034768 grams.\ ,"Los Angeles, CA"
Fri May 10 14:38:00 +0000 2019,"'Harbor Freight Tools is looking for teammates like you. See our latest #SupplyChain job openings, including ""Stocki\ ","Dyersburg, TN"
Fri May 10 14:38:00 +0000 2019," Thanks'""","Florida, USA"
Fri May 10 14:38:00 +0000 2019,"We\'re hiring in Dalton, GA! Click the link in our bio to apply to this job and more: Associate (Service) at Panera\ ","Dalton, GA"
Fri May 10 14:38:00 +0000 2019,"WolfPack! (@ March Air Reserve Base -  in March ARB, CA) ","California, USA"
Fri May 10 14:38:00 +0000 2019,Stephen A talk too greasy about young black mfs to pull the black card about the Celtics \,"Park Forest, IL"
Fri May 10 14:38:00 +0000 2019,"TGD.'""","Alabaster, AL"
Fri May 10 14:38:00 +0000 2019,Rain in Rio Hondo was strong and once I drove to San Benito it was almost impossible to drive. Motorists pulled ove\ ,"Brownsville, TX"
Fri May 10 14:38:00 +0000 2019, Shots of Tequila!!! \,"Charlotte, NC"
Fri May 10 14:37:59 +0000 2019,  Why couldnt it be dhe simply wanted a change....why does it have to be dramatic...l\ ,"Channelview, TX"
Fri May 10 14:37:59 +0000 2019, The information that Russia had hacked Hillary emails was already in the public domain when GP supposedly\ ,"Miami, FL"
Fri May 10 14:37:59 +0000 2019, You\ welcome \,"Boynton Beach, FL"
Fri May 10 14:37:59 +0000 2019," In other words equal, not the most qualified.  Make that mistake Adam and you will hurt your product.   But t\ ","Rhode Island, USA"
Fri May 10 14:37:59 +0000 2019,what the suffolkians are up to foday ,"Blacksburg, VA"
Fri May 10 14:37:59 +0000 2019," I am proud of you for that one. Bravo!'""","Florida, USA"
Fri May 10 14:37:59 +0000 2019,"E-cigarette use has gone up 40% over the last year in middle school students and almost 80% in high schoolers. #T21 #tobacco'""","Carmel, IN"
Fri May 10 14:37:59 +0000 2019," Unbelievable and disgusting.'""","Highlands Ranch, CO"
Fri May 10 14:37:59 +0000 2019,  Mil mamuela!!! ,"Coral Terrace, FL"
Fri May 10 14:37:59 +0000 2019," What is Gmo lbs?'""","Long Beach, CA"
Fri May 10 14:37:59 +0000 2019,"{Live} Simona Halep Vs Belinda Bencic Madrid Open Semi Finals  via  #tennistime'""",Blue 44
Fri May 10 14:37:59 +0000 2019,"  Pub time family'""","Chillicothe, OH"
Fri May 10 14:37:58 +0000 2019,The Truth. Happy Friday @ Urgent & Primary Care Clinic of Clarksdale ,"Clarksdale, MS"
Fri May 10 14:37:58 +0000 2019," manager was the one told him to take down Style for free for 9 songs two years ago'""","Washington, DC"
Fri May 10 14:37:58 +0000 2019,"USA TODAY: Steven Spielberg, company pull out of \ after harassment allegations.\\n ","Kansas, USA"
Fri May 10 14:37:58 +0000 2019,Wow. ,"Inkster, MI"
Fri May 10 14:37:58 +0000 2019,"Happy birthday,  ! Hope it\ a great one!'""","Goshen, IN"
Fri May 10 14:37:58 +0000 2019,"Sharing a little \ on this rainy Friday in Charlotte.  4516 Belknap Road | Foxcroft | $6,250,000. Additiona\ ","Charlotte, NC"
Fri May 10 14:37:58 +0000 2019," Hahahaha'""","Grand Terrace, CA"
Fri May 10 14:37:58 +0000 2019,MAX THIS MAN #MikeScottHive ,"Radnor Township, PA"
Fri May 10 14:37:58 +0000 2019," Thanks sis! And yes! 18 years. But, who\ counting.'""","Oak Park, IL"
Fri May 10 14:37:57 +0000 2019," Then 20 minutes on Biden leading in the polls with all the panelists pointing out it was too early to... You know.'""","Manhattan, NY"
Fri May 10 14:37:57 +0000 2019,"I hope that when I ask you if you love me even though I know you don\ I hope you lie to me.'""","Pensacola, FL"
Fri May 10 14:37:57 +0000 2019,"There\ some workers that are just meant to stay in the back of the house.'""","Honolulu, HI"
Fri May 10 14:37:57 +0000 2019,Had the pleasure of being present for Ken to receive his new camouflage vest! Ken has been a part of the Lowe\ tea\ ,"Cromwell, CT"
Fri May 10 14:37:57 +0000 2019," Rocks the man. And this is why'""","Hobbs, NM"
Fri May 10 14:37:57 +0000 2019,Got my Jason Aldean & Kane Brown tickets yesterday \,"Dallas, TX"
Fri May 10 14:37:57 +0000 2019,"Join Jenni Antonicic for a Cakra Workshop on Saturday, May 18th from 4-6PM. \\n\\n\ cakra system is a an ancient mod\ ","Chicago, IL"
Fri May 10 14:37:57 +0000 2019,and it\ friday \,"Denver, CO"
Fri May 10 14:37:57 +0000 2019,The more you embrace what feel uncomfortable fewer situations will.\\n#FridayThoughts #PositivePeoplePower\ ,"East Hanover, NJ"
Fri May 10 14:37:56 +0000 2019,Ndaysan Chkeih bi yallnako yalla Khare Aldiana thi barke serigne Touba Mbacke Waneloko Ak Serigne Touba Mbacke ak S\ ,"Louisville, KY"
Fri May 10 14:37:56 +0000 2019,"Called my mom she didn\ answer, now she\ not getting anything for Mother\ Day ... ","Florida, USA"
Fri May 10 14:37:56 +0000 2019,CIVILIANS!!!! Like u got a fuckin acog on your hitachi whay you mean civilians!!\,"Tallahassee, FL"
Fri May 10 14:37:56 +0000 2019,"It may be raining and gloomy, but what better time to come in to the shop and grab your copy of Cottage Witchery by\ ","Harmony, OH"
Fri May 10 14:37:56 +0000 2019,LIVE! #DigitalEmpowersUs  ,"Washington, DC"
Fri May 10 14:37:56 +0000 2019,"'""It\\\'s important to stay curious."" -  #leadercastknox\''","Knoxville, TN"
Fri May 10 14:37:56 +0000 2019,"So Smokey & I have a charming morning ritual.\\nWhen he sees I\ scooping out & freshening litter box A, he hurries o\ ","Gulfport, MS"
Fri May 10 14:37:56 +0000 2019,"Sometimes after teaching Improv, you have to run to the men\'s room and sing some  because you\'re body is amp\ ","Long Beach, CA"
Fri May 10 14:37:56 +0000 2019,Who wanna see #DetectivePikachu tonight \,"Texas, USA"
Fri May 10 14:37:56 +0000 2019, Dude you need one si o si \,"Carolina, Puerto Rico"
