Date,Tweet
Date,eet',Country
Sat Jun 22 23:59:59 +0000 2019,"Most of the people I interact with are wild and the more interact with them the wilder they get.'""","Hoover, AL"
Sat Jun 22 23:59:59 +0000 2019,"man it feels good to talk to someone you haven\ in a while'""","Millbrook, AL"
Sat Jun 22 23:59:59 +0000 2019,"  Stop it Stop it Stop it. Both of you. I\ crying & my stomach hurts I\ laughing so hard.'""","Pleasant Hills, PA"
Sat Jun 22 23:59:59 +0000 2019,"Lion king gone be packed as Fuck when the movie come out lol.'""","Timberlane, LA"
Sat Jun 22 23:59:59 +0000 2019,"I think the fact that I\ going to Disneyland is what\ making me so emotional.'""","Tucson, AZ"
Sat Jun 22 23:59:59 +0000 2019,Cincy Naturday\'s  - Drinking a Natural Light Naturdays by  at   \ ,"Cincinnati, OH"
Sat Jun 22 23:59:59 +0000 2019,"  Allies.'""","San Diego, CA"
Sat Jun 22 23:59:59 +0000 2019,,"Hobbs, NM"
Sat Jun 22 23:59:59 +0000 2019," Sending my love and prayers to you and your family.'""","Berkeley, CA"
Sat Jun 22 23:59:59 +0000 2019,sunny heart in the distance \ ,"Belmont, CA"
Sat Jun 22 23:59:59 +0000 2019,#AWholeNewSummer #geekybaby @ Kroger Symphony on the Prairie ,"Fishers, IN"
Sat Jun 22 23:59:59 +0000 2019,"Finally have the time to enjoy a movie  in the theater! #JohnWick3 time!'""","Smyrna, TN"
Sat Jun 22 23:59:58 +0000 2019,"E.g., a healthcare plan may cost X, but may still not be inflationary. If that\'s the case, no cuts in spending or t\ ","Manhattan, NY"
Sat Jun 22 23:59:58 +0000 2019," Yeah there\ a lot of pasta salads, you can also make an oil and vinegar base.\\nI\ not crazy about pea\ ","Bentonville, AR"
Sat Jun 22 23:59:58 +0000 2019,  Haha yes ma\,"Oklahoma City, OK"
Sat Jun 22 23:59:58 +0000 2019,"But not just until R\'s apply deficit concern to tax cuts (which they won\'t anyway), but in general economic plannin\ ","Manhattan, NY"
Sat Jun 22 23:59:58 +0000 2019,I see you coach!!  ,"Tennessee, USA"
Sat Jun 22 23:59:58 +0000 2019,"so- if corbyn really tweeted... how come i didn\ get the notif?? and how come no one got a ss? like- not a single person??'""","Bowie, MD"
Sat Jun 22 23:59:58 +0000 2019,Hour 2 of this week\'s Fem Planet  has breezed by like a - Fly Day At Chinatown by Yasuha - More groov\ ,"Anaheim, CA"
Sat Jun 22 23:59:58 +0000 2019,"'Just one comment, DG and BG. As  and I have said, talking about ""pay for"" with ""taxpayers\\\' money"" goes\ ","Manhattan, NY"
Sat Jun 22 23:59:58 +0000 2019,    Another great podcast by our favorite cornfield couple.\ ,"Manhattan, NY"
Sat Jun 22 23:59:58 +0000 2019,Congratulations my bany did it. So proud of you. ,Chrysler Hall
Sat Jun 22 23:59:58 +0000 2019,"   Excellent\ hopefully this will encourage business owners to enhance their facilities, too.'""","Oklahoma City, OK"
Sat Jun 22 23:59:58 +0000 2019,"I\ ready for these vacations'""","Gonzales, LA"
Sat Jun 22 23:59:57 +0000 2019,"     Trial was in 1961. He was executed in 1962, June 1st.'""","Brooklyn, NY"
Sat Jun 22 23:59:57 +0000 2019,"i fell in love with a puppy that i can\ have :('""","Honolulu, HI"
Sat Jun 22 23:59:57 +0000 2019,Can we PLEASE work the bats now?!?! #yankees ,"Winston-Salem, NC"
Sat Jun 22 23:59:57 +0000 2019,Day drinking with a view! @ Top of the Mark ,"San Francisco, CA"
Sat Jun 22 23:59:57 +0000 2019,"    That \'Rita looks good!!""'","Roswell, GA"
Sat Jun 22 23:59:57 +0000 2019," Journalists are notorious liars and fabulists.'""","Manhattan, NY"
Sat Jun 22 23:59:57 +0000 2019,"  Bahahaha'""","Garland, TX"
Sat Jun 22 23:59:56 +0000 2019," Reading My Lovely Wife now.'""","Riverside, MD"
Sat Jun 22 23:59:56 +0000 2019," Tenha vergonha...'""","Orlando, FL"
Sat Jun 22 23:59:56 +0000 2019,"  How about you shut the hell up and let me enjoy it'""","Oceanport, NJ"
Sat Jun 22 23:59:56 +0000 2019,Blocked ahead in #Charlotte on Tyvola Rd at Hwy 49 #traffic ,"Charlotte, NC"
Sat Jun 22 23:59:56 +0000 2019,"I swear to jeebus the USMNT needs to win this game. If they lose, I don\ know what I\ going to do with myself.'""","Shrewsbury, PA"
Sat Jun 22 23:59:56 +0000 2019,"My mom just asked the lady to take off all the nail polish, we gone be here for a minute'""","Los Angeles, CA"
