Date,Tweet
Date,eet',Country
Fri May 03 23:59:59 +0000 2019," Let me know if you see Stormy Daniels. She says she\ in town.'""","Louisville, KY"
Fri May 03 23:59:59 +0000 2019, \,"Westview, FL"
Fri May 03 23:59:59 +0000 2019,Red Dead Redemption 2 - TRAIN HEIST  via  \,"Mesquite, TX"
Fri May 03 23:59:59 +0000 2019, You are going to get replies to this as Twins twitter definitely searches the team they\ playing\ ,"Alvin, TX"
Fri May 03 23:59:59 +0000 2019,"Irritated... Proceed with caution'""","Basehor, KS"
Fri May 03 23:59:59 +0000 2019," Jameis Winston\\nSam Bradford\\nBaker Mayfield\\nCarson Palmer\\nKyler Murray\\nCam Newton'""","Pittsburgh, PA"
Fri May 03 23:59:59 +0000 2019,"BRB, trying to learn an Australian accent in less than 12 hours. ","Columbus, OH"
Fri May 03 23:59:59 +0000 2019," But I hope ur better And not let everything affect you as much'""","Houston, TX"
Fri May 03 23:59:58 +0000 2019," 3 state roadtrip. Arizona dgn California besar gila. Rasa Arizona tu, hujung ke hujung lg mcm Johor ke Perlis.'""","Los Angeles, CA"
Fri May 03 23:59:58 +0000 2019," Good job :[)'""","Anchorage, AK"
Fri May 03 23:59:58 +0000 2019,"  I don\ call them bagels out here and whatever those flatbreads are so aren\ Pizza. Those both are only in NYC.'""","Los Angeles, CA"
Fri May 03 23:59:58 +0000 2019,i don\,"California, USA"
Fri May 03 23:59:58 +0000 2019," viejo repelente..'""","Indiana, USA"
Fri May 03 23:59:58 +0000 2019," I really hope we didn\'t move in that direction. This is just stupid""'","Fort Wayne, IN"
Fri May 03 23:59:58 +0000 2019,Seriously why is my Facebook inviting people to my event without my consent \,"Dallas, TX"
Fri May 03 23:59:58 +0000 2019, May have one tonight\,"College Station, TX"
Fri May 03 23:59:58 +0000 2019," Good thought. My mom is actually a Master Gardener. I\'ll ask her.""'","Sandy Springs, GA"
Fri May 03 23:59:58 +0000 2019, HELL YES. Trump 2020\,"Jeffersontown, KY"
Fri May 03 23:59:58 +0000 2019," LOL me too.'""","Fort Collins, CO"
Fri May 03 23:59:58 +0000 2019,Y\ better watch who y\ beef with \ ,"Baton Rouge, LA"
Fri May 03 23:59:57 +0000 2019,"  And he has doubled down on collusion and obstruction'""","Lakewood, OH"
Fri May 03 23:59:57 +0000 2019,"Wild Side is filling a Righteous Jams-sized hole, what a record.'""","Fort Worth, TX"
Fri May 03 23:59:57 +0000 2019,"Ya never know how niggas be feeling dawg. Ya gotta just be you. & stay you'""","Louisiana, USA"
Fri May 03 23:59:57 +0000 2019,    She has a brain.mrnaturi needs help.Nothing but anger & nasty comm\ ,"Kings Grant, NC"
Fri May 03 23:59:57 +0000 2019,That\ interesting  \ #BarrTestimony ,"Manhattan, NY"
Fri May 03 23:59:57 +0000 2019,That\ why I keep shit to myself. \,"Burlington, NC"
Fri May 03 23:59:57 +0000 2019," Boxing Helena'""","El Segundo, CA"
