Date,Tweet
Date,eet',Country
Mon Apr 29 23:59:59 +0000 2019,Any #streamteams lookin for more? ,"Ocean Pointe, HI"
Mon Apr 29 23:59:59 +0000 2019,  And we see one of the many times  will melt down as  eats away at\ ,"Roselle, IL"
Mon Apr 29 23:59:59 +0000 2019,"  In the future babies will be born by shedding the skin of their mother.'""","Tucson, AZ"
Mon Apr 29 23:59:59 +0000 2019,Swearrr \ ,"Columbus, OH"
Mon Apr 29 23:59:59 +0000 2019,"My cheek looks so good in  new avi wow'""","Nacogdoches, TX"
Mon Apr 29 23:59:59 +0000 2019,"Centura Health is hiring in #ColoradoSprings, CO! Click the link in our bio to apply: Registered Nurse - ER Observa\ ","Colorado Springs, CO"
Mon Apr 29 23:59:59 +0000 2019,#MundaneBrags\\nI can walk and chew gum. ,"Ridgefield, CT"
Mon Apr 29 23:59:58 +0000 2019,"If it wasn\ for my supernatural experiences I\ probably be an atheist. Most of it can\ be explained with science.'""","Cicero, IL"
Mon Apr 29 23:59:58 +0000 2019,  We\'ll see. The Harris bridge has already been crossed on this thread. It\'s not like t\ ,"Claremont, CA"
Mon Apr 29 23:59:58 +0000 2019, Thank you beautiful \,"Manhattan, NY"
Mon Apr 29 23:59:58 +0000 2019,"'Nervous to apply for a job like ""Specialty Beauty Advisor"" at Ulta Beauty? Apply even if you\\\'re not a 100% match. Y\ ","Gilroy, CA"
Mon Apr 29 23:59:58 +0000 2019,District VII Champions!!!\ @ River Bluff High School ,"South Carolina, USA"
Mon Apr 29 23:59:58 +0000 2019,"Listed as the #7 global brewery on  with a 4.39 rating, this  #saison lives up to the reputat\ ","Seattle, WA"
Mon Apr 29 23:59:58 +0000 2019," That\ true even tho I\ not having fun now lol'""","Baltimore, MD"
Mon Apr 29 23:59:58 +0000 2019,"Si del cielo te caen limones?, no seas igual de tonto como todo el mundo que hace limonada, tu tienes que marcar la\ ","Camp Springs, MD"
Mon Apr 29 23:59:58 +0000 2019,"I\ late but while Jon\ sitting on this perch why isn\ he lighting all of these guys up??'""","Tempe, AZ"
Mon Apr 29 23:59:58 +0000 2019,"Working 3 consecutive Monday\ means 3 opportunities to watch our personnel hone their craft. Tonight, we get to do\ ","Chantilly, VA"
Mon Apr 29 23:59:58 +0000 2019,This kid is old enough to know better than to question his elder about his health issues. I hope they release an al\ ,"Quincy, IL"
Mon Apr 29 23:59:58 +0000 2019," SUNDAY,4-29WAS JUST FLAT WRONG , SPOT CHECK FOR LIMO MANIFEST , WHAT ABOUT THE LAW HR&2546 TRANSPOR\ ","Virginia, USA"
Mon Apr 29 23:59:57 +0000 2019, Haha \,"Cambridge, MA"
Mon Apr 29 23:59:57 +0000 2019,Rumble young man rumble. Show-up and show-out. ,"North Ridgeville, OH"
Mon Apr 29 23:59:57 +0000 2019,Ran into another fb friend Vionta Jones @ Eastern Star Church ,"Indianapolis, IN"
Mon Apr 29 23:59:57 +0000 2019, Obviously the secret service did in preparing her to be locked. They said here slip this on-and she did!\,"Indiana, USA"
Mon Apr 29 23:59:57 +0000 2019,"Sorry, *followers. Curse twitter having no edit.'""","Charleston, IL"
Mon Apr 29 23:59:57 +0000 2019,#southsidecleveland #newmenu #eatlocalohio #thisiscle #clefoodies #cle #216 #foodography #clescene #clevelandscene\ ,"Cleveland, OH"
Mon Apr 29 23:59:57 +0000 2019," This is so sad Stella.'""","Vail, AZ"
Mon Apr 29 23:59:57 +0000 2019, Lol that definitely not the only thing but if you really think Bron scores better than KD you wild as hel\ ,"Chicago, IL"
Mon Apr 29 23:59:57 +0000 2019,About to board a 6 hour plane ride home from San Francisco to New Jersey right now. I\ so pumped to listen to the\ ,"California, USA"
Mon Apr 29 23:59:57 +0000 2019,That\ an understatement ,"Virginia, USA"
Mon Apr 29 23:59:57 +0000 2019,"Happy international dance day! Join us for a funky UJAM celebration at 5:30! @ 24 Hour Fitness - Morgan Hill, CA ","Morgan Hill, CA"
