Date,Tweet
Date,eet',Country
Wed May 08 14:24:16 +0000 2019, \ ,"Boonsboro, MD"
Wed May 08 14:24:16 +0000 2019,Y\ are gonna let my #yugioh #metgala\ \ thread die this? Where are my nerds that appreciate fashion? ,"Baltimore, MD"
Wed May 08 14:24:16 +0000 2019,Concur ,"Warner Robins, GA"
Wed May 08 14:24:16 +0000 2019,"I\ putting out music, for my next project. \","Hattiesburg, MS"
Wed May 08 14:24:16 +0000 2019," Hoocoodanode that Tech anarcho-Libertarian culture doesn\ integrate well with the broader culture?'""","Oakland, CA"
Wed May 08 14:24:16 +0000 2019,"  Ahahaaaa'""","Longview, TX"
Wed May 08 14:24:16 +0000 2019,"  Awesome. Welcome back.'""","Dallas, TX"
Wed May 08 14:24:16 +0000 2019,"      Sino lo est\ por nuestros lados, es porque los n\ no le dan.'""","Hemet, CA"
Wed May 08 14:24:16 +0000 2019,imma start charging her for everytime she asks me to take her to school \,"Fairmont, IL"
Wed May 08 14:24:16 +0000 2019,#madfacts #b #foh #mindyodamnmotherfucking #businessbitch #longtitty #nonipplehaving #bish  \ ,"Lexington, SC"
Wed May 08 14:24:16 +0000 2019,"Hey if any fuzzies are making it to Atlanta today/tomorrow for #FWA2019, hit me up! I\'ll buy you a drink :D""'","Atlanta, GA"
Wed May 08 14:24:16 +0000 2019,When  said \ my furniture ain\ arrived yet...\ on New Apartment I felt that in my soul ,"Austin, TX"
Wed May 08 14:24:16 +0000 2019,Today I pedaled 25 miles in 60 minutes \ my new personal record. This week I\ already pedaled 45.5 miles. My goal\ ,"Glastonbury, CT"
Wed May 08 14:24:15 +0000 2019, You are more than enough   \,"Waco, TX"
Wed May 08 14:24:15 +0000 2019, everyday of my life ,"Corpus Christi, TX"
Wed May 08 14:24:15 +0000 2019,,"Malden, MA"
Wed May 08 14:24:15 +0000 2019,"Interested in a job in #Raleigh, NC? This could be a great fit:  #Manufacturing'""","Raleigh, NC"
Wed May 08 14:24:15 +0000 2019,"Thank you God that I am still alive'""","Baltimore, MD"
Wed May 08 14:24:15 +0000 2019," Me, like many others, didn\'t even notice it was there till the internet pointed it out. Plus if you\ ","River Heights, UT"
