Date,Tweet
Date,eet',Country
Sun Jun 23 08:14:49 +0000 2019, I want to! I don\ have a ton of extra cash so I\ tryna be careful with what I do with my money b\ ,"Portland, OR"
Sun Jun 23 08:14:48 +0000 2019,"My bad\ equitable learning environments regardless of socioeconomic location of the schools in the district, compre\ ","Corvallis, OR"
Sun Jun 23 08:14:48 +0000 2019,I\ hella sore for free\,"Euless, TX"
Sun Jun 23 08:14:48 +0000 2019,"  No!  \ and I refuse to upgrade'""","Los Angeles, CA"
Sun Jun 23 08:14:47 +0000 2019," stop retweeting garbage.'""","Texas, USA"
Sun Jun 23 08:14:47 +0000 2019,"blocboy beats so hard, my geeez'""","Baton Rouge, LA"
Sun Jun 23 08:14:47 +0000 2019,"Lmaoooo way past fucked up'""","Fort Worth, TX"
Sun Jun 23 08:14:46 +0000 2019," Fred Flintstone... no lie'""","Kansas City, MO"
Sun Jun 23 08:14:46 +0000 2019,"On  at midnight you find  as 1,100 people looking for games or teammates...  at the same\ ","Corona de Tucson, AZ"
Sun Jun 23 08:14:45 +0000 2019,"Nobody:\\n                                                               Me: I\ hungry again'""","Atlanta, GA"
Sun Jun 23 08:14:44 +0000 2019,I loveee red lipstick Idc idc \,"Chattanooga, TN"
Sun Jun 23 08:14:43 +0000 2019, That\ rough \,"Belvedere Park, GA"
Sun Jun 23 08:14:43 +0000 2019,"moonboy is the spawn of these shitty EDM twitter trends'""","University, FL"
Sun Jun 23 08:14:43 +0000 2019,"If you see me trying to get water out by those farms, just know I\'m about to die. \","Fresno, CA"
Sun Jun 23 08:14:42 +0000 2019,"Oh #deer\\nMarky almost ripped my arm off trying to get this pic. \\nLOL @ New Brunswick, New Jersey ","New Brunswick, NJ"
Sun Jun 23 08:14:42 +0000 2019," We were never elite, just something else.'""","Mountlake Terrace, WA"
Sun Jun 23 08:14:42 +0000 2019,"  Guess not'""","Arlington, TX"
Sun Jun 23 08:14:41 +0000 2019, this makes me happy \,"Omaha, NE"
Sun Jun 23 08:14:40 +0000 2019,"One of the worst things in life is being woken up; shortly after you fall asleep & then you can\ fall back asleep... I\ hot'""","San Diego, CA"
