Date,Tweet
Date,eet',Country
Fri Jun 14 23:59:59 +0000 2019, No cap you gotta start paying the \ man \,"Bay St Louis, MS"
Fri Jun 14 23:59:59 +0000 2019,Sloan\ two best friends in our neighborhood are over 75 years old and I\ proud of her for that.\\n\\nKids everywhere\ ,"Kent, OH"
Fri Jun 14 23:59:59 +0000 2019," oh yea tf.'""","Lovejoy, GA"
Fri Jun 14 23:59:59 +0000 2019,my posse and my crew (we ALL that!) \ #WestPhili #Philadelphia #Summer2019 #GoodVibesOnly #WeAllThat\ ,"Philadelphia, PA"
Fri Jun 14 23:59:59 +0000 2019,with that being said... wassuppppp\  ,"Elizabeth City, NC"
Fri Jun 14 23:59:59 +0000 2019,"   Honestly facts'""","Providence, RI"
Fri Jun 14 23:59:59 +0000 2019,Drinking a Did We Just Become Best Friends (Galaxy & El Dorado) by Hoof Hearted Brewing at  \ ,"Bothell, WA"
Fri Jun 14 23:59:59 +0000 2019,Y\ not gone believe me but went to #BlackInkNYC today and Ceaser brother asked for my digits and been texting me\ ,"Manhattan, NY"
Fri Jun 14 23:59:59 +0000 2019," Percs'""","Saco, ME"
Fri Jun 14 23:59:59 +0000 2019,"Reading about how the Nazis started  Krispy Kreme and Durex and everything makes so much sense'""","Pennsylvania, USA"
Fri Jun 14 23:59:59 +0000 2019, So shamefu. Little kids do all of the time. They see something and take it because they like it. Not\ ,"Dale City, VA"
Fri Jun 14 23:59:58 +0000 2019,My momma was real big on me and my brother knowing the words to this song back in them days.. ,"Georgia, USA"
Fri Jun 14 23:59:58 +0000 2019,Early #FathersDay gift from my little man Ayden. So much better than a tie. ,Jefferson Park
Fri Jun 14 23:59:58 +0000 2019,"Tech time here at stpeteopera at the beautiful Palladium! Tech tonight, add orchestra tomorrow, stir, and Madama Bu\ ","St Petersburg, FL"
Fri Jun 14 23:59:58 +0000 2019,I\ done with the internet for the day \ ,"St Bernard, OH"
Fri Jun 14 23:59:58 +0000 2019,Rereading my first true love of reading #angelasashes  Also fell in love with a new writer ,"West Virginia, USA"
Fri Jun 14 23:59:58 +0000 2019,"Wind 1.1 mph NNW. Barometer 29.87 in, Falling. Temperature 69.4 \ Rain today 0.00 in. Humidity 59%'""","Petersburg, IL"
Fri Jun 14 23:59:58 +0000 2019," what we really need in this state is rent control.  My rent\'s going from $690 to $765 in Sept.  That\'s absurd!""'","Irving, TX"
Fri Jun 14 23:59:57 +0000 2019,#friendsarefriendsforever @ Wrigley Field ,"Chicago, IL"
Fri Jun 14 23:59:57 +0000 2019,this is the worst thing I\ ever see \ ,"Denver, CO"
Fri Jun 14 23:59:57 +0000 2019,"You can tell Francesca that she\ wrong, but I\ not. #BuzzLightBalls ","Steubenville, OH"
Fri Jun 14 23:59:57 +0000 2019,I\ come to the conclusion that I will be the fun uncle and all my nieces and nephews are going to want to hangout\ ,"Warsaw, IN"
Fri Jun 14 23:59:57 +0000 2019," omg twinnies'""","Cicero, IL"
Fri Jun 14 23:59:57 +0000 2019,"Safe? Are they getting taken advantage of? Raped, robbed? What the hell are you talking about? Sorry that\ unfair, you have no clue.'""","Mesa, AZ"
Fri Jun 14 23:59:57 +0000 2019,Dang those #CMO\ of favors. ,"Tucson, AZ"
Fri Jun 14 23:59:57 +0000 2019,* insert Kennedy laughter here * ,"Springfield, MA"
Fri Jun 14 23:59:57 +0000 2019,Alyssa Milano Releases Map for Hollywood Filmmakers to Decide \ It\ Safe for Women to Work\,"Mesa, AZ"
Fri Jun 14 23:59:56 +0000 2019,"Going on vacations alone is so underrated. Experiencing stuff with friends is always great, but doing stuff alone has its own values'""","Kenmore, WA"
Fri Jun 14 23:59:56 +0000 2019,"  We need a place to buy them as urinal stickers.'""","Bear, DE"
Fri Jun 14 23:59:56 +0000 2019," Lol always unless a bitch pulls up then  dog walking'""","Franklin Park, NJ"
Fri Jun 14 23:59:56 +0000 2019,"Early Father\ Day gift and it\ a winner! Can\ forget my little man Duke!!! #weimaranerlife @ Louisville, Colorado ","Louisville, CO"
Fri Jun 14 23:59:56 +0000 2019,"Please let Jordin Canada be ok. Please.'""","Chapel Hill, NC"
Fri Jun 14 23:59:56 +0000 2019,#GodBlessAmerica!!! \ ,"Grants Pass, OR"
Fri Jun 14 23:59:56 +0000 2019," Then you would love these rolling down off the mountains then blasting through the valley'""","Salida, CO"
Fri Jun 14 23:59:56 +0000 2019," Then keep on keepn on sista!'""","Pennsylvania, USA"
Fri Jun 14 23:59:55 +0000 2019,"#TFAS alumna and political commentator  shared about the importance of ideas, liberty and storytell\ ","Atlanta, GA"
Fri Jun 14 23:59:55 +0000 2019,Thank you  \ ,"South Carolina, USA"
Fri Jun 14 23:59:55 +0000 2019,"I miss my bf already...'""","Texas, USA"
Fri Jun 14 23:59:55 +0000 2019,Still feels unreal. ,"Bronx, NY"
Fri Jun 14 23:59:55 +0000 2019,"Alguien sabe si en Guiligan Island se pde cocinar??'""","Monacillo Urbano, USA"
Fri Jun 14 23:59:55 +0000 2019,"*anything to better us'""","Manhattan, NY"
Fri Jun 14 23:59:55 +0000 2019,"  #FakePresident #MAGADumpTrump #MAGADumpGOP'""","El Cerrito, CA"
Fri Jun 14 23:59:55 +0000 2019,My boy has never been this chill at the VET! There\ some good energy here. #cats \ ,Kensington Veterinary Hospital
Fri Jun 14 23:59:55 +0000 2019,"Durk rich. No way he rob a nigga & steal his car lol. Thats some dumb ass broke nigga shit'""","Georgia, USA"
Fri Jun 14 23:59:55 +0000 2019," One might even say it\ up in your face.'""","Eagan, MN"
Fri Jun 14 23:59:55 +0000 2019,"We\ the couple that sends each other memes about spending too much money on food, then proceeding to spend more money on food.'""","Chicago, IL"
Fri Jun 14 23:59:55 +0000 2019,"   Never will I watch that Shit!'""","El Paso, TX"
Fri Jun 14 23:59:55 +0000 2019," Thank you \ for the super nice \ RT!'""","Columbus, OH"
Fri Jun 14 23:59:54 +0000 2019,I feel like this deserves a #meme. Give me your best one. \\n#bees #honeybee #honeybeeresearch \\nOn a serious note thi\ ,"Ames, IA"
Fri Jun 14 23:59:54 +0000 2019,I STAN these channels so hard. My three faves \ ,"Houston, TX"
Fri Jun 14 23:59:54 +0000 2019,"I can now tag  on here! \ You should follow them, and subscribe to their YouTube channel! \\n","New York, USA"
Fri Jun 14 23:59:54 +0000 2019,"I\ very crabby today.'""","Auburn, WA"
Fri Jun 14 23:59:54 +0000 2019,"  It righteous is'""","Birmingham, AL"
Fri Jun 14 23:59:54 +0000 2019," Why the Michael Jordan 6 rings argument is irrelevant'""","Ohio, USA"
Fri Jun 14 23:59:54 +0000 2019,"  It\ on the way!'""","Seattle, WA"
Fri Jun 14 23:59:54 +0000 2019,"TAKE CONTROL AND RESPONSIBILITY FOR YOUR SCISSORS. When it comes to maintaining your highly valued shears, #WD-40 i\ ","Manhattan, NY"
Fri Jun 14 23:59:54 +0000 2019, Me too. Every cop in that video needs to be shit canned. Cause even the ones that aren\'t yelling a\ ,"Georgia, USA"
Fri Jun 14 23:59:54 +0000 2019,"  Agreed! Kapri Bibbs should have been kept over Byron Marshall'""","Charlotte, NC"
Fri Jun 14 23:59:53 +0000 2019,Lol my irony is getting too thick\\n\\nPeople aren\ able to tell when I\ trolling versus serious \,"Irving, TX"
Fri Jun 14 23:59:53 +0000 2019," Bro ya p\ .. the TL dont want this'""","Dallas, TX"
Fri Jun 14 23:59:53 +0000 2019,"Our AC went out and it\ pushing 87 degrees in the house and I\ in a bit of discomfort, won\ lie.'""","Mesa, AZ"
Fri Jun 14 23:59:53 +0000 2019, Folks was fucked up at the Christmas sweater party \,"Nashville, TN"
Fri Jun 14 23:59:53 +0000 2019,Come see me to get ya hair did @ Posh Salon in Cedar Park \ ,"Texas, USA"
Fri Jun 14 23:59:53 +0000 2019,I felt this tweet. ,"Tampa, FL"
Fri Jun 14 23:59:53 +0000 2019,Game 6 of the day goes to Green winning over Red 5-3. ,"Grantwood Village, MO"
Fri Jun 14 23:59:53 +0000 2019,Finally on board and now we need to get extra gas due to an extended route (whatever that means) and we will miss o\ ,"Reno, NV"
Fri Jun 14 23:59:53 +0000 2019," Samurai'""","Manhattan, NY"
Fri Jun 14 23:59:53 +0000 2019,"  I will be watching with bells on. Can\'t wait Zak!""'","Plymouth, PA"
Fri Jun 14 23:59:53 +0000 2019,Maddie\'s doing a great job filling for Patrick this week!  And she\'s promised nice wx for Dads day\ @ Wtkr ,"Norfolk, VA"
Fri Jun 14 23:59:53 +0000 2019,"It\ a Friday night and I left work at 7:35pm. #MarriedToMyJob'""","Washington, DC"
Fri Jun 14 23:59:53 +0000 2019," are transparent and accountable'""","Chicago, IL"
Fri Jun 14 23:59:53 +0000 2019,"   What happened'""","Jennings, MO"
Fri Jun 14 23:59:53 +0000 2019, Let me make it perfectly clear to you CNN. Its not illegal to hear what another country has to say! You all mu\ ,"San Angelo, TX"
Fri Jun 14 23:59:53 +0000 2019," Same'""","Ogden, UT"
Fri Jun 14 23:59:52 +0000 2019,Down ,"Texas, USA"
Fri Jun 14 23:59:52 +0000 2019,"I\'m at  Chicken Fingers in Baton Rouge, LA ","Inniswold, LA"
Fri Jun 14 23:59:52 +0000 2019,,"Hialeah, FL"
Fri Jun 14 23:59:52 +0000 2019,But  ,"Crawfordville, FL"
Fri Jun 14 23:59:52 +0000 2019,Had to say \ to Coach Wooden before Melanie\ graduation ceremony! Go Bruins! #maedalife @ UCLA Pauley Pavilion ,"Los Angeles, CA"
Fri Jun 14 23:59:52 +0000 2019,This makes me so so proud an happy. Mi pais \ ,"South Carolina, USA"
Fri Jun 14 23:59:52 +0000 2019," Good call! Good price too!'""","East Rutherford, NJ"
Fri Jun 14 23:59:52 +0000 2019,"  Love this!'""","Austin, TX"
Fri Jun 14 23:59:51 +0000 2019," Awom Lab 12 nw 1st ave Dania Beach, FL 33004'""","Pembroke Pines, FL"
Fri Jun 14 23:59:51 +0000 2019," You make the first move'""","Norfolk, VA"
Fri Jun 14 23:59:51 +0000 2019,"  How in the absolute mother of god was I \ a bitch\ in that post?'""","Georgia, USA"
Fri Jun 14 23:59:51 +0000 2019,"  Same'""","Brownsville, TX"
Fri Jun 14 23:59:51 +0000 2019,i really love  i hope she will be my wife and be truthful to me. it\ really hard to trust people i\ ,"Long Beach, CA"
Fri Jun 14 23:59:51 +0000 2019,"Have a feeling Biggio is going to kill us this series lol'""","Houston, TX"
Fri Jun 14 23:59:51 +0000 2019,Until next time! #disneyland #love #disney #starwars #galaxysedge @ Disneyland ,"Anaheim, CA"
Fri Jun 14 23:59:51 +0000 2019, HEHE LOVE U TRIN \,"Hawaii, USA"
Fri Jun 14 23:59:51 +0000 2019,"Happy Friday!! @ El Portal, Florida ","Miami Shores, FL"
Fri Jun 14 23:59:51 +0000 2019, \,"Lake City, SC"
Fri Jun 14 23:59:50 +0000 2019,"This boy has a heart of gold \ @ Centereach, New York ","Centereach, NY"
Fri Jun 14 23:59:50 +0000 2019,This why I fuck wit Andy. He got knocked down early but came back to KO the champ. He could have gave up or not bel\ ,"Los Angeles, CA"
Fri Jun 14 23:59:50 +0000 2019," Back in the day'""","Louisville, KY"
Fri Jun 14 23:59:50 +0000 2019,"revel @ Philadelphia, Pennsylvania ","Philadelphia, PA"
Fri Jun 14 23:59:50 +0000 2019,Just posted a photo @ Atlanta Braves Suntrust Park ,"Georgia, USA"
Fri Jun 14 23:59:50 +0000 2019,"so done surrounding myself with toxic people and friendships'""","Virginia, USA"
Fri Jun 14 23:59:50 +0000 2019," nah move, I wasn\'t in the initial tweet so obviously I mean nothing to you""'","Kyle, TX"
Fri Jun 14 23:59:50 +0000 2019," Congratulations bro!'""","Atlanta, GA"
Fri Jun 14 23:59:50 +0000 2019,"Instead of poppin\ bottles we poppin\ bubble wrap. #Champions #TeamRemax @ East Hanover, Pennsylvania ","Pennsylvania, USA"
Fri Jun 14 23:59:50 +0000 2019,"Its finally fridayyyy'""","Clearfield, UT"
Fri Jun 14 23:59:50 +0000 2019,A good gathering of Machida Karate brothers getting ready to cheer for Sensei Lyoto! #golyoto #Bellator222\ ,"Manhattan, NY"
Fri Jun 14 23:59:50 +0000 2019,The one who cares way too much and will tell you how it is even when you don\ want to hear it ,"Indiana, USA"
Fri Jun 14 23:59:49 +0000 2019,All types of love is welcomed and accepted here \ lookin\ like my mama in the 90\ and wearing her skirt f\ ,"Santa Monica, CA"
Fri Jun 14 23:59:49 +0000 2019,Need a female that play Fortnite and listen to billie \,"Washington, DC"
Fri Jun 14 23:59:49 +0000 2019,  BLESS! ,"Manhattan, NY"
Fri Jun 14 23:59:49 +0000 2019,"my twitter account full of philosophers and porn actresses'""","Miami, FL"
Fri Jun 14 23:59:49 +0000 2019," hehe it\ a song, mfs know not to speak on gigi'""","Daly City, CA"
Fri Jun 14 23:59:49 +0000 2019,Live Now! What Is The Best Whisky During The Summer Heat?  via  ,"San Jose, CA"
Fri Jun 14 23:59:49 +0000 2019,Proof: ,"North Carolina, USA"
Fri Jun 14 23:59:49 +0000 2019,Why Houston got so many fine women \,"Georgia, USA"
Fri Jun 14 23:59:49 +0000 2019,John McCain day ,"Phoenix, AZ"
Fri Jun 14 23:59:49 +0000 2019,I don\ want to go to work \,"Los Angeles, CA"
Fri Jun 14 23:59:48 +0000 2019, But it so is. I agree with you. \,"Arlington, VA"
Fri Jun 14 23:59:48 +0000 2019,"   Tonight golf is on Fox so the game is actually on PIX 11..hmmm'""","New Haven, CT"
Fri Jun 14 23:59:48 +0000 2019,"H4   Fin: Chuck Hebing, Scott Holcomb, Josh Pieniazek, Steve Poirier, Jeff Cook DNQ Dale Goss\ ","Manhattan, NY"
Fri Jun 14 23:59:48 +0000 2019,not right now not right now not right now not right now ,"Virginia, USA"
Fri Jun 14 23:59:48 +0000 2019," That dude and Lebron are dick heads though and have way to much influence over players and the league itself.'""","Delaware, USA"
Fri Jun 14 23:59:48 +0000 2019,#model #modelsofinstagram #conductor #piano #pianist #coach #tokyo #nyc #australia #berlin #performer #entertainer\ ,"Bedford Hills, NY"
Fri Jun 14 23:59:48 +0000 2019,"Big body take both lanes'""","Lithia Springs, GA"
Fri Jun 14 23:59:48 +0000 2019,Let\ Goooooo!   ,"Royal Oak, MI"
Fri Jun 14 23:59:48 +0000 2019,"Love  embracing the cringe. #kingofcringe #cringeisthenewcool #cringeisthenewblack'""","Lima, OH"
Fri Jun 14 23:59:48 +0000 2019,"      You need a new meteorologist friend.'""","Lisbon, IA"
Fri Jun 14 23:59:48 +0000 2019,"  You did better then I did, I didn\ go down to my shoulders like you did. \ I gotchu next time.'""","Gainesville, VA"
Fri Jun 14 23:59:47 +0000 2019,"I\'m at Globe Life Park in Arlington -  for Paul McCartney in Arlington, TX ","Arlington, TX"
Fri Jun 14 23:59:47 +0000 2019," Plaidy always gets asked if she\'s good at swimming..I mean..Just because I have webbed feet.""'","Laguna, CA"
Fri Jun 14 23:59:47 +0000 2019,Bare minimum twitter goin nuts over this tweet ,"Texas, USA"
Fri Jun 14 23:59:47 +0000 2019,Going to my first rave \,"Escondido, CA"
Fri Jun 14 23:59:47 +0000 2019,  How much more obvious can the Repugs make it that they have something to hide & f\ ,"Taylors, SC"
Fri Jun 14 23:59:47 +0000 2019,"Great chat with an aspiring teacher today. She said she wants to be a teacher who a hurting, troubled, hopeless stu\ ","Kenwood, OH"
Fri Jun 14 23:59:47 +0000 2019, Was boutta unfollow \,"Selma, AL"
Fri Jun 14 23:59:47 +0000 2019," Pre'""","San Francisco, CA"
Fri Jun 14 23:59:46 +0000 2019,  Understood- I work remotely almost 100% because my boss sits in Seattle and she works re\ ,"Kansas City, MO"
Fri Jun 14 23:59:46 +0000 2019,    I want something that tattooed in Kat\ handwriting... aga\ ,"New Orleans, LA"
Fri Jun 14 23:59:46 +0000 2019," what'""","Grand Prairie, TX"
Fri Jun 14 23:59:46 +0000 2019,Just heard a piece on Marketplace about black pepper. \\n1) \ adds heat.\ It does??? I just like the flavor. Heat i\ ,"Houston, TX"
Fri Jun 14 23:59:46 +0000 2019," yes >:( now cover up in here because i don\ need these people attacking you'""","La Puente, CA"
Fri Jun 14 23:59:46 +0000 2019, ig you don\ fwm \,"Pembroke Pines, FL"
Fri Jun 14 23:59:46 +0000 2019, \ \ \ \ \ \ \ \,"Florida, USA"
Fri Jun 14 23:59:45 +0000 2019," Disgusting'""","Chicago, IL"
Fri Jun 14 23:59:45 +0000 2019,Can\ wait!\ ,"Chicago, IL"
Fri Jun 14 23:59:45 +0000 2019,Cuando vas a una tienda Nike y ves tu salario en una etiqueta de precio ,"Paradise, NV"
Fri Jun 14 23:59:45 +0000 2019,Ripley is teaching some workshops starting in a few days!  They are all unique and different just like the Ripleys!\ ,"Los Angeles, CA"
Fri Jun 14 23:59:45 +0000 2019,Apparently Watershed bourbon is a thing in Columbus.\\n\\n...don\ mind if I do. ,"Columbus, OH"
Fri Jun 14 23:59:45 +0000 2019,"i do stuff out of love \ ion count it as a favor ....'""","Biloxi, MS"
Fri Jun 14 23:59:45 +0000 2019,"*Just Us by SZA and DJ Khalid plays on the radio* \\nMe: *sings the chorus to Ms. Jackson on repeat the whole song*'""","El Paso, TX"
Fri Jun 14 23:59:45 +0000 2019,"  I remember Janet taking a load to Sioux Falls stock yards one night, this was in cab ove\ ","South Dakota, USA"
Fri Jun 14 23:59:45 +0000 2019,"Damnit josh. Have to holster that.'""","Moore, OK"
Fri Jun 14 23:59:45 +0000 2019,I hope they all have been fired by now or will be. ,"Mansfield, TX"
Fri Jun 14 23:59:45 +0000 2019,Very excited to share God\ word with the wonderful folks at Ridgeview this weekend. Pray I don\ get all nervous a\ ,"Texas, USA"
Fri Jun 14 23:59:45 +0000 2019," Ask them to dinner and make sure they are welcome.'""","El Duende, NM"
Fri Jun 14 23:59:45 +0000 2019,Enjoying a beer and waiting for  and  to hit the stage  #ArchEcho\ ,"Pittsburgh, PA"
Fri Jun 14 23:59:45 +0000 2019, Aca estoy en la N con ,"Wheaton, MD"
Fri Jun 14 23:59:45 +0000 2019,  I had sthtop it cuth they can\ be theriouth \,"Paradise, NV"
Fri Jun 14 23:59:44 +0000 2019," He\ \ Trump click baiter\ Block him!'""","Palm Beach Gardens, FL"
Fri Jun 14 23:59:44 +0000 2019," Am I allowed to share play it on ps4'""","Rome, OH"
Fri Jun 14 23:59:44 +0000 2019,Won 2-0 in WR3. Playing WR4 at 7\,"Anaheim, CA"
Fri Jun 14 23:59:44 +0000 2019,"Congratulations to the  and Aubrey.'""","Fullerton, CA"
Fri Jun 14 23:59:44 +0000 2019, Dawson Grey  1.5 mo\ ,"Kingman, AZ"
Fri Jun 14 23:59:44 +0000 2019," They are so funny'""","Manchester, NH"
Fri Jun 14 23:59:44 +0000 2019," Just like he taught his sons to walk out on a bar tab.'""","Oregon, USA"
Fri Jun 14 23:59:43 +0000 2019,"OFFICIALLY 2\ WEEKS AWAY FROM ELITE CAMP!!!\\n\\n*Future Eagles* there\ still time to sign up, if you haven\ already\ ","Pittsfield, MI"
Fri Jun 14 23:59:43 +0000 2019," I\ SCREAMING'""","Florida, USA"
Fri Jun 14 23:59:43 +0000 2019,"  Wat da fuk'""","Fishersville, VA"
Fri Jun 14 23:59:43 +0000 2019,"they finna go 82-0'""","West Seneca, NY"
Fri Jun 14 23:59:43 +0000 2019,Enjoyed discussing how #scisip can play a bridging role between research + policy at the #STEnterprise conference c\ ,"McLean, VA"
Fri Jun 14 23:59:43 +0000 2019,NE Las Vegas NV \\nSingle Story Home w/Pool \\nCheck out this listing: ,"Las Vegas, NV"
Fri Jun 14 23:59:43 +0000 2019," Thor'""","Southlake, TX"
Fri Jun 14 23:59:43 +0000 2019,Not even gonna lie about how excited I am for this album ,"Bellevue, WA"
Fri Jun 14 23:59:43 +0000 2019,"Hi there ..'""","Sunrise, FL"
Fri Jun 14 23:59:43 +0000 2019, needs a proper #Impeachment! I\'d also send him in full military gear to the middle east to fight t\ ,"Milwaukee, WI"
Fri Jun 14 23:59:43 +0000 2019,"' If I feel like being ""On"". Otherwise, I wouldn\\\'t say I was rude; moreso stand offish.\''","Los Angeles, CA"
Fri Jun 14 23:59:43 +0000 2019," You can\ be mad about that cuz mike n Ike\ BIG hit'""","Tallmadge, OH"
Fri Jun 14 23:59:43 +0000 2019,   \,"Yonkers, NY"
Fri Jun 14 23:59:43 +0000 2019,"Mejor Que T\ - Aitana.'""","Alafaya, FL"
Fri Jun 14 23:59:43 +0000 2019,"  Good luck with your search Mitch! If we\'re not connected on LinkedIn, we should be. If I have\ ","Chicago, IL"
Fri Jun 14 23:59:43 +0000 2019,hitting cooldown after a hard ass cardio sesh seriously feels so amazing ,"Ashwaubenon, WI"
