Date,Tweet
Date,eet',Country
Sun Jun 02 06:39:46 +0000 2019,"Its always some bullshit'""","Kenner, LA"
Sun Jun 02 06:39:46 +0000 2019,"   I go back with him to Wabc im new york 50 years ago.  Never a journalist/'""","Scottsdale, AZ"
Sun Jun 02 06:39:46 +0000 2019," On me. I cut that shii short'""","Houston, TX"
Sun Jun 02 06:39:46 +0000 2019," The best'""","Los Angeles, CA"
Sun Jun 02 06:39:46 +0000 2019,"Brooklyn 9-9 has absolutely NO right being so damn GOOD!!'""","Lennox, CA"
Sun Jun 02 06:39:45 +0000 2019,Im thankful for my trials and tribulations ,"Tulsa, OK"
Sun Jun 02 06:39:45 +0000 2019,"PLEASE STOP BEING THAT DUMB ASS THAT KEEPS RECORDING ON THEIR PHONE WHILE YOU\'RE AT THE MOVIE THEATRE!""'","Los Angeles, CA"
Sun Jun 02 06:39:45 +0000 2019,"Lol keep my name out of y\ filthy mouths :)'""","Colorado, USA"
Sun Jun 02 06:39:45 +0000 2019,"Catch me living my best life and not giving a fuck ab anything in 2 days'""","Cameron Park, CA"
Sun Jun 02 06:39:45 +0000 2019, \,"Baytown, TX"
Sun Jun 02 06:39:45 +0000 2019,  \,"Los Angeles, CA"
Sun Jun 02 06:39:45 +0000 2019, spawn is a motherfucker man \,"Los Angeles, CA"
Sun Jun 02 06:39:44 +0000 2019,En mi apa ,"Florida, USA"
Sun Jun 02 06:39:44 +0000 2019,"Why white people bop their heads off beat?'""","Los Angeles, CA"
Sun Jun 02 06:39:44 +0000 2019,"Minimalism has been a real eye opener.'""","Illinois, USA"
Sun Jun 02 06:39:43 +0000 2019," You\ drunk'""","Amarillo, TX"
Sun Jun 02 06:39:43 +0000 2019,"You get what you give ... maybe not right away but eventually'""","Berwyn, IL"
Sun Jun 02 06:39:43 +0000 2019,"Some girls just think they are soo hot.  And they are, carry on with your fine ass sis.'""","Fresno, CA"
Sun Jun 02 06:39:43 +0000 2019,graduation pictures coming up & WOW is it getting real \,"Texas, USA"
Sun Jun 02 06:39:43 +0000 2019,But I love sum freak shit\,"Wyoming, MI"
Sun Jun 02 06:39:42 +0000 2019,"Lo diera todo por tenerte a mi lado.'""","Los Angeles, CA"
Sun Jun 02 06:39:42 +0000 2019," answer me'""","Houston, TX"
Sun Jun 02 06:39:42 +0000 2019," Lmfaoooo stop tryin to be like me'""","Honolulu, HI"
Sun Jun 02 06:39:42 +0000 2019,"URL/IRL hell'""","Seattle, WA"
Sun Jun 02 06:39:42 +0000 2019,"man'""","Georgetown, OH"
Sun Jun 02 06:39:42 +0000 2019," Yummmm! Looks DELICIOUS!'""","Fabens, TX"
Sun Jun 02 06:39:42 +0000 2019," I want that shirt!!'""","Farmers Branch, TX"
Sun Jun 02 06:39:42 +0000 2019,"  The nerve of some people man. Totally unacceptable.'""","San Francisco, CA"
Sun Jun 02 06:39:42 +0000 2019,"I\ so tired yet I can\ fall asleep'""","Georgia, USA"
Sun Jun 02 06:39:42 +0000 2019,"fuck a toothbrush, she got all types of garments at my place. missing my boo rn.'""","Nampa, ID"
Sun Jun 02 06:40:08 +0000 2019,     You two are legions in your own minds.\ ,"The Villages, FL"
Sun Jun 02 06:40:08 +0000 2019,Horrible experience when trying to unload get the kids settled in because I have to move my car now in a packed lot\ ,Hampton Inn Gallup/west
Sun Jun 02 06:40:08 +0000 2019,  Considering I have eyes I have just as much power and ur wrong cum doesn\ look like tp nikk\ ,"Ohio, USA"
Sun Jun 02 06:40:08 +0000 2019," is the current titleholder for best pacemaker jokes around, who\ tryna dethrone him???'""","Chicago, IL"
Sun Jun 02 06:40:08 +0000 2019,I booked this hotel  at Gallup NM specifically because I was told they had a \ destination charge\ ,Hampton Inn Gallup/west
Sun Jun 02 06:40:08 +0000 2019,Money hungry \,"Los Angeles, CA"
Sun Jun 02 06:40:08 +0000 2019," Sorry'""","Perryville, MD"
Sun Jun 02 06:40:08 +0000 2019,GOOD LOVE .\,"Houston, TX"
Sun Jun 02 06:40:07 +0000 2019, why would go to Brazil and Not give the full story about purchasing firearms? You know like shipping to An FFL? \,"Avondale, AZ"
Sun Jun 02 06:40:06 +0000 2019,"no matter what just keep fighting.'""","Fremont, CA"
Sun Jun 02 06:40:06 +0000 2019," I fully support this tweet'""","Bloomingdale, IL"
Sun Jun 02 06:40:06 +0000 2019,4210 North Central Avenue ,"Chicago, IL"
Sun Jun 02 06:40:06 +0000 2019,"Yeah tonight\ going to be legendary lol'""","Phoenix, AZ"
Sun Jun 02 06:40:06 +0000 2019,Clip of  running with the flag. Happy #PrideMonth to those celebrating! #GagaVegas #ENIGMA ,Park Theater
Sun Jun 02 06:40:06 +0000 2019,"It\ midnight & I\ hungry'""","Los Angeles, CA"
Sun Jun 02 06:40:05 +0000 2019, I love it! She should also be investigated because her husband\ bank got a lot of $ when Obama was pre\ ,"San Antonio, TX"
Sun Jun 02 06:40:05 +0000 2019,"Get off the dick she gone give me that toupee'""","Fort Valley, GA"
Sun Jun 02 06:40:05 +0000 2019,YOU \ ,"Brooklyn, NY"
Sun Jun 02 06:40:05 +0000 2019,"Wishing my girl would\ stayed over a little longer she knows how to make it easy'""","Greeley, CO"
Sun Jun 02 06:40:04 +0000 2019," Oh God, Nancy. You make me sick. ","San Francisco, CA"
Sun Jun 02 06:40:04 +0000 2019,"My life\ so confusing like fuck I just wanna be happy'""","Athens, OH"
