Date,Tweet,Country
Tue Apr 23 23:59:59 +0000 2019," Please don\ come to Texas you\ not welcome.'""","Texas, USA"
Tue Apr 23 23:59:59 +0000 2019," We\ not colleagues. So it\ cool.'""","El Paso, TX"
Tue Apr 23 23:59:58 +0000 2019,Maaannnn ,"Cedar Hill, TX"
Tue Apr 23 23:59:58 +0000 2019," Tedder and Mira'""","Austin, TX"
Tue Apr 23 23:59:57 +0000 2019,"   Music to my ears.'""","Corpus Christi, TX"
Tue Apr 23 23:59:57 +0000 2019,Legendary\ ,"Paris, TX"
Tue Apr 23 23:59:56 +0000 2019,   I just learned more about his opponent  and sent her campaign some m\ ,"Houston, TX"
Tue Apr 23 23:59:56 +0000 2019,so i just finished All American ... i\ waiting for season 2 like #AllAmerican ,"Groves, TX"
Tue Apr 23 23:59:55 +0000 2019,"How do y\'all describe Fiesta to someone who isn\'t from SA?""'","College Station, TX"
Tue Apr 23 23:59:55 +0000 2019," Goalss'""","Texas, USA"
Tue Apr 23 23:59:55 +0000 2019,hustle bones - death grips ,"Duncanville, TX"
Tue Apr 23 23:59:54 +0000 2019," preciate it my dude'""","Houston, TX"
Tue Apr 23 23:59:52 +0000 2019,"Alguien sabe si Arturo brizio ya le contesto a el pulgoso herrera , hay una contestacion de Brizio sobre el VAR qui\ ","Houston, TX"
Tue Apr 23 23:59:51 +0000 2019," Not in this lifetime or the next! Lmao! I\ just old af!'""","Addison, TX"
Tue Apr 23 23:59:51 +0000 2019,"in the span of 24hrs i\ had my heart broken TWICE'""","El Paso, TX"
Tue Apr 23 23:59:50 +0000 2019,"Is it just me or are old Cadbury Eggs the best?'""","Austin, TX"
Tue Apr 23 23:59:50 +0000 2019," I barely made it out with mines bro \ I know the struggle :/'""","Lubbock, TX"
Tue Apr 23 23:59:50 +0000 2019," SEND IT TOOO MEEEE'""","Corpus Christi, TX"
Tue Apr 23 23:59:48 +0000 2019,"i hate sleeping without my boyfriend @ night bc i sleep like a mf baby w him'""","Helotes, TX"
Tue Apr 23 23:59:48 +0000 2019,"  Can I help you coons? Jue never look out on the kicks.'""","Houston, TX"
Tue Apr 23 23:59:46 +0000 2019,Amazing ,"Fort Worth, TX"
Tue Apr 23 23:59:46 +0000 2019,Lol ,"Houston, TX"
Tue Apr 23 23:59:46 +0000 2019," happy birthday beautiful!\ enjoy!'""","Prairie View, TX"
Tue Apr 23 23:59:45 +0000 2019,"Se puede cambiar lo que haces pero no lo que quieres.'""","Oak Ridge North, TX"
Tue Apr 23 23:59:44 +0000 2019,"    Cool'""","Pecan Grove, TX"
Tue Apr 23 23:59:44 +0000 2019,"Ain\ no telling what I\ do to women when I\ drunk or sober. I\ just a nasty person'""","Houston, TX"
Tue Apr 23 23:59:44 +0000 2019,"full'""","Fort Worth, TX"
Tue Apr 23 23:59:43 +0000 2019," I love you too, mamas ;)\","Houston, TX"
Tue Apr 23 23:59:43 +0000 2019,   Thank you ,"San Antonio, TX"
Tue Apr 23 23:59:40 +0000 2019," Praise Our Awesome Lord, Hallelujah'""","Cinco Ranch, TX"
Tue Apr 23 23:59:38 +0000 2019,"  THE REALEST.'""","Waco, TX"
Tue Apr 23 23:59:37 +0000 2019," Go big or go home right?'""","Atascocita, TX"
Tue Apr 23 23:59:36 +0000 2019,A few spots left. Get in here! ,"Austin, TX"
Tue Apr 23 23:59:36 +0000 2019,It\ a sweep of the froggies! #PatsWin ,"Dallas, TX"
Tue Apr 23 23:59:35 +0000 2019,"Why do people say to \ out of my country\ ? Like my peoples were technically here first?'""","San Antonio, TX"
Tue Apr 23 23:59:35 +0000 2019,"'Spotr 5 miles WNW of MIDLAND, TX @ 23:59 UTC Hail (1.75"")>-\''","Midland, TX"
Tue Apr 23 23:59:35 +0000 2019,"SE Texas won\ have storms until later Wed night, but there\ plenty of active weather in central and west Texas to\ ","Houston, TX"
Tue Apr 23 23:59:34 +0000 2019,"like i literally mind my own business lmao'""","Edna, TX"
Tue Apr 23 23:59:33 +0000 2019,Still twisting the truth huh Mayor? I can\ wait to give your ass the pink slip in November. You were the biggest l\ ,"Pearland, TX"
Tue Apr 23 23:59:31 +0000 2019, Amazing Polly video. Links together DS being in places of terror beforehand.  ,"San Antonio, TX"
Tue Apr 23 23:59:30 +0000 2019,So in one of my classes it said I had a 30 overall grade. I am not missing any work I am caught up. So I am about t\ ,"Pflugerville, TX"
Tue Apr 23 23:59:30 +0000 2019," La camisa of the lucky?'""","Houston, TX"
Tue Apr 23 23:59:29 +0000 2019,"Need a new job already so i can smoke'""","Burleson, TX"
Tue Apr 23 23:59:28 +0000 2019,"   She causing a problem?'""","Fort Hood, TX"
Tue Apr 23 23:59:28 +0000 2019,Who is ready for Thursday Night ? So excited for this event. Thx NB for supporting for the 4th year for the Chuck W\ ,"New Braunfels, TX"
Tue Apr 23 23:59:28 +0000 2019, Congrats  seniors! \,"Dallas, TX"
Tue Apr 23 23:59:27 +0000 2019," U rly are'""","Dallas, TX"
Tue Apr 23 23:59:27 +0000 2019,There\ nothing like having a cart full of groceries at the checkout- only to realize that you don\ have your wallet \,"Rosenberg, TX"
Tue Apr 23 23:59:26 +0000 2019," Lmaoo \ my manz didn\ do enough hours at super cuts'""","Port Arthur, TX"
Tue Apr 23 23:59:25 +0000 2019,"I\'m no longer able to form a friendship with the most person I wanted to be friend with""'","San Antonio, TX"
Tue Apr 23 23:59:25 +0000 2019,Nah fax ,"Prairie View, TX"
Tue Apr 23 23:59:25 +0000 2019," It\ required in my American Film course!'""","Texarkana, TX"
Tue Apr 23 23:59:23 +0000 2019,  Tank uu\,"Houston, TX"
Tue Apr 23 23:59:21 +0000 2019,"  Isn\ that just rich.. smdh'""","Houston, TX"
Tue Apr 23 23:59:21 +0000 2019,All of us this past weekend at Fiesta ,"San Antonio, TX"
Tue Apr 23 23:59:21 +0000 2019, #BIRDSUP ,"Houston, TX"
Tue Apr 23 23:59:20 +0000 2019,"Every time I see you i just wanna risk it all'""","San Antonio, TX"
Tue Apr 23 23:59:17 +0000 2019,"On Wednesday, 4/23/19, John William King, 44-year-old will be the second white male executed in the 1998 chaining a\ ","Jasper, TX"
Tue Apr 23 23:59:17 +0000 2019," where is our #TexasFactTuesday ??'""","Dallas, TX"
Tue Apr 23 23:59:17 +0000 2019,What a Leo thing to tweet lmfao ,"Texas, USA"
Tue Apr 23 23:59:16 +0000 2019,Hell yeaa \ ,"Edinburg, TX"
Tue Apr 23 23:59:16 +0000 2019,OKAY KATYYYY YASSS ,"Greenville, TX"
Tue Apr 23 23:59:16 +0000 2019," On*'""","Missouri City, TX"
Tue Apr 23 23:59:12 +0000 2019,Yeaa coach\ ,"Houston, TX"
Tue Apr 23 23:59:11 +0000 2019," Ima get my wife in you , you bully'""","Missouri City, TX"
Tue Apr 23 23:59:10 +0000 2019,"   Hillary\'s campaign manager, Podesta, was OK w/illegals voting & thought\ ","San Antonio, TX"
Tue Apr 23 23:59:09 +0000 2019,"Gracie Lynn,\\nBeloved Companion\\n9/14/2004 - 4/22/2019 \\n\\nWhere to Bury A Dog\\nby Ben Hur Lampman\\n\\n*modfied for our Gra\ ","Texas, USA"
Tue Apr 23 23:59:08 +0000 2019," if my little self can do it, you can too sis\","Huntsville, TX"
Tue Apr 23 23:59:08 +0000 2019, I\'ve been through a lot of medical tramua but luckily never with getting an IV.\\nI have had terrible IM\ ,"Austin, TX"
Tue Apr 23 23:59:06 +0000 2019," 5 of 10 Latin students'""","Flower Mound, TX"
Tue Apr 23 23:59:06 +0000 2019,"I think there\ a duck outside my house'""","Houston, TX"
Tue Apr 23 23:59:05 +0000 2019,"Bitch we Disney on snow'""","Dayton, TX"
Tue Apr 23 23:59:03 +0000 2019,Countdown \ Can\ wait to see them put in work \ #KJ23 #classof2022\\n#ldn16ueybl ,"Irving, TX"
Tue Apr 23 23:59:02 +0000 2019,Apoyando a la distancia pero mi coraz\ est\ en Monterrey con ustedes.. \ \ mis  querido! \ ,"Texas, USA"
Tue Apr 23 23:59:02 +0000 2019, That boy wild af bruh \,"Channelview, TX"
Tue Apr 23 23:59:02 +0000 2019," Get yo marg ass.'""","Lewisville, TX"
Tue Apr 23 23:59:01 +0000 2019,Someone please sign this man ,"Sugar Land, TX"
Tue Apr 23 23:59:00 +0000 2019," she should be in jail! Shame on her'""","Keller, TX"
Tue Apr 23 23:59:00 +0000 2019,Big thanks to Celina FFA for electing me president! ,"Celina, TX"
Tue Apr 23 23:59:00 +0000 2019," Haha same I work over night'""","Fort Worth, TX"
Tue Apr 23 23:58:59 +0000 2019, Woooolv jajajajajajajaja conozco chingos haci \,"Edinburg, TX"
Tue Apr 23 23:58:58 +0000 2019,"Smokey this not \ this is bowling. There are rules.'""","Stephenville, TX"
Tue Apr 23 23:58:57 +0000 2019,"Severe Thunderstorm Warning including Eastland TX, Cisco TX, Ranger TX until 7:30 PM CDT ","Texas, USA"
Tue Apr 23 23:58:57 +0000 2019, Where\ the follow up outrage over Christians being slaughtered at the \ of ISIS in their places of\ ,"Amarillo, TX"
Tue Apr 23 23:58:56 +0000 2019,My bank account ain\ down \ I\ fixing that tho \ ,"Houston, TX"
Tue Apr 23 23:58:55 +0000 2019,"Severe Thunderstorm Warning including Eastland TX, Cisco TX, Ranger TX until 7:30 PM CDT ","Texas, USA"
Tue Apr 23 23:58:55 +0000 2019, My best friend is so hot\ ,"Austin, TX"
Tue Apr 23 23:58:54 +0000 2019,"35 Hours Till #AvengersEndgame'""","Austin, TX"
Tue Apr 23 23:58:54 +0000 2019,Former  head coach Luke Walton accused of sexual assault. ,"El Paso, TX"
Tue Apr 23 23:58:54 +0000 2019,"I just knew we still had decent republicans. Sadly they\ few and far between.  Thank you Rachel, for having the c\ ","El Paso, TX"
Tue Apr 23 23:58:53 +0000 2019,"the top different if she love you'""","Conroe, TX"
Tue Apr 23 23:58:53 +0000 2019,At work fam hmu tomorrow ,"Dallas, TX"
Tue Apr 23 23:58:52 +0000 2019," I like it better than mine cause mine is depressed vegan...'""","San Antonio, TX"
Tue Apr 23 23:58:52 +0000 2019, \,"Dallas, TX"
Tue Apr 23 23:58:51 +0000 2019,la  ,"San Antonio, TX"
Tue Apr 23 23:58:51 +0000 2019, !!!!! ,"Waco, TX"
Tue Apr 23 23:58:50 +0000 2019,I hate my brother \ ,"Texas, USA"
Tue Apr 23 23:58:49 +0000 2019," Dallas I dropped out beginning of 10th grade be happy I can spell'""","Texas, USA"
Tue Apr 23 23:58:49 +0000 2019,Bro taking care of your kids while your sick is hard af my mom & sisterare blessings & came & picked up the girls &\ ,"El Paso, TX"
Tue Apr 23 23:58:48 +0000 2019,"Tyler Phillips has thrown four shutout innings for Down East so far tonight.  He\ up to 23 shutout innings to start the season.'""","Houston, TX"
Tue Apr 23 23:58:48 +0000 2019,It happened!!! #SundayService #Coachella ,"Dallas, TX"
Tue Apr 23 23:58:48 +0000 2019, only you\,"Greenville, TX"
Tue Apr 23 23:58:47 +0000 2019," As a guy with only daughters, I don\ think there is enough women\ sport coverage.'""","Houston, TX"
Tue Apr 23 23:58:45 +0000 2019,Just an amateur friend smh ,"Houston, TX"
Tue Apr 23 23:58:42 +0000 2019,"I need to sleep more!'""","Houston, TX"
Tue Apr 23 23:58:41 +0000 2019,Tattoos & ah iwatch is what I want for my bday.. thanks! \,"Houston, TX"
Tue Apr 23 23:58:40 +0000 2019,"Lol how do hypocrites live with themselves'""","Sugar Land, TX"
Tue Apr 23 23:58:39 +0000 2019,  My favorite Astros Unsung Heroes: \\nPast: Bill Doran - because I was an undersized middle in\ ,"League City, TX"
Tue Apr 23 23:58:38 +0000 2019,Is this me  ,"Houston, TX"
Tue Apr 23 23:58:37 +0000 2019,  Congrats  seniors!  \,"Dallas, TX"
