Date,Tweet,Country
Thu May 02 23:59:59 +0000 2019,"  Huge win for those who like ideas! Who just doesn\'t love ideas?""'","Dallas, TX"
Thu May 02 23:59:59 +0000 2019,That crawfish I had yesterday was good af \,"Houston, TX"
Thu May 02 23:59:59 +0000 2019," exactly haha, ubbi wrecked my body'""","Cinco Ranch, TX"
Thu May 02 23:59:58 +0000 2019,Not yet! ,"Dallas, TX"
Thu May 02 23:59:58 +0000 2019,Skateboard Side Squats! #skateboard @ Stolt Fitness Center ,"Texas, USA"
Thu May 02 23:59:58 +0000 2019,That\ the spot! #tailwaggerscountryinn @ Tailwaggers Country Inn ,"Texas, USA"
Thu May 02 23:59:57 +0000 2019,"Of course it starts to poor down rain as soon as I pull up...\ (@ Champions Community Church in Houston, TX) ","Houston, TX"
Thu May 02 23:59:56 +0000 2019,Softball \ ready for Round 2 vs. Summer Creek. Let\ do this Eagles!  #4Gia  ,"Pearland, TX"
Thu May 02 23:59:55 +0000 2019,"'   Define ""Reasonably priced""\''","Watauga, TX"
Thu May 02 23:59:55 +0000 2019,"I start teaching Sunday School this week. Dear Lord...'""","Forney, TX"
Thu May 02 23:59:54 +0000 2019," I\ pick you up at 8?'""","Helotes, TX"
Thu May 02 23:59:54 +0000 2019,"jealousy is really a disease'""","Houston, TX"
Thu May 02 23:59:52 +0000 2019,Aw man :( rest easy King. ,"Houston, TX"
Thu May 02 23:59:52 +0000 2019,"'Any time I spark up ball comes running, like ""I wanna smoke too"" ","Pasadena, TX"
Thu May 02 23:59:52 +0000 2019,Finally a day off tomorrow \,"El Paso, TX"
Thu May 02 23:59:50 +0000 2019,"Please click  or text DONATE to 41411 to help me reach my goal of 400.00\\n\\nThank you in advance for your generosity!'""","Cedar Park, TX"
Thu May 02 23:59:50 +0000 2019,"Uber driver keeps on saying that we are making good time #cursetweet'""","New Braunfels, TX"
Thu May 02 23:59:50 +0000 2019, I believe that\ pronounced... *clears throat* GAYEEEEEHAW! \\n\\nI will see myself out... \,"Texas, USA"
Thu May 02 23:59:50 +0000 2019,"Very quiet Houston ISD board agenda review, just two community members spoke on agenda items (both in favor of G-2,\ ","Houston, TX"
Thu May 02 23:59:48 +0000 2019,Putting in this work #wtfisurproblemb #beardgangmatters @ Jokesters 22 Pub N Grub ,"San Antonio, TX"
Thu May 02 23:59:47 +0000 2019," False, Cornelius is gonna be in the league by then'""","La Porte, TX"
