Date,Tweet,Country
Sun May 12 17:05:59 +0000 2019,"#ataresults Jack 46 4 all'""","Richardson, TX"
Sun May 12 17:05:58 +0000 2019,"US banding together with India, like-minded nations to protect sovereignty of Indo-Pacific: Mike Pompeo\ ","Austin, TX"
Sun May 12 17:05:58 +0000 2019,Happy Mother\ Day to All the Phenomenal Women Pastor Tonya\\n \ #MothersDay2019 ,"Irving, TX"
Sun May 12 17:05:58 +0000 2019,"The Forum at Park Lane is hiring in #Dallas, TX! Read about our latest #Labor job opening via the link in our bio: Laundry'""","Dallas, TX"
Sun May 12 17:05:57 +0000 2019,thank you momma\ ily ,"Groves, TX"
Sun May 12 17:05:57 +0000 2019,"'Click the link in our bio to see currently open #Transportation jobs like ""A Driver CDL"" at ProDrivers in #SanAntonio, TX.\''","San Antonio, TX"
Sun May 12 17:05:56 +0000 2019,"   and  last night.'""","Dallas, TX"
Sun May 12 17:05:56 +0000 2019,"I feel absolutely horrible today'""","San Antonio, TX"
Sun May 12 17:05:55 +0000 2019,I recorded myself singing \ the Zlatan Ibrahimovic chant who wants to listen to my beautiful vocals \,"Texas, USA"
Sun May 12 17:05:55 +0000 2019,"I got everything I\ prayed for, I am happy, I am free. It\ time to cut ties \","Texas, USA"
Sun May 12 17:05:53 +0000 2019,Y\ sucked at high school football hahahaha ,"Fort Worth, TX"
Sun May 12 17:05:52 +0000 2019,CHAMPIONSSSSSS\ of Manchester and back to back Kings of England\ ,"Forney, TX"
Sun May 12 17:05:51 +0000 2019," So awesome!'""","Texas, USA"
Sun May 12 17:05:50 +0000 2019," Mr. President you are doing a good job keep us safe in America Freedom is not free'""","San Antonio, TX"
Sun May 12 17:05:50 +0000 2019, Oh it\'s too bad about your inability to live on your salary or your tips ! Guess you didn\'t do  good job bar t\ ,"Dallas, TX"
Sun May 12 17:05:49 +0000 2019,"Finally get my truck washed then to see what to do'""","Dallas, TX"
Sun May 12 17:05:48 +0000 2019," Is this real? Or am I just impeccably gullible?'""","Austin, TX"
Sun May 12 17:05:46 +0000 2019,Omar Sulieman and the opening prayer in Congress. They will continue to demand their freedom. And so will we. By any means necessary.,"Texas, USA"
Sun May 12 17:05:46 +0000 2019,"Happy Mother\ Day Mom\ \ We love and miss you so much \ \ \ @ Amarillo, Texas ","Amarillo, TX"
Sun May 12 17:05:45 +0000 2019, #gaslighting your campaign had a  investigative intelligence informant because there were sign\ ,"Austin, TX"
Sun May 12 17:05:45 +0000 2019,Now we know who\ the next \ Energy\ slug. ,"Dallas, TX"
Sun May 12 17:05:44 +0000 2019,"   You\ very welcome Richmond! See you around soon.'""","Dallas, TX"
Sun May 12 17:05:41 +0000 2019,Happy Mother\ Day to all the mothers out there \,"Houston, TX"
Sun May 12 17:05:41 +0000 2019,Raul Jimenez. ,"Houston, TX"
Sun May 12 17:05:41 +0000 2019, Thanks my son you make it easy.  So proud to be your mama \,"Round Rock, TX"
Sun May 12 17:05:40 +0000 2019,My 1st Mother\ Day I cant even begin to describe how amazing it has been to be a mom to my little garden of Eden.\ ,"Texas, USA"
Sun May 12 17:05:39 +0000 2019,Are you looking for a cryptocurrency group?\\nThen check out  #texas #NewMexico ,"Texas, USA"
Sun May 12 17:05:39 +0000 2019,"I click one video about James on YouTube and I end up watching 8 of them'""","El Paso, TX"
Sun May 12 17:05:38 +0000 2019,"Bad vibes get off of me. Outta here with that fuckery.'""","Texas, USA"
Sun May 12 17:05:38 +0000 2019,"Through the wonderful, the struggle and the just plain ugly she\'s there.\\nThank you momma!! \ ","Waco, TX"
Sun May 12 17:05:36 +0000 2019,"We\'re hiring! Read about our latest job opening here: Shift Supervisor Management Trainee -  #Retail #Vidor, TX""'","Vidor, TX"
Sun May 12 17:05:35 +0000 2019,"  In what way is my page creepy?'""","Houston, TX"
Sun May 12 17:05:34 +0000 2019,"Happy mothers day........ to all you dick riding ass niggas'""","Houston, TX"
Sun May 12 17:05:34 +0000 2019,I know I\ not all that but I\ feeling this besides the wrinkles lmao . \ #ChasingHappiness #justdoit ,"Texas, USA"
Sun May 12 17:05:33 +0000 2019,feel like i\ on top of the world rn \,"Huntsville, TX"
Sun May 12 17:05:32 +0000 2019, How does it feel being the only one on this streets talking about Man City. BTW nobody cares where Mendy is. \,"Arlington, TX"
Sun May 12 17:05:32 +0000 2019,2 people tried to be me for my Mother\ Day reservation at the restaurant and took our table. If you wanna be me at\ ,"The Woodlands, TX"
Sun May 12 17:05:32 +0000 2019," Dameee'""","Stafford, TX"
Sun May 12 17:05:32 +0000 2019,Word for the week from Pastor Epps of CMBC: Spiritual warefare is a question of where your mind will be when the fi\ ,"Cedar Hill, TX"
Sun May 12 17:05:30 +0000 2019,This be my brother making me take shots wit him lol ,"Houston, TX"
Sun May 12 17:05:29 +0000 2019,Well done  Well done!\ ,"Allen, TX"
Sun May 12 17:05:29 +0000 2019,"Repost from theambitionplan using repostregramapp - Your weekly reminder. If it was easy, everyone would be doing i\ ","Longview, TX"
Sun May 12 17:05:27 +0000 2019,"Want to work at Parkland Hospital? We\'re hiring in #Dallas, TX! Click for details:  #Nursing""'","Dallas, TX"
Sun May 12 17:05:27 +0000 2019, RU immune to your own entities inherent racism? I believe UR: ,"Flower Mound, TX"
Sun May 12 17:05:27 +0000 2019, we gota do this. ,"Dallas, TX"
Sun May 12 17:05:26 +0000 2019,"Happy Mother\ Day to all of our number one fans. Mom everyone support us no matter what. I love you mom! #HappyMothersDay'""","Houston, TX"
Sun May 12 17:05:26 +0000 2019,"'Nervous to apply for a job like ""Pedi Respiratory Care Practitioner - On Call/Nights"" at Covenant Health? Apply eve\ ","Lubbock, TX"
Sun May 12 17:05:24 +0000 2019," And DO, I like spicy food but spicy chips are weird for me. I hated takis'""","Huntsville, TX"
Sun May 12 17:05:23 +0000 2019,Shout out to  for the love they just sent to me. Planning another flight soon. \,"Houston, TX"
Sun May 12 17:05:23 +0000 2019,"A mother\ love \ is irreplaceable #MothersDay'""","Houston, TX"
Sun May 12 17:05:21 +0000 2019,Felicidades a todas las Madres en su d\,"Arlington, TX"
Sun May 12 17:05:20 +0000 2019," I\ so embarrassed for you.'""","Highland Park, TX"
Sun May 12 17:05:19 +0000 2019,Went to Walmart this morning so Andrus could grab his Nana some flowers. Well this little boy grabbed the most expe\ ,"Texas, USA"
Sun May 12 17:05:19 +0000 2019," So are you!  Happy Mother\ Day!'""","Bedford, TX"
Sun May 12 17:05:18 +0000 2019, Lmfao let me redo this \,"Texas, USA"
Sun May 12 17:05:08 +0000 2019,Happy Mother\ Day\\nfrom IL B Dapper Custom Apparel ,"Beaumont, TX"
Sun May 12 17:05:08 +0000 2019,   Is it sexualized? Or is it just representing me consuming all this quality content? \,"Fort Worth, TX"
Sun May 12 17:05:08 +0000 2019,Life has literally been so hectic and fast paced lately I have really forgotten to stop and appreciate the little t\ ,"Texas, USA"
Sun May 12 17:05:08 +0000 2019,"Happy #mothersday to everyone x x #Love x xc @ Cinco Ranch, Texas ","Cinco Ranch, TX"
Sun May 12 17:05:07 +0000 2019,Happy Mother\ Day to all the mamas in my family. I love you to pieces. And HMD to all the mamas who follow all the\ ,"Austin, TX"
Sun May 12 17:05:07 +0000 2019,"I stay getting brought up like I know I\ that bitch but damn lol'""","Dallas, TX"
Sun May 12 17:05:07 +0000 2019,      That don\ mean a team with a big ce\ ,"San Marcos, TX"
Sun May 12 17:05:06 +0000 2019,,"Denton, TX"
Sun May 12 17:05:05 +0000 2019, Lmao No shamez I\ tell you personally if that was the case\,"Southlake, TX"
Sun May 12 17:05:05 +0000 2019,This is great \ ,"Dallas, TX"
Sun May 12 17:05:05 +0000 2019,"Send me your african playlist (APPLE MUSIC ONLY)'""","Greatwood, TX"
Sun May 12 17:05:05 +0000 2019,I be telling people y\ don\ know me like that . . . don\ let this cute face and kind demeanor fool you. I will\ ,"Houston, TX"
Sun May 12 17:05:03 +0000 2019,I want to send out a special thank you to one  volunteers. Chris Volgin(sp?) Found my art case next t\ ,"Amarillo, TX"
Sun May 12 17:05:03 +0000 2019,"#USGS08116650 - Brazos Rv nr Rosharon, TX\\nHeight: 51.2ft \ (43ft)\\nFlow: 76800cfs\\n","Texas, USA"
Sun May 12 17:05:02 +0000 2019,"#USGS08062700 - Trinity Rv at Trinidad, TX\\nHeight: 44.13ft \ (33ft)\\nFlow: 42400cfs\\n","Texas, USA"
Sun May 12 17:05:02 +0000 2019,"#USGS07346045 - Black Cypress Bayou at Jefferson, TX\\nHeight: 17.55ft \ (13ft)\\nFlow: 6490cfs\\n","Texas, USA"
Sun May 12 17:05:00 +0000 2019,Anybody think that was Nicki at first? ,"Plano, TX"
Sun May 12 17:05:00 +0000 2019, HBD \,"Houston, TX"
Sun May 12 17:04:57 +0000 2019,  So you think we should see which one does better ? I never signed up for it either I bee\ ,"Arlington, TX"
Sun May 12 17:04:57 +0000 2019,"I need to get up & get my shit together, but I don\ want to.'""","Texas, USA"
Sun May 12 17:04:56 +0000 2019,"    Agree! RBK AND JACK EMORY FOR THE WIN!'""","College Station, TX"
Sun May 12 17:04:55 +0000 2019,"'Don\\\'t be shy. Score a job like ""Team Member (Part Time & Full Time)"" at Follett Corporation by asking for referrals\ ","Corpus Christi, TX"
Sun May 12 17:04:55 +0000 2019,Happy Mother\ Day #FelizDiaDeLasMadres  #MothersDay @ Cathedral Guadalupe ,"Dallas, TX"
Sun May 12 17:04:55 +0000 2019,Anyone know any places offering a special for drinks for Mother\ Day ??\,"Austin, TX"
Sun May 12 17:04:53 +0000 2019,free dat boy keyman told bro he supposed to be hooping on somebody team wish he could\ stayed on track \,"Dallas, TX"
Sun May 12 17:04:52 +0000 2019,Thank you  for an excellent weekend of hockey!  Such a great experience for him to meet new friends and play\ ,"Irving, TX"
Sun May 12 17:04:50 +0000 2019,I love my family so much they got me a Mother\ Day gift \,"Texas, USA"
Sun May 12 17:04:49 +0000 2019,"  Literally probably 3/4 of the people in the world have heard of him. Great man, the\ ","Canyon, TX"
Sun May 12 17:04:48 +0000 2019,Oh. my. goodness. I need a paramedic. ,"Irving, TX"
Sun May 12 17:04:48 +0000 2019," Do you have to pay for sex because of your incessant whining?'""","Texas, USA"
Sun May 12 17:04:48 +0000 2019," Vinegar-based, as told in Ephesians'""","Buda, TX"
Sun May 12 17:04:46 +0000 2019," ACID TRIP!'""","Leon Valley, TX"
Sun May 12 17:04:45 +0000 2019,#Democrats are desperate. ,"Texas, USA"
Sun May 12 17:04:45 +0000 2019,Savage! ,"Plano, TX"
Sun May 12 17:04:45 +0000 2019,"    Acting like my boy lost it on purpose'""","Houston, TX"
Sun May 12 17:04:45 +0000 2019," I know right lol'""","Texas City, TX"
Sun May 12 17:04:44 +0000 2019,"  Only 4 I thought'""","Texas, USA"
Sun May 12 17:04:44 +0000 2019,TBH I am pissed personally I think the pump shotgun was amazing you could get a fair fight with it but why\ ,"Round Rock, TX"
Sun May 12 17:04:43 +0000 2019, Happy first Mother\'s day!!! \,"Rowlett, TX"
Sun May 12 17:04:40 +0000 2019, Thank you so much! \,"Arlington, TX"
Sun May 12 17:04:38 +0000 2019,I hate how shitty things feel when they\'re happening in the heat of the moment but I guess it\ important to rememb\ ,"Greatwood, TX"
Sun May 12 17:04:37 +0000 2019,"She\ going to ride regardless! Thank you so much for creating the person I am today. Solid!! \ When you see me,\ ","Dallas, TX"
Sun May 12 17:04:36 +0000 2019,tryna hop back on the GTA wave...need friends tho\,"Corpus Christi, TX"
Sun May 12 17:04:36 +0000 2019,Happy Mothers Day!! #mothersday #chocolateroses #titajolliffe #privatechef #ATX ,"Anderson Mill, TX"
Sun May 12 17:04:35 +0000 2019," You just don\ get it.  and  know better than all of us. Including esteemed specialists in their respective fields.'""","Texas, USA"
Sun May 12 17:04:35 +0000 2019,"See our latest #Richardson, TX #Engineering job opportunity and click the link in our bio to apply: Open-Rank Facul\ ","Richardson, TX"
Sun May 12 17:04:35 +0000 2019,happy mother\ day to my bff\ ,"Texas, USA"
Sun May 12 17:04:33 +0000 2019,"When Texas does platters - beef brisket, pork ribs, smoked turkey and pork link   #austin #texas\ ","Austin, TX"
Sun May 12 17:04:31 +0000 2019," Typo lol'""","Southlake, TX"
Sun May 12 17:04:26 +0000 2019,Perfect mother\'s day lunch with my Momma & Leslie (not pictured) \ #cheers #salud #slaint\ #moonmosas #Ola\ ,"Dallas, TX"
Sun May 12 17:04:26 +0000 2019,I\ still laughing at this \ ,"Keller, TX"
Sun May 12 17:04:26 +0000 2019," Okay bet doing it when we leave the theatre'""","Arlington, TX"
Sun May 12 17:04:22 +0000 2019,Love you momma.\ ,"Waco, TX"
Sun May 12 17:04:22 +0000 2019,she bout fine as hell ,"Arlington, TX"
Sun May 12 17:21:16 +0000 2019,"Up, up and away we go!! ","Athens, TX"
Sun May 12 17:21:16 +0000 2019,Aw ,"Dallas, TX"
Sun May 12 17:21:15 +0000 2019,I want some cheddars but its so far \,"Houston, TX"
Sun May 12 17:21:14 +0000 2019,Am I right? ,"San Antonio, TX"
Sun May 12 17:21:14 +0000 2019, happy birthday to one of my fav people ever! hope your day is so great & thanks for listening to my\ ,"Houston, TX"
Sun May 12 17:21:12 +0000 2019,Happy Mother\ Day to the best one out there. Love ya  ,"Texas, USA"
Sun May 12 17:21:11 +0000 2019,Kobe >>> LeBron ,"Corpus Christi, TX"
Sun May 12 17:21:11 +0000 2019," Congratulations to the both of you'""","Houston, TX"
Sun May 12 17:21:11 +0000 2019,  Answer....... ,"Baytown, TX"
Sun May 12 17:21:10 +0000 2019,"  Yes, we would.'""","Dallas, TX"
Sun May 12 17:21:10 +0000 2019,Got my hurr did and yo girl is back! #redhair #redhairdontcare #redhead #pravana ,"Austin, TX"
Sun May 12 17:21:10 +0000 2019," #sucker'""","Texas, USA"
Sun May 12 17:21:09 +0000 2019,I wanna go back to work hopefully I\ get part time if approved Tuesday. If not I\ stuck home for another two wee\ ,"San Antonio, TX"
Sun May 12 17:21:08 +0000 2019,"See our latest #Houston, TX job and click to apply: Cook -  #cook'""","Houston, TX"
Sun May 12 17:21:08 +0000 2019,This man of mine woke up early af to make me breakfast in bed\ I just love him \,"Houston, TX"
Sun May 12 17:21:07 +0000 2019,All i need ! ,"Houston, TX"
Sun May 12 17:21:07 +0000 2019,Damn almost every team that wouldn\ run with me couldn\ get points in the 1K and broke up. Y\ must love losing. \,"Austin, TX"
Sun May 12 17:21:06 +0000 2019, \\n \\nTHANK YOU FOR LIKING\\nTWO OF MY TWEETS\\nI HOPE YOU HAVE A\\nWONDERFUL SUNDAY\\nSHAME ABOUT\ ,"Houston, TX"
Sun May 12 17:21:05 +0000 2019, Happy Mother\ Day! \,"Watauga, TX"
Sun May 12 17:21:04 +0000 2019,"If you know me , you know that my mother passed away days after mother\'s day. This Wednesday it will be 2 years wit\ ","Fort Worth, TX"
Sun May 12 17:21:04 +0000 2019,  AND I- ,"Houston, TX"
Sun May 12 17:21:04 +0000 2019,"Come on you stags!! Today is huge and I have full belief we can do it.'""","Plano, TX"
Sun May 12 17:21:01 +0000 2019,"  My concerns are with both. Yes, FWA should address this, but you\'re asking staff in the mi\ ","Austin, TX"
Sun May 12 17:21:01 +0000 2019,"  Red/Orange and Silver'""","La Porte, TX"
Sun May 12 17:21:00 +0000 2019, Vegans stress me out dude. Like my horse lives a freakin grand life style. All I ask her to do is learn\ ,"Lucas, TX"
Sun May 12 17:21:00 +0000 2019,"New Netflix account, and I feel like it says a lot about me that so far my suggestions are based on the fact I\ o\ ","Austin, TX"
Sun May 12 17:20:58 +0000 2019," It works. The satisfaction of erasing what\ done is greatness.'""","McKinney, TX"
Sun May 12 17:20:57 +0000 2019,       I didn\ say he wanted to\ ,"Texas, USA"
Sun May 12 17:20:57 +0000 2019,"'If jobs with titles like ""Host/Hostess/Cashier"" sound appealing to you, follow us to hear about these types of oppo\ ","Texas, USA"
Sun May 12 17:20:57 +0000 2019, Sr. Presidente desde hoy usted va a ser \ el del barrio\ le va a dedicar su \ \ veces t\ ,"Austin, TX"
Sun May 12 17:20:56 +0000 2019, \,"Plano, TX"
Sun May 12 17:20:53 +0000 2019," Sadly i do'""","Webster, TX"
Sun May 12 17:20:50 +0000 2019,Happy Mother\ Day to all the great moms out there. The ones doing it right will never go unnoticed!\,"Houston, TX"
Sun May 12 17:20:50 +0000 2019,Happy Mother\ Day! Don\ forget to use code MOM on  for 26% off your purchase! \ ,"Pflugerville, TX"
Sun May 12 17:20:49 +0000 2019,Prom 2K19 was definitely a movie \ ,"Austin, TX"
Sun May 12 17:20:49 +0000 2019,I cracked 1 joke and mom banged on me \,"Prairie View, TX"
Sun May 12 17:20:48 +0000 2019,They sure do.  Anyone who thinks otherwise is purposely blind. ,"The Woodlands, TX"
Sun May 12 17:20:47 +0000 2019,"  Can someone count how many head gear Ruto has worn this year?'""","Allen, TX"
Sun May 12 17:20:47 +0000 2019, \ \ \ \ \,"El Paso, TX"
Sun May 12 17:20:46 +0000 2019, #MothersDay #momsrule ,"Wichita Falls, TX"
Sun May 12 17:20:44 +0000 2019,mannn \ ,"San Marcos, TX"
