Date,Tweet,Country
Sat May 18 15:00:43 +0000 2019,Class of 2020\ miss Senior Summit!  Parent attendance is encouraged at this event.  Come get valuable informat\ ,"Conroe, TX"
Sat May 18 15:00:43 +0000 2019,"So, let\ see what Jared and DJT will do. ","Plano, TX"
Sat May 18 15:00:42 +0000 2019," But honestly what % of actual \ fan who cares enough to watch the FA Cup final doesn\ have ESPN+?'""","Colleyville, TX"
Sat May 18 15:00:41 +0000 2019,"a drinking game: we take a shot every time James Charles gets himself in trouble in the media'""","San Antonio, TX"
Sat May 18 15:00:41 +0000 2019,"Alright folks, y\ ready to talk a little day drinking? It\ time for the #DayDrinkingSongBracket to begin. Remem\ ","Houston, TX"
Sat May 18 15:00:39 +0000 2019,Trying to sleep the night after getting braids is basically like not going to sleep at all \,"Houston, TX"
Sat May 18 15:00:38 +0000 2019,My boyfriend really is my best friend \,"Winnie, TX"
Sat May 18 15:00:37 +0000 2019," Hello! I signed up for a free trial of Elite last Sunday, and anticipated I\ be able to cancel tod\ ","Texas, USA"
Sat May 18 15:00:37 +0000 2019,"Nader watch'""","Waco, TX"
Sat May 18 15:00:34 +0000 2019,Now I want you ,"Houston, TX"
Sat May 18 15:00:32 +0000 2019,"'I\\\'ve been in Texas for ten minutes and everyone is already saying ""y\\\'all"" all the time and I can feel them here all\ ","Grapevine, TX"
Sat May 18 15:00:30 +0000 2019,#taehyungweloveyouarmy ,"Coppell, TX"
Sat May 18 15:00:30 +0000 2019,"Last minute tweaks to POPPI talks for the ATS - fuelled by coffee and bagels; the luxury of room service'""","Dallas, TX"
Sat May 18 15:00:30 +0000 2019," did you have some weather this morning Robert?'""","Plainview, TX"
Sat May 18 15:00:29 +0000 2019,Until I find someone that makes me wanna wear more and go out less \ ,"Denton, TX"
Sat May 18 15:00:28 +0000 2019,"I\ like uh huh, ok, what\ up, SHUT UP'""","Houston, TX"
Sat May 18 15:00:28 +0000 2019," \ BRUHHHHH IM AT WORK SCREAMING!'""","University Park, TX"
Sat May 18 15:00:27 +0000 2019,"white men are a PLAGUE myself included'""","Fort Worth, TX"
Sat May 18 15:00:26 +0000 2019,"Saturday morning Long Run. It\'s finished & it\'s done. \\nI pray you have Spectacular, fun & relaxed Saturday.\ ","Plano, TX"
Sat May 18 15:00:23 +0000 2019,Then some dude asked our guy friends if they were gay bc they weren\ dancing on us like ok my friends are gay bc t\ ,"Texas, USA"
Sat May 18 15:00:23 +0000 2019,Sooo is it safe to drive to angelo today? Rain or shine!!\,"Texas, USA"
Sat May 18 15:00:22 +0000 2019,"Whoever is trying to day drink in this glorious overcast weather Pull up on me and Mikey'""","Richardson, TX"
Sat May 18 15:00:22 +0000 2019,I just found a Rexburg Police parking ticket AND $100 while going through my old scriptures and if that\ not a met\ ,"Houston, TX"
Sat May 18 15:00:19 +0000 2019,So true! ,"Sinton, TX"
Sat May 18 15:00:19 +0000 2019,#PlayoffMode #RegionalSemiFinals #Strikeouts #Dingers #RBIs  ,"Houston, TX"
Sat May 18 15:00:19 +0000 2019,  Oh my goodness  yes! If I could teach outside every\ I would!\ ,"Desoto, TX"
Sat May 18 15:00:18 +0000 2019,"Kelly Services is hiring in Slaton, TX! Click the link in our bio to apply: Pattern Shop Laborer #KellyJobs #KellyServices'""","Slaton, TX"
Sat May 18 15:00:18 +0000 2019,"Over 20 Counties, Cities, School Districts, Hospital districts, Chambers of commerce, and other local Hill country\ ","Texas, USA"
Sat May 18 15:00:17 +0000 2019,"Road construction has ramp to southwest freeway closed. in #Meyerland on 610 W Lp NB at 69 The SW Fwy, stop and go traffic back to Beechnut'""","Houston, TX"
Sat May 18 15:00:17 +0000 2019,"  One wasn\'t enough???""'","Texas, USA"
Sat May 18 15:00:16 +0000 2019,So true. A different story in every table ,"Texas, USA"
Sat May 18 15:00:14 +0000 2019,"' Blessings PTrump. Is a lie,from whoever said that. He is in this situation because supposedly ""LIE\ ","Houston, TX"
Sat May 18 15:00:14 +0000 2019,,"Dallas, TX"
Sat May 18 15:00:13 +0000 2019,10/11U Boys - Pool A - HTown Finest def.  43-31 #OFFDAHOOK ,"Texas, USA"
Sat May 18 15:00:13 +0000 2019, Lol dedicated \,"Lubbock, TX"
Sat May 18 15:00:12 +0000 2019,I love it when my favorite bloggers cover my favorite Bollywood queen. ,"Houston, TX"
Sat May 18 15:00:12 +0000 2019,"09:46 Temp. 75.7\ Hum. 85%, Dewp. 69.8\ Bar. 29.84 inHg, Rain Today 0 inch, Wind 187\ 1.2 kn'""","Texas, USA"
Sat May 18 15:00:12 +0000 2019,"who hiring ? Paying $14.50 or more ?'""","Houston, TX"
Sat May 18 15:00:11 +0000 2019,Can\ wait to see  starting at 11AM!! ,"San Antonio, TX"
