Date,Tweet,Country
Fri May 24 00:15:25 +0000 2019,"I just took a DNA test, turns out I\ 100 percent FUCKING STUPID ONCE AGAIN!!!!!!'""","Texas, USA"
Fri May 24 00:15:24 +0000 2019,"How stinking cute are Victor and  ?? Totes adorbs! #AmazingRace #BigBrother'""","Texas, USA"
Fri May 24 00:15:22 +0000 2019,"Collins 2 Wylie 0 after 3'""","Waco, TX"
Fri May 24 00:15:21 +0000 2019, \,"Houston, TX"
Fri May 24 00:15:21 +0000 2019,Christian ,"Austin, TX"
Fri May 24 00:15:20 +0000 2019," Should have man!'""","Corpus Christi, TX"
Fri May 24 00:15:19 +0000 2019,"       What the hell does this even mean?'""","Houston, TX"
Fri May 24 00:15:19 +0000 2019,"  Bro. You didn\ go back home??'""","College Station, TX"
Fri May 24 00:15:19 +0000 2019, Sign me up Dolly.  \ ,"Texas, USA"
Fri May 24 00:15:17 +0000 2019, I put $20 in earlier and it ALMOST gave me a quarter of a tank....sad day to be a truck driver\,"Uvalde, TX"
Fri May 24 00:15:17 +0000 2019,Restocked and going fast!! Add him to your collection today! #funkopops #poprewards #poptoys  #poprocks\ ,"Corpus Christi, TX"
Fri May 24 00:15:16 +0000 2019, \,"Dallas, TX"
Fri May 24 00:15:15 +0000 2019,"Stop all that talkin you know where I\'m at come & pull up on me""'","San Antonio, TX"
Fri May 24 00:15:15 +0000 2019,"Bro I know I see who my real friends are and it\'s crazy.......mf\'n phone work both ways""'","Houston, TX"
Fri May 24 00:15:13 +0000 2019,"Yo real friends gone stay yo real friends, fakes gone slither with snakes'""","Dallas, TX"
Fri May 24 00:15:13 +0000 2019, Not the first time ive heard it \,"Haltom City, TX"
Fri May 24 00:15:13 +0000 2019,this is so me ,"Houston, TX"
Fri May 24 00:15:12 +0000 2019,"We\'re hiring! Read about our latest job opening here: Associate Sourcing Manager, Hardgoods - Camping -\ ","Katy, TX"
Fri May 24 00:15:10 +0000 2019,"Accident cleared in #FortWorth on 360 SB at Trinity Blvd, stopped traffic back to E Midway Dr, delay of 12 mins #DFWTraffic'""","Fort Worth, TX"
Fri May 24 00:15:10 +0000 2019," #TakeItBack'""","Rosenberg, TX"
Fri May 24 00:15:10 +0000 2019, My first thread \ ,"Killeen, TX"
Fri May 24 00:15:10 +0000 2019,      \\nAll of you are Maids to #TraitorTrump\ ,"Little Elm, TX"
Fri May 24 00:15:08 +0000 2019, happy birthday bro! Have a great day \,"Alton, TX"
Fri May 24 00:15:08 +0000 2019,"   Tragic. A great state goes stupid.'""","San Antonio, TX"
Fri May 24 00:15:08 +0000 2019, U a day late and a dolla short lmao ,"Richardson, TX"
Fri May 24 00:15:06 +0000 2019,I hope this happens every possession against coaches who have young ones playing zone defense #DoYourJob\ ,"Corpus Christi, TX"
Fri May 24 00:15:06 +0000 2019," I\ in the process of cutting all liquor from my regular drinking. Wine and beer.'""","Austin, TX"
Fri May 24 00:15:06 +0000 2019,"Also I\ been procrastinating \ I haven\ even started on baby\ box car for school LOL'""","Beaumont, TX"
Fri May 24 00:15:06 +0000 2019,The really sad part is that  believes his own lies! ,"Corpus Christi, TX"
Fri May 24 00:15:06 +0000 2019,"Pitter Patter.'""","Hebron, TX"
Fri May 24 00:15:03 +0000 2019," WHY'""","Laredo, TX"
Fri May 24 00:15:03 +0000 2019," Get out your heart fam \ I got you next year lol'""","Nacogdoches, TX"
Fri May 24 00:15:03 +0000 2019, Especially the ones that try to see you at work \,"Texas, USA"
Fri May 24 00:15:02 +0000 2019,"At 6:58 PM CDT, 6 NW Timbercreek Canyon [Randall Co, TX] PUBLIC reports HAIL of quarter size (M1.00 INCH) ","Amarillo, TX"
Fri May 24 00:15:02 +0000 2019,Summer Views. \\n\\n#BrazosValleySunset\\n | 5.23.2019 ,"Bryan, TX"
Fri May 24 00:15:01 +0000 2019,"#USGS07312200 - Beaver Ck nr Electra, TX\\nHeight: 29.87ft \ (24ft)\\nFlow: 4190cfs\\n","Texas, USA"
Fri May 24 00:15:01 +0000 2019,"Just posted a video @ Grogan\'s Mill, The Woodlands ","The Woodlands, TX"
Fri May 24 00:15:00 +0000 2019," Especially u'""","Fort Worth, TX"
Fri May 24 00:15:00 +0000 2019,  Jerk to me ,"Dallas, TX"
Fri May 24 00:14:59 +0000 2019,Coming for ya    \ @ Revention Music Center ,"Houston, TX"
Fri May 24 00:14:58 +0000 2019,"23 years old, and I still sit through pedicures trying to stifle giggles like an idiot because I\ ridiculously tic\ ","Austin, TX"
Fri May 24 00:14:57 +0000 2019," I do idk about yu ?'""","Duncanville, TX"
Fri May 24 00:14:55 +0000 2019,Book signing at BookPeople with itslibraryruby  and hufflepuff_historian @ BookPeople ,"Austin, TX"
Fri May 24 00:14:52 +0000 2019,Me to  ,"Houston, TX"
Fri May 24 00:14:51 +0000 2019," This is a correct take.'""","Lake Jackson, TX"
Fri May 24 00:14:50 +0000 2019," GIRL I KNO THA FEELING!!!!'""","San Antonio, TX"
Fri May 24 00:14:50 +0000 2019," So sweet'""","Texas, USA"
Fri May 24 00:14:50 +0000 2019,"i\ soooo tired'""","Plainview, TX"
Fri May 24 00:14:49 +0000 2019,"        That looks awesome!!!'""","Tomball, TX"
Fri May 24 00:14:49 +0000 2019,"Disfrutamos 73F grados de temperatura en el Parque Minute Maid. Afuera, la temperatura es de 83F y con un coeficien\ ","Houston, TX"
Fri May 24 00:14:49 +0000 2019," This is just to cute..!!!! :)'""","Friendswood, TX"
Fri May 24 00:14:48 +0000 2019," This man Westbrook should have a certified spot'""","Beaumont, TX"
Fri May 24 00:14:48 +0000 2019," were you at edc this year?'""","Rollingwood, TX"
Fri May 24 00:14:47 +0000 2019,Hey love\ ,"Texas, USA"
Fri May 24 00:14:46 +0000 2019,"It\ amusing how the press angers Trump so.'""","Austin, TX"
Fri May 24 00:14:46 +0000 2019,Time to ditch them reporter high heels for some running shoes for interviews! ,"Houston, TX"
Fri May 24 00:14:46 +0000 2019,I am crying. This is both horrible and hilarious \ ,"Texas, USA"
Fri May 24 00:14:45 +0000 2019,LMAOOOO BELCALIS PORQUE \ ,"Arlington, TX"
Fri May 24 00:14:45 +0000 2019,Funny story...\\n\\nSome of you may know that I cut my own hair. I have since I was 12. Early on there were a lot of ch\ ,"Houston, TX"
Fri May 24 00:14:43 +0000 2019,and they are just NOW realizing torb is op??! lol\\nhorrible developers ,"San Antonio, TX"
Fri May 24 00:14:42 +0000 2019,"All I know is hustle & I put that in my set'""","Houston, TX"
Fri May 24 00:14:41 +0000 2019, Can I just keep being nice to my cat \,"Fort Worth, TX"
Fri May 24 00:14:41 +0000 2019,"Just posted a photo @ Frisco, Texas ","Frisco, TX"
Fri May 24 00:14:41 +0000 2019," I do, I even worry about you bird man.'""","Anderson Mill, TX"
Fri May 24 00:14:40 +0000 2019,#New #StrayCats \ #40 \ #splattervinyl  #Poster \ #BrianSetzer #LeeRocker #SlimJimPhantom  \ \ ,"Round Rock, TX"
Fri May 24 00:14:40 +0000 2019,THIS IS WHAT I WAS SAYIN (lmao sorry for this dumb post I saw on Facebook) ,"Texas, USA"
Fri May 24 00:14:39 +0000 2019,"Kyle\ mom is a bitch, she\ a big fat bitch'""","Dallas, TX"
Fri May 24 00:14:38 +0000 2019,"Construction work in #FarEastSide on I-10 EB at Ackerman, stop and go traffic back to WW White, delay of 4 mins #traffic'""","San Antonio, TX"
Fri May 24 00:14:38 +0000 2019,      \,"Houston, TX"
Fri May 24 00:14:38 +0000 2019,Lol ,"Dallas, TX"
Fri May 24 00:14:37 +0000 2019,"When Cole said \ No problem. I\ show up on everyone\ album. You know what the outcome will be\ he meant that.'""","Denton, TX"
Fri May 24 00:14:37 +0000 2019,This is how I know I\ not hot af bc this never happens to me lmao very humbling ,"Rowlett, TX"
Fri May 24 00:14:35 +0000 2019,What a fucking day\,"Kenedy, TX"
Fri May 24 00:14:34 +0000 2019,"The GOT Season 8 soundtack make going for a run feel EPIC!'""","Houston, TX"
Fri May 24 00:14:33 +0000 2019,"  i\ traumatized and still in pain'""","Texas, USA"
Fri May 24 00:14:33 +0000 2019,   So why aren\'t you on the news denouncing MS-13. You talk about the illegals who\ ,"Texas, USA"
Fri May 24 00:14:32 +0000 2019,I\ urging the  family to perform a critical intervention for  Publicly she is behaving i\ ,"Amarillo, TX"
Fri May 24 00:14:32 +0000 2019," Horrible headline.'""","Lantana, TX"
Fri May 24 00:14:31 +0000 2019,"I NEED YOUR HELP YALL: where to go for the honeymoon (Scotland has Loch Ness)'""","Lubbock, TX"
Fri May 24 00:14:31 +0000 2019,I bet  smiles \ know my wife does \ ,"San Antonio, TX"
Fri May 24 00:14:31 +0000 2019,"   Leaving him in is a dereliction of duty.'""","Grapevine, TX"
Fri May 24 00:14:30 +0000 2019,"  Have you said \ Whenever you see them? It\ mandatory.'""","Rockwall, TX"
Fri May 24 00:14:27 +0000 2019," Heyyy'""","Houston, TX"
Fri May 24 00:14:27 +0000 2019," YOU SO CLOSE TO THE FINISH LINEEEEE'""","Denton, TX"
Fri May 24 00:14:26 +0000 2019,"I\ so fucking over today!'""","Corpus Christi, TX"
Fri May 24 00:14:26 +0000 2019," Practically nothing? I\'d say Absolutely nothing!""'","San Antonio, TX"
Fri May 24 00:14:26 +0000 2019,Jayce... #trumpet \ @ Klein Oak High School ,"Houston, TX"
Fri May 24 00:14:25 +0000 2019,"Relieved.'""","San Antonio, TX"
Fri May 24 00:14:24 +0000 2019,"so the new thug the song of the summer?'""","Houston, TX"
Fri May 24 00:14:24 +0000 2019,"They always want what you got'""","Dallas, TX"
Fri May 24 00:14:24 +0000 2019,"Circle got small everybody can\ go..'""","Yoakum, TX"
Fri May 24 00:14:23 +0000 2019, White Women force AA women to not take birth control to prevent pregnancies. And we\ reason AA women are 5\ ,"Austin, TX"
Fri May 24 00:14:22 +0000 2019,"  Yo  may have thoughts'""","Dallas, TX"
Fri May 24 00:14:22 +0000 2019,Bet. ,"Dallas, TX"
Fri May 24 00:14:21 +0000 2019,A little guacamole while waiting on my connection. #tamaroundtown (@ Cantina Laredo Dallas Love Field (Southwest Te\ ,"Dallas, TX"
Fri May 24 00:14:21 +0000 2019,THE DOUBLE BOUNCE!! ,"Porter, TX"
Fri May 24 00:14:20 +0000 2019,Mighty Amen ,"Pearland, TX"
Fri May 24 00:14:19 +0000 2019,"One year ago at this very moment, my life changed \ God IS good!  #HeMovesMountains'""",University of North Texas
Fri May 24 00:14:19 +0000 2019,Me: *Everytime I go out \\n\ ,"Dallas, TX"
Fri May 24 00:14:17 +0000 2019," My wife so crazy, we been married so long we are married twins. I showed her the video & in unison\ ","San Antonio, TX"
Fri May 24 00:14:17 +0000 2019,Preciate it bro \ ,"Houston, TX"
Fri May 24 00:14:16 +0000 2019,"  Isn\'t he basically a Charles Winchester though in The Office?""'","Fort Worth, TX"
Fri May 24 00:14:16 +0000 2019,My goal is to be as good as a  ,"Dallas, TX"
Fri May 24 00:14:13 +0000 2019,"I could listen to Lauryn Hill \\nall day, everyday'""","Missouri City, TX"
Fri May 24 00:14:13 +0000 2019,"I\ off tomorrow that\ the only thing keeping me going lol'""","Beaumont, TX"
Fri May 24 00:14:12 +0000 2019,"The solution to the problems we see outside ourselves can be found within us'""","Grand Prairie, TX"
Fri May 24 00:14:11 +0000 2019,Beer mail cheers ,"Plano, TX"
Fri May 24 00:14:11 +0000 2019, LMAO I needed that today.  \,"Texas, USA"
Fri May 24 00:14:10 +0000 2019,"1.75 inch #hail near Perryton, TX (AMA) ","Texas, USA"
Fri May 24 00:14:10 +0000 2019,Anna 0 vs. North Lamar 0\\nEnd of first inning; each had a hit in it\\nRegion II-4A #txhssoftball one-game final\ ,"Commerce, TX"
Fri May 24 00:14:09 +0000 2019,"Philippians is seen as the happiest book of the Bible, yet it was written in prison. Your circumstance does not determine your joy!!'""","McKinney, TX"
Fri May 24 00:14:08 +0000 2019, Sara I met you on the internet a long time ago and you have been awesome every damn day. Tomorrow is anothe\ ,"Hutto, TX"
Fri May 24 00:14:07 +0000 2019,Took the day off tomorrow to go and do my toes. I refuse to walk this beach with chipped nail polish \,"San Antonio, TX"
Fri May 24 00:14:06 +0000 2019,"  Scoop?'""","El Paso, TX"
Fri May 24 00:14:05 +0000 2019,"These cops done ran all the tags at the car wash'""","Houston, TX"
Fri May 24 00:14:05 +0000 2019," Fast ass'""","Houston, TX"
Fri May 24 00:14:04 +0000 2019, what a moron you are!! ,"Corpus Christi, TX"
Fri May 24 00:14:04 +0000 2019," Totally agree!  They were great last night too!'""","Fort Worth, TX"
Fri May 24 00:14:00 +0000 2019," bye'""","Mesquite, TX"
Fri May 24 00:14:00 +0000 2019,         \,"Houston, TX"
Fri May 24 00:14:00 +0000 2019," drew a walk with the bases loaded, Argyle scored on a balk and a wild pitch, and  add\ ","Abilene, TX"
Fri May 24 00:13:59 +0000 2019, Omfgggggg yasssssss girl!! \\n\\nI remember when our bad asses would be the last ones to do a mile everytime \,"Grand Prairie, TX"
Fri May 24 00:13:59 +0000 2019,"MEMBERS OF THE GREENWALL I NEED HELP!!!!!!! Which event should I attend?!!?! retweet this to any people as you can'""","Westworth Village, TX"
Fri May 24 00:13:58 +0000 2019," Are you 18?'""","Austin, TX"
Fri May 24 00:13:58 +0000 2019,Good lord! ,"Plano, TX"
Fri May 24 00:13:58 +0000 2019,My mom is pulling up with food from home ,"San Antonio, TX"
Fri May 24 00:13:57 +0000 2019,Grandma otw so we can go eat \,"Fort Worth, TX"
Fri May 24 00:13:56 +0000 2019,Tornado Warning continues for Lipscomb TX until 7:45 PM CDT ,"Texas, USA"
Fri May 24 00:13:56 +0000 2019,"My bed feeling like a $300 hotel and a box of Trojans'""","Pasadena, TX"
Fri May 24 00:13:55 +0000 2019,  ASAP USA \,"Texas, USA"
Fri May 24 00:13:54 +0000 2019,"I think I\'m ready to log back into my Discord.""'","Texas, USA"
