Date,Tweet,Country
Fri May 17 11:50:29 +0000 2019,"  Lmaooo y\ wild'""","Channelview, TX"
Fri May 17 11:50:27 +0000 2019,"I\'ve grown so much. I cry now.""'","Texas, USA"
Fri May 17 11:50:26 +0000 2019,cya later H-town \,"Pasadena, TX"
Fri May 17 11:50:25 +0000 2019,"  I WANT TO BOOKING U'""","Odessa, TX"
Fri May 17 11:50:25 +0000 2019,"'Jesus, ""thank you for the place you have fashioned for me here on earth\ for the place you are preparing for me\ ","McAllen, TX"
Fri May 17 11:50:23 +0000 2019,"Season 4 done, Tyrion and Jaime the only good Lannister\ but I ain\ convinced'""","San Antonio, TX"
Fri May 17 11:50:22 +0000 2019,Weekend on deck! Happy Friday Sorors! \\n#DSTATX #DST1913 ,"Austin, TX"
Fri May 17 11:50:21 +0000 2019,"How I just get to work and everyone already pmo?'""","Mission Bend, TX"
Fri May 17 11:50:19 +0000 2019,Exactly. ,"Fort Worth, TX"
Fri May 17 11:50:19 +0000 2019," Well if people did what I said and don\ have sex if your not ready for a kid then that wouldn\ be a problem'""","Texas, USA"
Fri May 17 11:50:12 +0000 2019,  \ \,"Texas, USA"
Fri May 17 11:50:11 +0000 2019, Oh snap \,"Bryan, TX"
Fri May 17 11:50:11 +0000 2019,"i luv waking up and my dog is laying next to me all cuddled up asleep in a goofy ass position'""","Corpus Christi, TX"
Fri May 17 11:50:06 +0000 2019, Thank you for affirming me \,"Houston, TX"
Fri May 17 11:50:00 +0000 2019, Bro I\ gotten like multiple death threats already \,"Huntsville, TX"
Fri May 17 11:49:52 +0000 2019,"No, entrance to higher education should be based on intellectual merit alone . . . ","Houston, TX"
Fri May 17 11:49:50 +0000 2019,We send our most sincere condolences to the Johnston family & the entire  community on their loss.\ ,"Baytown, TX"
Fri May 17 11:49:41 +0000 2019,"   Women wish!'""","Houston, TX"
Fri May 17 11:49:40 +0000 2019,FIRST PLACE ASTROS ,"Houston, TX"
Fri May 17 11:49:39 +0000 2019,"what isn\ ok is people supporting laws that effectively strip women of autonomy over their own bodies.'""","Texas, USA"
Fri May 17 11:49:39 +0000 2019,"to be pro-choice doesn\ necessarily mean you agree with abortions but rather, that you agree with the choices of w\ ","Texas, USA"
Fri May 17 11:49:39 +0000 2019,people really think that pro-choice is synonymous with pro-abortion. this is obviously not the case. being pro-choi\ ,"Texas, USA"
Fri May 17 11:49:33 +0000 2019,Thanks  for the shout out! Always happy to remind #Rangers fans who the real Texas team is! #TakeItBack\ ,"Crosby, TX"
Fri May 17 11:49:32 +0000 2019,Great celebration of our Falcons.  Thank you counselors for putting together this great event.  #TeamSISD #SOAR\ ,"Horizon City, TX"
