Date,Tweet,Country
Sat May 25 17:52:59 +0000 2019,I just right now understood lil Wayne\ lyric \ g\ move in silence like lasagna\ I thought he meant if you til\ ,"Austin, TX"
Sat May 25 17:52:57 +0000 2019,"i ripped my nose ring out by accident that shit hurt'""","Texas, USA"
Sat May 25 17:52:53 +0000 2019," Awwwwwww'""","College Station, TX"
Sat May 25 17:52:53 +0000 2019," Relax. Have a great day'""","Texas, USA"
Sat May 25 17:52:51 +0000 2019,"Got 2 neon tickets for sale $120'""","El Paso, TX"
Sat May 25 17:52:50 +0000 2019," Daddddddd'""","Texas, USA"
Sat May 25 17:52:50 +0000 2019,"i need some tacos today. period.'""","Lakeland Heights, TX"
Sat May 25 17:52:49 +0000 2019,Isn\ this how all the original problems started? ,"Houston, TX"
Sat May 25 17:52:49 +0000 2019, account has been hacked into and taken over and the hacker changed language to Japanese or Chinese so\ ,"San Antonio, TX"
Sat May 25 17:52:48 +0000 2019,Never drinking again \,"Crosby, TX"
Sat May 25 17:52:48 +0000 2019," Lit by wiz khalifah'""","Oak Ridge North, TX"
Sat May 25 17:52:47 +0000 2019," Damn your team got its ass beat by Brian scalabrine? Enjoy cam reddish'""","Dallas, TX"
Sat May 25 17:52:47 +0000 2019,"  Nice pastel pair!'""","Amarillo, TX"
Sat May 25 17:52:47 +0000 2019,BIG FACTS \ ,"El Paso, TX"
Sat May 25 17:52:44 +0000 2019,"Jump start your career at SP +! We\'re looking for a Shuttle Driver DOT in Dallas, TX.  #Driver #DOT""'","Dallas, TX"
Sat May 25 17:52:43 +0000 2019,"    I\ laughing too hard at this haha'""","Wichita Falls, TX"
Sat May 25 17:52:42 +0000 2019,She is amazing!!! But it\ the writing that blew me away ,"Galveston, TX"
Sat May 25 17:52:38 +0000 2019," wait, kinda'""","Texas, USA"
Sat May 25 17:52:36 +0000 2019,How\ my girlfriend so gorgeous and stunning \ an absolute hottie \ ,"Texas, USA"
Sat May 25 17:52:35 +0000 2019,    \ \ (\ \ \ \ \ \ 40\ \ ,"Dallas, TX"
Sat May 25 17:52:34 +0000 2019," Shut yo ass up trolling lol'""","Austin, TX"
Sat May 25 17:52:34 +0000 2019,,"Houston, TX"
Sat May 25 17:52:33 +0000 2019,   I think Sublette is making a case as SP4 today. Had his struggles la\ ,"Levelland, TX"
Sat May 25 17:52:33 +0000 2019,BO HE DIDNT\ ,"Houston, TX"
Sat May 25 17:52:33 +0000 2019, Orgullosamente #AMLOVER de \ me cansare de serlo. #SIGUEMEYTESIGO #SomosAmlovers #FelizS\,"Converse, TX"
Sat May 25 17:52:32 +0000 2019,  Sand everywhere ,"Odessa, TX"
Sat May 25 17:52:32 +0000 2019,I appreciate all love and support honestly i know it\ something small but to me it\ so much more this is somethin\ ,"San Marcos, TX"
Sat May 25 17:52:31 +0000 2019," Engorda!'""","San Antonio, TX"
Sat May 25 17:52:31 +0000 2019, Bruh no one is out to get you or black me all together on this end. I think it\ obvious what I meant l\ ,"Texas, USA"
Sat May 25 17:52:31 +0000 2019,Wow I have this is in my cabinet ,"Houston, TX"
Sat May 25 17:52:30 +0000 2019," I see ya homie'""","Frisco, TX"
Sat May 25 17:52:29 +0000 2019," Ohhhhhhh, ok I didn\'t want you to think I had a penis""'","Georgetown, TX"
Sat May 25 17:52:29 +0000 2019,"need a mf blunt'""","Texas, USA"
Sat May 25 17:52:29 +0000 2019, \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ ,"Houston, TX"
Sat May 25 17:52:29 +0000 2019,The great outdoors pt.1\   -side note: take care of our planet fooos \ #SaveOurPlanet ,"Texas, USA"
Sat May 25 17:52:28 +0000 2019, \,"Houston, TX"
Sat May 25 17:52:27 +0000 2019,"5 months pregnancy I actually weighed 118 but I don\ wanna be that small again. A healthy 125-130 will satisfy me'""","Fort Worth, TX"
Sat May 25 17:52:26 +0000 2019,Lets goo!!!! ,"Conroe, TX"
