Date,Tweet,Country
Sun May 05 23:59:59 +0000 2019,"To go out tonight?'""","Houston, TX"
Sun May 05 23:59:59 +0000 2019,Also depends on the screen you\'re using to look at it.... ,"Plano, TX"
Sun May 05 23:59:58 +0000 2019,YAAASSSS BITCH ,"San Marcos, TX"
Sun May 05 23:59:58 +0000 2019,It\ about to be a movie \ #Aquaholics ,"Dallas, TX"
Sun May 05 23:59:58 +0000 2019,I had such a great time today talking with people and signing books at the Unity of Houston bookstore. Thank you so\ ,"Houston, TX"
Sun May 05 23:59:57 +0000 2019,"sending the \ quick response when you really wanna drop the \ but you can\ be too thirsty >><><<>>><>><'""","Houston, TX"
Sun May 05 23:59:57 +0000 2019,16U Boys - Championship (G15) -  def. Deer Park Elite  59-54 #HOUSTONCLASSIC ,"Atascocita, TX"
Sun May 05 23:59:55 +0000 2019,thank u paige love and miss u too!! ,"Mansfield, TX"
Sun May 05 23:59:55 +0000 2019,"I love seeing everyone\ Sunday Service IG and SC stories! God is good!'""","Houston, TX"
Sun May 05 23:59:54 +0000 2019,"  Gotta put a capital Q in Queen. U r right, she is a queen'""","Houston, TX"
Sun May 05 23:59:51 +0000 2019,  Agreed! However no other local channel interrupted programming to the extent KVII di\ ,"Amarillo, TX"
Sun May 05 23:59:50 +0000 2019,I cant watch #GameOfThrones till tomorrow so ..... ,"Texas, USA"
Sun May 05 23:59:49 +0000 2019,"My dad \ I was in college the drinking age was 18, and weed was just frowned upon. I don\ know how you\ made\ ","Fort Worth, TX"
Sun May 05 23:59:49 +0000 2019,   But that trade drove KD out the door. Trading Harden lost his trust. He didn\ l\ ,"Frisco, TX"
Sun May 05 23:59:48 +0000 2019,"Al Farouq Aminu looks like a Somali warlord who only hoops so he has an alibi for 7 months out of the year'""","Irving, TX"
Sun May 05 23:59:47 +0000 2019,  Let\'s add the 2 yrs to his prison term. \,"Austin, TX"
Sun May 05 23:59:46 +0000 2019, I say the Trump tweet translation was XI & China are really pissed off that they can\ delay their cheat\ ,"Benbrook, TX"
Sun May 05 23:59:45 +0000 2019, Thank you best \,"Houston, TX"
Sun May 05 23:59:45 +0000 2019,I\ seen some locals get riled up by this \ ,"Texas, USA"
Sun May 05 23:59:44 +0000 2019," changes are coming to dallas wings fans, a revolution for the better. hoping you get a chance to see. June 1st.'""","Dallas, TX"
Sun May 05 23:59:44 +0000 2019," Congratulations'""","Texas, USA"
Sun May 05 23:59:43 +0000 2019,I love these people!! ,"College Station, TX"
Sun May 05 23:59:41 +0000 2019,Going home felt so good. \,"Houston, TX"
Sun May 05 23:59:38 +0000 2019,Accident in #Austin on Red River St at E 45th St #ATXtraffic ,"Austin, TX"
Sun May 05 23:59:38 +0000 2019,"Chris,\\nSorry I couldnt make it this weekend to support - family duties called.\\nSincerely APPRECIATE all you do for\ ","Forney, TX"
Sun May 05 23:59:37 +0000 2019,golf ball sized hail @ Clarendon TX - 38.3mi E of Amarillo TX ,"Texas, USA"
Sun May 05 23:59:37 +0000 2019,Bolts well out in front of the anvil \ ,"Abilene, TX"
Sun May 05 23:59:36 +0000 2019,"I deadass hate small talk. If we ain\ got nothing to actually TALK-TALK about, or you don\ have nothing to tell m\ ","Rosenberg, TX"
Sun May 05 23:59:35 +0000 2019,,"Crowley, TX"
Sun May 05 23:59:34 +0000 2019,"Give Marta a card! Yeah! Her fouls are everywhere! Hurting Daly also'""","Harker Heights, TX"
Sun May 05 23:59:32 +0000 2019," Bunlarin spor ahlakinin amina koy gitsin, sictiklari bok dereye ulasmadi daha dunku picler'""","University Park, TX"
Sun May 05 23:59:32 +0000 2019,"I wanna go camping.'""","Dallas, TX"
Sun May 05 23:59:32 +0000 2019, Eu estava l\,"Houston, TX"
Sun May 05 23:59:30 +0000 2019,"Been craving loaded steak tacos dunked in queso for weeks now sheesh'""","Houston, TX"
Sun May 05 23:59:28 +0000 2019, \ ,"Liberty Grove, TX"
Sun May 05 23:59:28 +0000 2019,    YES! Ready for some Hotspur America Pod! \ ,"Texas, USA"
Sun May 05 23:59:27 +0000 2019,  Ours was better but still satisfying \,"Houston, TX"
Sun May 05 23:59:26 +0000 2019,I might start watching all games in Spanish!!! ,"Katy, TX"
Sun May 05 23:59:25 +0000 2019,Blackjack says Happy Cinco de Mayo. ,"Houston, TX"
Sun May 05 23:59:24 +0000 2019,"    Thank you. And no offense, but you may need to re-evaluate yo\ ","Sanctuary, TX"
Sun May 05 23:59:24 +0000 2019," Ninfas!!!! Or chewies!!!'""","Texas, USA"
Sun May 05 23:59:23 +0000 2019,I wanna talk to a nigga \,"Houston, TX"
Sun May 05 23:59:23 +0000 2019,"     piston? lmao look again famo'""","Prairie View, TX"
Sun May 05 23:59:22 +0000 2019," Pemdas lol (parenthesis, exponents, multiplication, division, addition, subtraction)'""","Friendswood, TX"
Sun May 05 23:59:22 +0000 2019,That escalated quickly ,"Houston, TX"
Sun May 05 23:59:20 +0000 2019, By myself \,"El Paso, TX"
Sun May 05 23:59:20 +0000 2019,HEB is ready... #GOT ,"Austin, TX"
Sun May 05 23:59:19 +0000 2019,Happy Cinco de Mayo straight from El Paso ,"El Paso, TX"
Sun May 05 23:59:18 +0000 2019,Ellen will forever have my respect \ ,"Texas, USA"
Sun May 05 23:59:18 +0000 2019," FUCK YES!!!!! Good job, sexy boy'""","Houston, TX"
Sun May 05 23:59:18 +0000 2019," So you just gonna put the jam on the toast and not eat it?'""","Austin, TX"
Sun May 05 23:59:16 +0000 2019, the baddest i know\,"San Juan, TX"
Sun May 05 23:59:15 +0000 2019,"Severe Thunderstorm Warning continues for Andrews TX, Lamesa TX, Welch TX until 7:45 PM CDT ","Texas, USA"
Sun May 05 23:59:15 +0000 2019, Para eso destruyeron la infraestructura del tren para escribir libros!!!!!que chistoso!!!! Bueno recon\ ,"Houston, TX"
Sun May 05 23:59:15 +0000 2019," How are the beaches?'""","Dallas, TX"
Sun May 05 23:59:14 +0000 2019, This is actually why Ion fw cats.. them mfs evil \,"Houston, TX"
Sun May 05 23:59:14 +0000 2019,"IM LEAVING DOMTN MAKE FUN OF MY HEADBANDNDOWKEIWI'""","Sugar Land, TX"
Sun May 05 23:59:12 +0000 2019,"'Stop staring at the clock every day. It\\\'s time for a new career. Follow us to view jobs with titles like ""Cook E"" i\ ","El Paso, TX"
Sun May 05 23:59:11 +0000 2019,this is still more than I intended on walking today ,"Bayou Vista, TX"
Sun May 05 23:59:11 +0000 2019,Dumbass Lunatic ,"Texas, USA"
Sun May 05 23:59:10 +0000 2019, You read my mind \,"El Paso, TX"
Sun May 05 23:59:10 +0000 2019,Pray for friends Israel! ,"Austin, TX"
Sun May 05 23:59:08 +0000 2019,"  The only thing I really look at is sports on my socials'""","Texas, USA"
Sun May 05 23:59:08 +0000 2019,"Things overheard at U8 soccer game:  \\n\\nFORGET SHOULDER TO SHOULDER, TAKE THEM OUT. \\n\\nI\ going to start wearing ear plugs.'""","Arlington, TX"
Sun May 05 23:59:07 +0000 2019," Thanks'""","Garland, TX"
Sun May 05 23:59:07 +0000 2019,GUEHSE TIWNDOWNRIE #NEOCITYinHOUSTON ,"Sugar Land, TX"
Sun May 05 23:59:07 +0000 2019,#Sunday #SundayStroll #Htown ,"Houston, TX"
Sun May 05 23:59:06 +0000 2019,Kumar\'s Austin\\n#roundrockrestaurant #cedarparkrestaurant #indian #indianfood #indianrestaurants #austintx\ ,"Pflugerville, TX"
Sun May 05 23:59:06 +0000 2019,This is exactly why I love this community!! We all do the nicest things for each other without ever asking for anyt\ ,"Houston, TX"
Sun May 05 23:59:05 +0000 2019,"You have nothing to prove. Your success speaks for itself.'""","Houston, TX"
Sun May 05 23:59:04 +0000 2019,#SBISDProud  ,"Houston, TX"
