Date,Tweet,Country
Sat May 04 23:59:59 +0000 2019,Peter Reaches Christ on the Shore\\nLluis Borrassa\\nc. 1411\\nTerrasa Sant Pere\\nCatalonia ,"Brownsville, TX"
Sat May 04 23:59:57 +0000 2019,"War of Will made the challenge or Country House?!? #KentuckyDerby'""","Austin, TX"
Sat May 04 23:59:55 +0000 2019,Ang dami pala talagang Filipino PTs and OTs! Ang saya! \,"Houston, TX"
Sat May 04 23:59:54 +0000 2019,"Who tryna go to the movies ?'""","Killeen, TX"
Sat May 04 23:59:53 +0000 2019,"If you going out tonight make sure to brush yo teeth!'""","Channelview, TX"
Sat May 04 23:59:51 +0000 2019,"i wanna go have drinks and watch the game'""","Channelview, TX"
Sat May 04 23:59:49 +0000 2019," Yoooo I\ in the city, what\ the moves?'""","Houston, TX"
Sat May 04 23:59:48 +0000 2019,"Boogatti wanna getcha, I told em bhill...so he boolin!'""","Dallas, TX"
Sat May 04 23:59:48 +0000 2019," Vegaaaas'""","Garland, TX"
Sat May 04 23:59:47 +0000 2019,That\'s all folks! @ Westlake Athletic & Community Center ,"Austin, TX"
Sat May 04 23:59:47 +0000 2019,i think ima just move to houston \,"Houston, TX"
Sat May 04 23:59:45 +0000 2019,"Huge 2 out, bases loaded Strikeout from the arm of Marshall McDuffie to keep Westside off the board.\\n\\nAfter 6, it\'s\ ","Houston, TX"
Sat May 04 23:59:44 +0000 2019,Lol they\ hit you with that \ going out again!?!? I thought you went out yesterday\ when you literally were\ ,"Arlington, TX"
Sat May 04 23:59:43 +0000 2019,People: \ I miss Ella I haven\ seen her since she was a tiny baby\ \\nMe: you can visit anytime \\nPeople: ,"Round Rock, TX"
Sat May 04 23:59:42 +0000 2019," And when those fruity snacks are added to that medley of nuts you\ got fown there, we can only assu\ ","El Paso, TX"
Sat May 04 23:59:41 +0000 2019,#fanexpodallas was amazing! \ ,"Dallas, TX"
Sat May 04 23:59:40 +0000 2019,I also got a super yummy pie from  today! It\'s called the smooth operator which is a French silk choco\ ,"Dallas, TX"
Sat May 04 23:59:40 +0000 2019,"My dad calls ramen noodles Japanese fideos \ such a Mexican! #MexicanDads'""","Edinburg, TX"
Sat May 04 23:59:39 +0000 2019,Amazing effort - great job Lexi! ,"Tyler, TX"
Sat May 04 23:59:39 +0000 2019,I overbeat the buttercream icing (and made too much) but this is a homemade Cherry Chocolate Dr Pepper cake.\ ,"Austin, TX"
Sat May 04 23:59:38 +0000 2019," I mean I did steal your selfie :p'""","Houston, TX"
Sat May 04 23:59:36 +0000 2019," i\'m HURT""'","Houston, TX"
Sat May 04 23:59:33 +0000 2019,"#KLUV2'""","Arlington, TX"
Sat May 04 23:59:33 +0000 2019," #KLUV2'""","Arlington, TX"
Sat May 04 23:59:33 +0000 2019," True'""","Texas, USA"
Sat May 04 23:59:32 +0000 2019,Today\ look inspired by White Walkers & King of the North from the #GoT #urbandecay #collab #knightking #jonsnow\ ,"Killeen, TX"
Sat May 04 23:59:31 +0000 2019,Chill out it\ a tennis skirt \ ,"Texas, USA"
Sat May 04 23:59:30 +0000 2019, Lol!! Hope you\ enjoying pre-Cinco de Mayo! ,"The Woodlands, TX"
Sat May 04 23:59:30 +0000 2019," #kluv2'""","Arlington, TX"
Sat May 04 23:59:29 +0000 2019," it better be #kluv3'""","Arlington, TX"
Sat May 04 23:59:28 +0000 2019,It\ too bad I don\ like EDM concerts cause that seems to be the only place my friends wanna go on weekend nights \,"Dallas, TX"
Sat May 04 23:59:27 +0000 2019,Lets go Rockets \,"Houston, TX"
