Date,Tweet,Country
Wed May 01 23:59:59 +0000 2019,It\ Time! Raise Your Voice. Come on educators stick up for what is right for students.  Let them hear you loud and\ ,"Port Isabel, TX"
Wed May 01 23:59:58 +0000 2019,A LA VERRRGA ESTE WEY ,"Seguin, TX"
Wed May 01 23:59:58 +0000 2019,This is sick. ,"Texas, USA"
Wed May 01 23:59:56 +0000 2019,14. ,"Missouri City, TX"
Wed May 01 23:59:55 +0000 2019,"Inside the secret world of the  social media team  (insightful. now following.)'""","Texas, USA"
Wed May 01 23:59:55 +0000 2019,"If they start to regulate or make herbs and essential oils illegal I will be moving to another country, dead ass\ ","Houston, TX"
Wed May 01 23:59:54 +0000 2019,Not tryna minimize any others but black women the best \,"Houston, TX"
Wed May 01 23:59:54 +0000 2019,I Just Killed That Thang \,"Dallas, TX"
Wed May 01 23:59:53 +0000 2019,"  Que ridiculo!!!'""","Irving, TX"
Wed May 01 23:59:52 +0000 2019,"I\ been trying to be reflective this week. I\ thought about why I chose teaching. At the end of the day, it\ t\ ","Frisco, TX"
Wed May 01 23:59:51 +0000 2019," I\ just now remembering this and chuckling'""","Dallas, TX"
Wed May 01 23:59:51 +0000 2019,"The Act is so ridiculously inaccurate. I hope Gypsy Rose Blanchard and Nick Godejohn sue.'""","Dallas, TX"
Wed May 01 23:59:49 +0000 2019,"Blake Rottino back on the mound for his 6th inning of work, score remains 5-2.'""","Houston, TX"
Wed May 01 23:59:49 +0000 2019,Second most ridiculous block offense. Blonde Raider is still #1 ,"McKinney, TX"
Wed May 01 23:59:49 +0000 2019,I can\ keep up with both The Perfectionists and the BBMAs ,"Denton, TX"
Wed May 01 23:59:49 +0000 2019,"I weep with extraordinary sadness watching this. And in my home state, for the love of God? Of course, I guess they\ ","Southlake, TX"
Wed May 01 23:59:47 +0000 2019,"Are you demanding more from your body than what you are feeding/fueling it to perform at the level you desire?'""","Richardson, TX"
Wed May 01 23:59:47 +0000 2019, My school is famous for *ss eating at Wendy\,"Austin, TX"
Wed May 01 23:59:47 +0000 2019,#3 of 3 Amethyst in Sterling. $36 + shipping crystalworksaustin     ,"Austin, TX"
Wed May 01 23:59:45 +0000 2019, okay Dean ,"San Antonio, TX"
Wed May 01 23:59:44 +0000 2019," bye \ i was raised on nothing but soul food, dont do that lmfaoo'""","Prairie View, TX"
Wed May 01 23:59:44 +0000 2019,He\'s afraid of Mueller ,"Texas, USA"
Wed May 01 23:59:43 +0000 2019,Just here to say how SO INCREDIBLY PROUD I am of this man !! Staying low key about things right now but y\ just\ ,"Fort Worth, TX"
Wed May 01 23:59:43 +0000 2019,"   Big facts'""","Houston, TX"
Wed May 01 23:59:43 +0000 2019,,"Dallas, TX"
Wed May 01 23:59:42 +0000 2019," happy birthday senor bonz'""","San Angelo, TX"
Wed May 01 23:59:39 +0000 2019,13. ,"Missouri City, TX"
Wed May 01 23:59:38 +0000 2019,Come on. ,"San Antonio, TX"
Wed May 01 23:59:38 +0000 2019,Italian sausage & beans. #Dinner tonight. @ Sorriso Woodlands ,"The Woodlands, TX"
Wed May 01 23:59:37 +0000 2019,Thank you PTA for spoiling us this week! ,"Mansfield, TX"
Wed May 01 23:59:36 +0000 2019,The UH System Celebrates 50 Years of Public Art with Ambitious New Temporary Art Program and Texas-sized Commission\ ,"Houston, TX"
Wed May 01 23:59:35 +0000 2019," The skin of my enemies'""","Denton, TX"
Wed May 01 23:59:35 +0000 2019,that\ my best friend\ boyfriend!!! so proud  \ ,"Austin, TX"
Wed May 01 23:59:34 +0000 2019,I\'ve never understood the lengths people will go to conceal their smoking habit ,"McKinney, TX"
Wed May 01 23:59:33 +0000 2019,pulled a guyer and lost my voice again \,"Garland, TX"
Wed May 01 23:59:33 +0000 2019, You ever heard his song bad? \,"Houston, TX"
Wed May 01 23:59:32 +0000 2019,"im not ssaying that pierre and akane would be ffriends  im saying that they ARE friends'""","Grapevine, TX"
Wed May 01 23:59:32 +0000 2019,"  I know! I would make a trip to Fort Worth this weekend if I could just go shoot with him'""","Midland, TX"
Wed May 01 23:59:31 +0000 2019,Disabled vehicle has cleared. in #Austin on Mopac SB at Lp 360 N #ATXtraffic ,"Austin, TX"
Wed May 01 23:59:29 +0000 2019,YUHHHHH C4\ ,"Houston, TX"
Wed May 01 23:59:29 +0000 2019,Time for drinks \,"Houston, TX"
Wed May 01 23:59:27 +0000 2019,When watching Matlock is life. \ #ishethekiller ,"Port Neches, TX"
Wed May 01 23:59:25 +0000 2019,In 3 weeks I\ be graduating and its all for you. Love you mama \ ,"Fort Stockton, TX"
Wed May 01 23:59:25 +0000 2019,12. ,"Missouri City, TX"
Wed May 01 23:59:23 +0000 2019,"  Behind every successful man is great woman. Congrats to you both.'""","Alvarado, TX"
Wed May 01 23:59:22 +0000 2019,"Mary Jane gets all of the fine dudes... man lol'""","Houston, TX"
Wed May 01 23:59:21 +0000 2019,I swear i feel like everything new i buy doesnt work... iphone 8+ gets hot as hell and screen dims after a couple m\ ,"San Antonio, TX"
Wed May 01 23:59:20 +0000 2019, This man is so evil.There is such a thing called adoption for couples that are unable to have child\ ,"Killeen, TX"
Wed May 01 23:59:16 +0000 2019,"My heart is racing!!! I\ so excited!!!! #MEonBBMAs   IM EXCITED IM EXCITED IM EXCITED!!!!!!!!!!!!!!!!'""","Texas, USA"
Wed May 01 23:59:11 +0000 2019," Uh, what assholes'""","Corpus Christi, TX"
Wed May 01 23:59:11 +0000 2019,"I\'m at  in Dallas, TX ","Dallas, TX"
Wed May 01 23:59:09 +0000 2019,Work ain\ gotta suck too bad \ #breakfast ,"Houston, TX"
Wed May 01 23:59:09 +0000 2019," The first 7'""","San Antonio, TX"
Wed May 01 23:59:08 +0000 2019,Klein Oak Football Campaign ,"Houston, TX"
Wed May 01 23:59:08 +0000 2019,"might fuck around and\\n\\n    |   \   |\\n   \\\\          /\\n ____| |_____\\n/        \ a perm'""","Houston, TX"
Wed May 01 23:59:07 +0000 2019,"This picture is priceless.  Big Bird, Elmo and Ernie - all in jaw dropping awe. \ ","Grapevine, TX"
Wed May 01 23:59:07 +0000 2019," Congrats I\ proud of you my G!'""","Houston, TX"
Wed May 01 23:59:06 +0000 2019, ES GET IT!!!\ #NEOCITYinDALLAS #NCT #NCT127 #HAECHANinDALLAS #NCT127inDAL #NCT127TOTHEWORLD\ ,"Grand Prairie, TX"
Wed May 01 23:59:06 +0000 2019," Thank you so much I will let her know it means a lot'""","San Antonio, TX"
Wed May 01 23:59:05 +0000 2019,Just know that I\'m going to Hell now for doing this ,"Dallas, TX"
Wed May 01 23:59:05 +0000 2019,"Am I gonna watch someone great tonight for the 6th time in 2 weeks yes, yes I am'""","San Antonio, TX"
Wed May 01 23:59:04 +0000 2019,Drinking an 7 Spanish Angels by  @ Brandywine Brewhaus \ ,"Beaumont, TX"
Wed May 01 23:59:02 +0000 2019,"I WANT BBQ!'""","Irving, TX"
Wed May 01 23:59:01 +0000 2019,Will always love this video \ ,"Dilley, TX"
Wed May 01 23:59:01 +0000 2019,"ohhh lrt OHHHH LRT'""","Grapevine, TX"
Wed May 01 23:59:00 +0000 2019," I haven\'t seen it, but I definitely plan to watch it.""'","Dallas, TX"
Wed May 01 23:59:00 +0000 2019,I have a fat ass headache & stomachache \,"Lockhart, TX"
Wed May 01 23:59:00 +0000 2019,"Craving Sam\ pizza but that\ a journey'""","College Station, TX"
Wed May 01 23:58:57 +0000 2019,I remember when I wouldn\ even dare buy one lol \,"Houston, TX"
Wed May 01 23:58:57 +0000 2019,I love this reminder that we are a global PLN community! I think it is absolutely fantastic that people across the\ ,"Pearland, TX"
Wed May 01 23:58:54 +0000 2019, Family Sing Along ,"Live Oak, TX"
Wed May 01 23:58:54 +0000 2019," you want them you got them now let\ get these 18 and 10.'""","Houston, TX"
Wed May 01 23:58:53 +0000 2019,Windmill Wednesday \ ,"Hudson Bend, TX"
