Date,Tweet,Country
Sat May 11 00:05:37 +0000 2019, I have one and it\ amazing \,"San Marcos, TX"
Sat May 11 00:05:37 +0000 2019,"Also am gonna need to start hiring soon, so if you need a job for the summer and want to work from home give me a r\ ","Watauga, TX"
Sat May 11 00:05:36 +0000 2019,Bad Investment? Disney Reportedly Doesn\'t Think It Can Recoup $400 Mil. It Sunk Into Vice Media ,"Richardson, TX"
Sat May 11 00:05:35 +0000 2019,Ohh tonight the conditions are very right \,"Texas, USA"
Sat May 11 00:05:34 +0000 2019,"  CNN is a bunch of liars. Constant FAKE NEWS. Watch  One America News Network for real and true news  #ShutdownFakeNews'""","Texas, USA"
Sat May 11 00:05:33 +0000 2019,,"Dallas, TX"
Sat May 11 00:05:33 +0000 2019,Los Gallos are ready and excited for the next home game! To add to the excitement we will be doing a \ TIME PEN\ ,"Irving, TX"
Sat May 11 00:05:31 +0000 2019,Mom gon ask me where I\ taking her out for Mother\ Day \ nahh it\ food in the house remember??\,"Houston, TX"
Sat May 11 00:05:31 +0000 2019,The dj in the Toyota Center playing Meek heavy. Thank you \,"Houston, TX"
Sat May 11 00:05:30 +0000 2019,"I can\ wait to see how the #Rockets break my spirit tonight.'""","Waco, TX"
Sat May 11 00:05:29 +0000 2019,now you lying \ ,"Houston, TX"
Sat May 11 00:05:27 +0000 2019,"Made it safely to Houston!!\\nNow it\ time for good food, great friends and #Comicpalooza 2019!!! ","Houston, TX"
Sat May 11 00:05:27 +0000 2019,I dont give a DAMN if he\ wearing Prada stay on theme ,"El Paso, TX"
Sat May 11 00:05:26 +0000 2019,These ladies have been in the lab cookin\ \ \ : \\n\ Exposure Plus Team Challenge - May 17-19\ ,"Mansfield, TX"
Sat May 11 00:05:24 +0000 2019, HA OK BET\,"El Paso, TX"
Sat May 11 00:05:22 +0000 2019,#RoadToImagine #Magneto team is boarding for Contribution Day.    ,"Austin, TX"
Sat May 11 00:05:21 +0000 2019, Yes ma\,"Texas, USA"
Sat May 11 00:05:21 +0000 2019," Not a fair trade. Do what you want with the pills, but women must be allowed agency.'""","Irving, TX"
Sat May 11 00:05:19 +0000 2019,"Nice  ride in  #caravan to get Jake from college'""","Houston, TX"
Sat May 11 00:05:19 +0000 2019,So proud of all these new Ph.Ds!!!!! ,"Denton, TX"
Sat May 11 00:05:16 +0000 2019,"Olivia Eft makes highlight catch in RF to end inning. Lady Tigers got work to do. 7-1 Bells T3'""","Allen, TX"
Sat May 11 00:05:16 +0000 2019,"Chester strikes out to end the game.  Final:  Cuero 3 Sinton 1.  Gotta play 2 tomorrow'""","Victoria, TX"
Sat May 11 00:05:15 +0000 2019, i\ weak\,"Houston, TX"
Sat May 11 00:05:13 +0000 2019,Y\ niggas sus for trying that filter smh \,"Austin, TX"
Sat May 11 00:05:13 +0000 2019,I have friends that do this and it makes me cringe ,"Texas, USA"
Sat May 11 00:05:13 +0000 2019,this never gets old \ ,"San Antonio, TX"
Sat May 11 00:05:13 +0000 2019,When your uncle buys you a Verlander jersey as a late graduation gift >> \,"Houston, TX"
Sat May 11 00:05:12 +0000 2019," Oh boy'""","McKinney, TX"
Sat May 11 00:05:11 +0000 2019,Holy shit. ,"Temple, TX"
Sat May 11 00:05:10 +0000 2019,The irony in saying \ closed minded\ at the end of this tweet has me dying \ ,"Port Arthur, TX"
Sat May 11 00:05:08 +0000 2019,Your boy got accepted AGAIN in the #Embers4All test! Just thought I would let you all know. \ ,"Keller, TX"
Sat May 11 00:05:08 +0000 2019,i need mfs to smoke wit in houston \,"Texas, USA"
Sat May 11 00:05:06 +0000 2019," Killing baby girls by abortion #ProLife'""","Austin, TX"
Sat May 11 00:05:03 +0000 2019,"#USGS07311700 - N Wichita Rv nr Truscott, TX \\nHeavy Rain (1.6 in/hr) over the last 15 minutes \\n","Texas, USA"
Sat May 11 00:05:03 +0000 2019,"#USGS08116650 - Brazos Rv nr Rosharon, TX\\nHeight: 51.38ft \ (43ft)\\nFlow: 87500cfs\\n","Texas, USA"
Sat May 11 00:05:03 +0000 2019,"All y\ do yourself a favor and listen to that Young Nudy Pierre tape'""","League City, TX"
Sat May 11 00:05:03 +0000 2019,"#USGS08071000 - Peach Ck at Splendora, TX\\nHeight: 14.18ft \ (13ft)\\nFlow: 2150cfs\\n","Splendora, TX"
Sat May 11 00:05:02 +0000 2019,"#USGS08062700 - Trinity Rv at Trinidad, TX\\nHeight: 42.03ft \ (33ft)\\nFlow: 34100cfs\\n","Texas, USA"
Sat May 11 00:05:02 +0000 2019,"#USGS07346045 - Black Cypress Bayou at Jefferson, TX\\nHeight: 17.11ft \ (13ft)\\nFlow: 5560cfs\\n","Texas, USA"
Sat May 11 00:05:01 +0000 2019,Just posted a photo @ The Big Texan Steak Ranch & Brewery ,"Amarillo, TX"
Sat May 11 00:05:00 +0000 2019, Thank youu \,"Prairie View, TX"
Sat May 11 00:05:00 +0000 2019,Why must y\ catcall? Y\ can\ just admire from afar huh? ,"Houston, TX"
Sat May 11 00:05:00 +0000 2019, What is it \,"Lewisville, TX"
Sat May 11 00:04:59 +0000 2019," What breed is she?'""","San Antonio, TX"
Sat May 11 00:04:59 +0000 2019,"Yes, all remaining Bold games (including  on ESPN+. Home games shown locally on KBVO. ","Texas, USA"
Sat May 11 00:04:58 +0000 2019,Astros game tomorrow to get the Justin Verlander Jersey \,"Texas, USA"
Sat May 11 00:04:58 +0000 2019,"Say he got a bag? Me too'""","Houston, TX"
Sat May 11 00:04:58 +0000 2019," hey, I\'m requesting  Boy With Luv by BTS and Halsey be played on your radio station please thank you.""'","Texas, USA"
Sat May 11 00:04:57 +0000 2019,"The rest of my life, whenever I hear Starship\ \ Built This City\ \ especially the newly edited version with NO\ ","El Paso, TX"
Sat May 11 00:04:56 +0000 2019,"Is Jeep having a special i don\ know about or what cause....'""","Pasadena, TX"
Sat May 11 00:04:56 +0000 2019,"Omg did  really do that!!!!!!!!!!'""","Houston, TX"
Sat May 11 00:04:55 +0000 2019,"Paul pierce be tripping'""","McKinney, TX"
Sat May 11 00:04:54 +0000 2019, \,"Texas, USA"
Sat May 11 00:04:54 +0000 2019," Ha. Unfortunately, have to crop the vids before someone walks across my camera lol'""","Houston, TX"
Sat May 11 00:04:53 +0000 2019, Omg we\ a duo?! \ stahp\ it\,"Austin, TX"
Sat May 11 00:04:53 +0000 2019," They feed on the  weak and insecure in their looks, mainly women, but not all (Hello Mickey Rouke!).\ ","Austin, TX"
Sat May 11 00:04:52 +0000 2019,  when we getting on 2k\,"Marshall, TX"
Sat May 11 00:04:51 +0000 2019,  my card was cancelled and I don\ know why but I can\ access my money left on it and\ ,"Brenham, TX"
Sat May 11 00:04:50 +0000 2019," Right there with ya girl!  Great on fried eggs.'""","Houston, TX"
Sat May 11 00:04:50 +0000 2019,"All the way from Austin,TX. It\'s Houston Rockets 4Life\ if you need instrumental for an upcoming proje\ ","Austin, TX"
Sat May 11 00:04:49 +0000 2019," You\ right, we don\ call them chokers. I think there\ a middle ground though \ Harden isn\ choking\ ","College Station, TX"
Sat May 11 00:04:48 +0000 2019,in the mac store @ the airport & they casually start playing    ,"Dallas, TX"
Sat May 11 00:04:47 +0000 2019, congrats sydni\,"Mansfield, TX"
Sat May 11 00:04:46 +0000 2019,"i\ scared to use the filter cus i\ already pretty af.\\nimagine if I used it??!!?!'""","San Antonio, TX"
Sat May 11 00:04:45 +0000 2019,"  Lost interest at Atom shit.'""","San Antonio, TX"
Sat May 11 00:04:42 +0000 2019, I\ Dead \,"Atascocita, TX"
Sat May 11 00:04:42 +0000 2019," Can anyone in their right mind believe Jim Comey? This dude is acting like some kind of Wraith. Enough already.'""","Texas, USA"
Sat May 11 00:04:39 +0000 2019," Hahaha must have taken 3 bottles of Aquanet to make those hair-do\'s.""'","Houston, TX"
Sat May 11 00:04:38 +0000 2019, holyrolleratx  3/14/19 My 6th and final time seeing this amazing artist at SXSW 2019!!\ ,"Austin, TX"
Sat May 11 00:04:38 +0000 2019,  Fingers crossed!!! I live in Killeen!\,"Killeen, TX"
Sat May 11 00:04:34 +0000 2019,"My dad just told me I\'m not suppose to be watching American Dad like bro I\'m 20 now I watch this show a lot""'","Texas, USA"
Sat May 11 00:04:34 +0000 2019," what sweet baby angels'""","Dallas, TX"
Sat May 11 00:04:33 +0000 2019," What wut.....'""","Wichita Falls, TX"
Sat May 11 00:04:32 +0000 2019,"If you haven\ watch \ Country \ yet you should! You laughter so hard you Pee in your pants! Haha @ Plano, Texas ","Plano, TX"
