Date,Tweet,Country
Tue May 21 10:19:14 +0000 2019," I\ learning ho I haven\ succeeded yet'""","Houston, TX"
Tue May 21 10:19:11 +0000 2019,"Brazy.'""","Houston, TX"
Tue May 21 10:19:05 +0000 2019," It\'s not great, but the music is fun.""'","Houston, TX"
Tue May 21 10:18:59 +0000 2019, \,"Allen, TX"
Tue May 21 10:18:54 +0000 2019," Haha you got it'""","Georgetown, TX"
Tue May 21 10:18:54 +0000 2019," Hell Yea!!'""","Lubbock, TX"
Tue May 21 10:18:54 +0000 2019," Oooh. I totally forgot BLL is coming back!'""","Houston, TX"
Tue May 21 10:18:52 +0000 2019,"God sending me this blessing calling it now'""","Houston, TX"
Tue May 21 10:18:47 +0000 2019,We believe in that  ,"Austin, TX"
Tue May 21 10:18:43 +0000 2019," When I think of Josh I want to cry. So fun to watch, an amazing talent yet so broken. Drugs are from hell.'""","Benbrook, TX"
Tue May 21 10:18:26 +0000 2019,"#USGS08043000 - Bridgeport Res abv Bridgeport, TX \\nHeavy Rain (0.4 in/hr) over the last 15 minutes \\n","Texas, USA"
Tue May 21 10:18:26 +0000 2019,"#USGS08177520 - Guadalupe Rv nr Bloomington, TX is below NWS flood stage (20ft)\\n","Texas, USA"
Tue May 21 10:18:26 +0000 2019,#USGS08067100 has not reported since 5/21/2019 12:30:00 AM\\n,"Texas, USA"
Tue May 21 10:18:25 +0000 2019,#USGS08067000 has not reported since 5/21/2019 12:15:00 AM\\n,"Liberty, TX"
Tue May 21 10:18:25 +0000 2019,#USGS08066000 has not reported since 5/21/2019 12:30:00 AM\\n,"Texas, USA"
Tue May 21 10:18:24 +0000 2019,#USGS08065000 has not reported since 5/21/2019 12:30:00 AM\\n,"Texas, USA"
Tue May 21 10:18:24 +0000 2019,#USGS08062700 has not reported since 5/21/2019 1:00:00 AM\\n,"Texas, USA"
Tue May 21 10:18:24 +0000 2019,#USGS08062500 has not reported since 5/21/2019 12:30:00 AM\\n,"Texas, USA"
Tue May 21 10:18:23 +0000 2019,"#USGS08044500 - W Fk Trinity Rv nr Boyd, TX is below NWS flood stage (16ft)\\n","Texas, USA"
Tue May 21 10:18:23 +0000 2019,#USGS08041780 has not reported since 5/21/2019 12:15:00 AM\\n,"Texas, USA"
Tue May 21 10:18:22 +0000 2019,"Weed makes me be more myself n das y I love marijuana <333'""","Arlington, TX"
Tue May 21 10:18:21 +0000 2019,#USGS08038000 has not reported since 5/21/2019 12:30:00 AM\\n,"Texas, USA"
Tue May 21 10:18:21 +0000 2019,#USGS08033000 has not reported since 5/21/2019 12:15:00 AM\\n,"Texas, USA"
Tue May 21 10:18:21 +0000 2019,"Bebesita'""","Texas, USA"
Tue May 21 10:18:21 +0000 2019,#USGS08032000 has not reported since 5/21/2019 12:30:00 AM\\n,"Texas, USA"
Tue May 21 10:18:19 +0000 2019,#USGS08022040 has not reported since 5/21/2019 12:45:00 AM\\n,"Texas, USA"
Tue May 21 10:18:19 +0000 2019,#USGS08020000 has not reported since 5/21/2019 12:15:00 AM\\n,"Texas, USA"
Tue May 21 10:18:18 +0000 2019,#USGS08019200 has not reported since 5/21/2019 12:45:00 AM\\n,"Texas, USA"
Tue May 21 10:18:18 +0000 2019,#USGS08018500 has not reported since 5/21/2019 12:15:00 AM\\n,"Texas, USA"
Tue May 21 10:18:18 +0000 2019,#USGS07343200 has not reported since 5/21/2019 12:45:00 AM\\n,"Texas, USA"
Tue May 21 10:18:17 +0000 2019,"#USGS07342500 - S Sulphur Rv nr Cooper, TX is below NWS flood stage (16ft)\\n","Texas, USA"
Tue May 21 10:18:17 +0000 2019,O yea we need this \ ,"Houston, TX"
Tue May 21 10:18:17 +0000 2019,#USGS07311800 has not reported since 5/21/2019 12:45:00 AM\\n,"Texas, USA"
Tue May 21 10:18:15 +0000 2019,"#USGS08110500 - Navasota Rv nr Easterly, TX\\nHeight: 22.7ft \ (19ft)\\nFlow: 13500cfs\\n","Texas, USA"
Tue May 21 10:18:14 +0000 2019,"#USGS08065350 - Trinity Rv nr Crockett, TX\\nHeight: 45.4ft \ (41ft)\\nFlow: 56900cfs\\n","Texas, USA"
Tue May 21 10:18:14 +0000 2019,"Something just don\ feel the same'""","Dallas, TX"
Tue May 21 10:18:14 +0000 2019,"#USGS08057000 - Trinity Rv at Dallas, TX\\nHeight: 32.14ft \ (30ft)\\nFlow: 12900cfs\\n","Dallas, TX"
Tue May 21 10:18:13 +0000 2019,"#USGS08040600 - Neches Rv nr Town Bluff, TX\\nHeight: 68.48ft \ (68ft)\\nFlow: 21000cfs\\n","Texas, USA"
Tue May 21 10:18:06 +0000 2019, Good morning! Here\'s what I\'ve got so far: ,"Houston, TX"
Tue May 21 10:18:06 +0000 2019,U blew it stupid nigga \ ,"Odessa, TX"
Tue May 21 10:18:03 +0000 2019," Honestly. Geez... this is so old... but all I see and read from you, is blah, blah, blah, PATHETIC\ ","El Paso, TX"
Tue May 21 10:18:02 +0000 2019,"I don\ eat apples. #iamup'""","Dallas, TX"
Tue May 21 10:18:02 +0000 2019,Today ain\'t the day!  Dunh... dunh... dunh.... ,"Dallas, TX"
Tue May 21 10:18:01 +0000 2019,Good morning Bellas\ \\nDenim Tuesday \\nOutfit from  @ Post Oak Poker Club ,"Houston, TX"
Tue May 21 10:18:01 +0000 2019,,"Irving, TX"
Tue May 21 10:17:59 +0000 2019,"Whoever wants to play at Harpers tonight. HMU.'""","San Marcos, TX"
Tue May 21 10:17:52 +0000 2019,"#USGS08036500 - Angelina Rv nr Alto, TX\\nHeight: 29.14ft \ (29ft)\\nFlow: 11800cfs\\n","Texas, USA"
Tue May 21 10:17:51 +0000 2019, The mayor and city council of San Antonio should be proud of themselves. Their far left socialist values\ ,"Texas, USA"
Tue May 21 10:17:50 +0000 2019,      had a great conversation with\ ,"Dallas, TX"
Tue May 21 10:17:49 +0000 2019,"#USGS08020900 - Sabine Rv bl Longview, TX\\nHeight: 32.72ft \ (25ft)\\nFlow: 18300cfs\\n","Lakeport, TX"
Tue May 21 10:17:45 +0000 2019,"Rainy days=Catch up on tv series and sleep'""","Fort Worth, TX"
Tue May 21 10:17:23 +0000 2019,"Interested in a job in Dallas, TX? This could be a great fit. Click the link in our bio to apply: Delivery Driver a\ ","Dallas, TX"
Tue May 21 10:17:23 +0000 2019,Maggie Mystique Underfoot is the wrong name for this cat. She should have been named Houdini! Cat has removed every\ ,"Dallas, TX"
Tue May 21 10:17:17 +0000 2019," I\'ll give u my respiratory system don\'t worry we can trade""'","Houston, TX"
Tue May 21 10:16:59 +0000 2019,"I like my banana #4 #iamup'""","Dallas, TX"
Tue May 21 10:16:58 +0000 2019,"Ahh it\ supposed to rain all day.'""","Fort Worth, TX"
Tue May 21 10:16:50 +0000 2019," Democrats see their criminal  activities as self justified. Hillary stole $$, her neglegence killed\ ","Fort Worth, TX"
Tue May 21 10:16:42 +0000 2019,"  MEGAN\ INSTAGRAM.'""","Houston, TX"
Tue May 21 10:16:39 +0000 2019,They got a special place in hell for you my friend just know that \ cause after that God gone hit you with this\ ,"Arlington, TX"
Tue May 21 10:16:35 +0000 2019, Poor sissy \,"Dallas, TX"
Tue May 21 10:16:31 +0000 2019,"Just posted a video @ Clyde, Texas ","Clyde, TX"
Tue May 21 10:16:31 +0000 2019," No, None of you are ethical.\\nHonestly and the Party Of Dump have no ethics, values, OR morals.'""","Texas, USA"
Tue May 21 10:16:27 +0000 2019,     This masterpiece cannot take shape if it is not allo\ ,"Texas, USA"
Tue May 21 10:16:17 +0000 2019,"I hate not being able to fall asleep'""","Austin, TX"
Tue May 21 10:16:17 +0000 2019,Up to 85% Off at Axe Health ,"Dallas, TX"
Tue May 21 10:19:57 +0000 2019," Where was this?'""","Houston, TX"
Tue May 21 10:19:47 +0000 2019,"I logged in to my Myspace oh i was bored trust me..'""","Texas, USA"
Tue May 21 10:19:31 +0000 2019,"'Quote of the Morning\\n\\n( KEEP YOUR MIND POSITIVE & YOUR HEART PEACEFUL)\\n\\n"" LOVE LIFE ""\\nBlessed to be Blessed ","Houston, TX"
Tue May 21 10:19:20 +0000 2019,I can\ sleep when I know there\ money to be made \,"Watauga, TX"
Tue May 21 10:19:19 +0000 2019,"Now that I\ making bank I can buy more weed that will last me through out the week'""","Arlington, TX"
Tue May 21 10:35:03 +0000 2019,"#USGS08065000 - Trinity Rv nr Oakwood, TX\\nHeight: 42.76ft \ (35ft)\\nFlow: N/Acfs\\n","Texas, USA"
Tue May 21 10:35:03 +0000 2019,"#USGS08065000 - Trinity Rv nr Oakwood, TX is above NWS flood stage (35ft)\\n","Texas, USA"
Tue May 21 10:35:02 +0000 2019,"#USGS08041780 - Neches Rv Saltwater Barrier at Beaumont, TX\\nHeight: 4.55ft \ (4ft)\\nFlow: 23700cfs\\n","Texas, USA"
Tue May 21 10:35:02 +0000 2019,      He speaks with a forked tongue on \,"San Angelo, TX"
Tue May 21 10:35:02 +0000 2019,"#USGS08041780 - Neches Rv Saltwater Barrier at Beaumont, TX is above NWS flood stage (4ft)\\n","Texas, USA"
Tue May 21 10:35:00 +0000 2019,"Badmon we no stray'""","Houston, TX"
Tue May 21 10:34:57 +0000 2019, They don\ know me like that \,"San Antonio, TX"
Tue May 21 10:34:55 +0000 2019,"Thank you Lord for another day \ @ Beaumont, Texas ","Beaumont, TX"
Tue May 21 10:34:53 +0000 2019," Mi days are mixed up. \ but yes'""","San Marcos, TX"
Tue May 21 10:34:46 +0000 2019," Yes'""","Austin, TX"
Tue May 21 10:34:42 +0000 2019,"cause with you I\ superhuman.'""","Texas, USA"
Tue May 21 10:34:24 +0000 2019,     Great hire Coach Griffin. Coach Aguirr\ ,"Texas, USA"
Tue May 21 10:34:20 +0000 2019,"   Knee should never go past the ankle you are risking injury doing this!'""","Corpus Christi, TX"
Tue May 21 10:34:20 +0000 2019,"Hey,  Jewish people are allowed to have meat. Get your facts straight.'""","Dallas, TX"
Tue May 21 10:34:19 +0000 2019,"Expressing your hurt feelings could help you release a grudge and move on.#psychology'""","Fort Worth, TX"
Tue May 21 10:34:17 +0000 2019,"I\ mad I broke a nail like wow it\ okay tho ima get it fixed after work this shit ugly'""","Lakeland Heights, TX"
Tue May 21 10:34:13 +0000 2019,"When I pull out the 4-5 don\ panic'""","Corpus Christi, TX"
Tue May 21 10:34:10 +0000 2019,"What\'s the one thing you can splurge on? Something you can spend your last coin on, what is it?\\nShare with\ ","Houston, TX"
Tue May 21 10:34:08 +0000 2019,I love to burst out laughing. #laughter #chuckle #smile #hilarious ,"Texas, USA"
Tue May 21 10:33:56 +0000 2019,"Grumpy this morning.'""","Houston, TX"
Tue May 21 10:33:54 +0000 2019,"...i\ bout to hop on this boat and drive it fr'""","Dallas, TX"
Tue May 21 10:33:49 +0000 2019,"   Something tells me there\ Tiki torches in your garage.'""","Texas, USA"
Tue May 21 10:33:46 +0000 2019,"Accident. only one lane getting by in #Hutchins on 45 NB approaching Wintergreen Rd, stop and go traffic back to Fulghum Rd, delay of 6 mins'""","Hutchins, TX"
Tue May 21 10:33:44 +0000 2019,The first mix/ first instrument/ first music/ first use of it/ before poison abuses it/ first taste/  something gre\ ,"Austin, TX"
Tue May 21 10:33:43 +0000 2019,"Turning up my grind, waking up to more pressure'""","Dallas, TX"
Tue May 21 10:33:40 +0000 2019,definitely jolly. #hilarity #laugh #smile #amusing ,"Texas, USA"
Tue May 21 10:33:30 +0000 2019,    So it\ a generalization that all charters don\ have elected over\ ,"Austin, TX"
Tue May 21 10:33:29 +0000 2019," Absorbing the rotational force..looks like the most innovative one yet'""","Grapevine, TX"
Tue May 21 10:33:28 +0000 2019,    Thanks so much  and congratulations for y\ ,"Houston, TX"
Tue May 21 10:33:26 +0000 2019,My iPhone doesn\ troll well \ ,"Houston, TX"
Tue May 21 10:33:24 +0000 2019," Why I don\ miss Lubbock TX..... we still get them in austin but very rare'""","Austin, TX"
Tue May 21 10:33:23 +0000 2019,That?s some funniness right there. #laughter #lol #smile #amusing ,"Texas, USA"
Tue May 21 10:33:20 +0000 2019,Wanna know who your true friends are? Leave home for 7 weeks and endure the hardest thing you\'ve ever had to do in\ ,"Houston, TX"
Tue May 21 10:33:17 +0000 2019,  Happy Birthday Paul! \,"San Antonio, TX"
Tue May 21 10:33:11 +0000 2019,  Love it!  Kenzie was so sad to miss it.  She is in DC on the Boyd Band Trip.  \,"McKinney, TX"
Tue May 21 10:33:09 +0000 2019,"Shoot for your dream don\ settle'""","Houston, TX"
Tue May 21 10:33:05 +0000 2019,"I was wondering when I was gonna reach a breaking point tbh'""","Austin, TX"
Tue May 21 10:33:01 +0000 2019,   Yes there is. Wernicke-Korsakoff syndrome. The Alzheimer\ Association and t\ ,"Arlington, TX"
Tue May 21 10:32:52 +0000 2019,I need some comedy. #hilarity #snicker #smirk #funny ,"Texas, USA"
Tue May 21 10:32:51 +0000 2019,"'#WhenICantSleep I have a collection of old, ""B"", Movies from the 50\\\'s and 60\\\'s that I watch. Knocks me out every time!\''","Killeen, TX"
Tue May 21 10:32:44 +0000 2019," I\ make the pie. I\ eat the pie.  I\ even put some in a smoothie. But the apple itself?  I\ pass'""","Dallas, TX"
Tue May 21 10:32:44 +0000 2019,"I hate being the only person up lol I\ finna go to the gym'""","Houston, TX"
Tue May 21 10:32:40 +0000 2019,"Crying really is good therapy lmao like I felt a good amount of the bad energy leave my body'""","Austin, TX"
Tue May 21 10:32:36 +0000 2019,#Security #breach at #Instagram #socialmedia site - #Facebook probes #databreach that hits millions of influencer a\ ,"Arlington, TX"
Tue May 21 10:32:32 +0000 2019,"Lmao that Travis Scott video so old like .. have y\ never heard his music he talk about the shit in songs'""","Dallas, TX"
Tue May 21 10:32:31 +0000 2019,"   To clean your soul has such a deeper meaning to me now. Becoming older, wiser and  more i\ ","San Antonio, TX"
Tue May 21 10:32:29 +0000 2019,Let\'s chuckle a bit. #laughter #snicker #smirk #merry ,"Texas, USA"
Tue May 21 10:32:25 +0000 2019,"'Stop staring at the clock every day. It\\\'s time for a new career. Follow us to view jobs with titles like ""Retail Do\ ","Denton, TX"
Tue May 21 10:32:24 +0000 2019,"Then you will experience God\ peace, which exceeds anything we can understand. His peace \ ","Desoto, TX"
