Date,Tweet,Country
Sun May 19 06:16:20 +0000 2019,Kinda wanna see John Wick 3 tomorrow \,"San Antonio, TX"
Sun May 19 06:16:19 +0000 2019," MMMMHMMM u know it'""","Frisco, TX"
Sun May 19 06:16:18 +0000 2019,"  5am come hoop'""","Houston, TX"
Sun May 19 06:16:15 +0000 2019,"'Dont give me an ultimatum.   I\\\'ll choose the one you already decided.  \\nThem: ""I guess I\\\'ll leave alone \\nMe: okay\''","Irving, TX"
Sun May 19 06:16:14 +0000 2019,"who tf lies to somebody and says they have cancer.'""","Dallas, TX"
Sun May 19 06:16:11 +0000 2019, thank u :\,"Stephenville, TX"
Sun May 19 06:16:10 +0000 2019,IM IN TEARS ,"Corpus Christi, TX"
Sun May 19 06:16:09 +0000 2019,shi vice versa for y\ too ,"Texas, USA"
Sun May 19 06:16:09 +0000 2019,Bro this is absolutely insane ,"San Marcos, TX"
Sun May 19 06:16:08 +0000 2019, \ \ \ \ \,"El Paso, TX"
Sun May 19 06:16:06 +0000 2019," morally i understand where you\ coming from but it\ unconstitutional'""","Fort Bliss, TX"
Sun May 19 06:16:04 +0000 2019," It should be'""","Beaumont, TX"
Sun May 19 06:16:04 +0000 2019,"Trying to skateboard, @ Corpus Christi, Texas ","Corpus Christi, TX"
Sun May 19 06:16:04 +0000 2019," Disrespectful'""","Arcola, TX"
Sun May 19 06:16:03 +0000 2019," I felt that, secure the bag queen'""","Dallas, TX"
Sun May 19 06:16:03 +0000 2019,"Jaquelin I miss you sis'""","Fort Worth, TX"
Sun May 19 06:16:03 +0000 2019,Drugs make everything better \,"San Antonio, TX"
Sun May 19 06:16:00 +0000 2019," Bet'""","Baytown, TX"
Sun May 19 06:16:00 +0000 2019," mkthagoat'""","Texas, USA"
Sun May 19 06:15:59 +0000 2019,     I\'ll be here! We can meet? That would be n\ ,"Austin, TX"
Sun May 19 06:15:58 +0000 2019,,"San Antonio, TX"
Sun May 19 06:15:57 +0000 2019, \ \ \ \ \,"El Paso, TX"
Sun May 19 06:15:55 +0000 2019,"It sucks... even when you do everything right... you still lose...'""","Houston, TX"
Sun May 19 06:15:54 +0000 2019,"if you gone tell the story tell it right.'""","Dallas, TX"
Sun May 19 06:15:53 +0000 2019, hi we love and miss you too \,"Stephenville, TX"
Sun May 19 06:15:53 +0000 2019,"  \ 4 pretty brown babies all in a row!'""","San Antonio, TX"
Sun May 19 06:15:52 +0000 2019, Tell me how comfortable David is going to be living under the bridge??? #dothatagain \,"San Antonio, TX"
Sun May 19 06:15:52 +0000 2019," No i didnt'""","Texas, USA"
Sun May 19 06:15:51 +0000 2019,"Wtm'""","Killeen, TX"
Sun May 19 06:15:43 +0000 2019, so are you babes \,"Stephenville, TX"
Sun May 19 06:15:43 +0000 2019,BRUH they STILL got me taken exams in Zachry like this \ ,"Fort Worth, TX"
Sun May 19 06:15:39 +0000 2019,  You\'re also wrong about WHY I oppose your plan. It\'s not b/c of WHO I am. As public s\ ,"Harker Heights, TX"
Sun May 19 06:15:39 +0000 2019,"L.'""","Dallas, TX"
Sun May 19 06:15:36 +0000 2019," See if you can get Trump to sign it and then I will sign it.'""","Fort Worth, TX"
Sun May 19 06:15:31 +0000 2019,Also facts\ ,"Paris, TX"
Sun May 19 06:15:31 +0000 2019," Al bi no'""","Dallas, TX"
Sun May 19 06:15:31 +0000 2019,"I honestly hate how much anxiety I have'""","Katy, TX"
Sun May 19 06:15:30 +0000 2019, \ \ \ \ \,"El Paso, TX"
Sun May 19 06:15:26 +0000 2019, thank you :\,"Stephenville, TX"
Sun May 19 06:15:21 +0000 2019," The issue with that statement is that it reveals the lack of understanding of just how cars are made, and what\ ","Irving, TX"
Sun May 19 06:15:20 +0000 2019,"Whataburger would smack rn'""","Texas, USA"
Sun May 19 06:15:19 +0000 2019," Open your messages'""","Houston, TX"
Sun May 19 06:15:19 +0000 2019,BiG m00d \ ,"El Paso, TX"
Sun May 19 06:15:16 +0000 2019,"Imagine if a Chad had a Nathaniel for a son.'""","San Antonio, TX"
Sun May 19 06:15:15 +0000 2019,"I know it\ not a lot, but man I been struggling and  I\ happy with my outcome \","Lakeland Heights, TX"
Sun May 19 06:15:14 +0000 2019,same brother ,"Texas, USA"
Sun May 19 06:15:13 +0000 2019,"  Darn he wasn\'t hit by a car it is a uh""'","Texas, USA"
Sun May 19 06:15:13 +0000 2019,When she always taking hotel mirror pics \ ,"Houston, TX"
Sun May 19 06:15:13 +0000 2019, \ \ \ \ \,"El Paso, TX"
Sun May 19 06:15:12 +0000 2019, OMG \,"Laredo, TX"
Sun May 19 06:15:12 +0000 2019,"turning my phone on airplane mode and playing a game with no objective in the pitch black is all the therapy I need'""","Texas, USA"
Sun May 19 06:15:11 +0000 2019,"  did the front, but I\ take credit for the All-Brazos Valley pages.'""","Bryan, TX"
Sun May 19 06:15:10 +0000 2019,  \,"Grapevine, TX"
Sun May 19 06:15:09 +0000 2019,"  Recently made the switch for go projects. I like it so far but I still prefer neovim. \\n\\nOld habits die hard.'""","San Antonio, TX"
Sun May 19 06:15:03 +0000 2019,"#USGS305226094010000 - Rain Gage nr Jasper, TX \\nHeavy Rain (0.96 in/hr) over the last 5 minutes \\n","Texas, USA"
Sun May 19 06:15:03 +0000 2019,"broooooo i just witnessed the craziest shit ever'""","Texas, USA"
Sun May 19 06:15:03 +0000 2019,"lmaooooo'""","San Antonio, TX"
Sun May 19 06:15:03 +0000 2019, \ \ \ \,"El Paso, TX"
Sun May 19 06:15:03 +0000 2019,"#USGS08177520 - Guadalupe Rv nr Bloomington, TX\\nHeight: 20.87ft \ (20ft)\\nFlow: 4000cfs\\n","Texas, USA"
Sun May 19 06:15:03 +0000 2019,FUCKING STRAIGHT FILTH!!!!! \ ,"San Antonio, TX"
Sun May 19 06:15:02 +0000 2019,"#USGS08057000 - Trinity Rv at Dallas, TX\\nHeight: 35.06ft \ (30ft)\\nFlow: 19300cfs\\n","Dallas, TX"
Sun May 19 06:15:02 +0000 2019,  hey jricebutttttt \,"Missouri City, TX"
Sun May 19 06:14:59 +0000 2019," Scammed me for $18,000 a couple days ago'""","Rowlett, TX"
Sun May 19 06:14:58 +0000 2019,     That\'s literally styrofoam lol. Did y\'all at least add some seasoning?? \,"Austin, TX"
Sun May 19 06:14:57 +0000 2019," There are no grapples to see if i took it off sub only'""","Texas, USA"
Sun May 19 06:14:57 +0000 2019," But you love NY'""","Dallas, TX"
Sun May 19 06:14:53 +0000 2019, In love with  \ sweet new song!  Thanks for another great show!! ,"Texas, USA"
Sun May 19 06:14:53 +0000 2019,"Sometimes people just think you be talking. Maybe you gotta price them wrong with someone else'""","Houston, TX"
Sun May 19 06:14:52 +0000 2019,"Who\'s having more fun @ Corpus Christi, Texas ","Corpus Christi, TX"
Sun May 19 06:14:51 +0000 2019,"ty $ verse in bang your line >>>'""","McKinney, TX"
Sun May 19 06:14:51 +0000 2019, \ \ \ \ \,"El Paso, TX"
Sun May 19 06:14:49 +0000 2019,big fella what a bummer this a slumber !\ ,"Prairie View, TX"
Sun May 19 06:14:49 +0000 2019, so what? have a legal battle whether the woman be forced to carry if the father wants it? that\ a dir\ ,"Fort Bliss, TX"
Sun May 19 06:14:45 +0000 2019,"Who is hiring???'""","Killeen, TX"
Sun May 19 06:14:44 +0000 2019,"I\ definitely a catalyst for treating others w respect n spreading positivity, but truth is, today\ society is wa\ ","Dallas, TX"
Sun May 19 06:16:57 +0000 2019,He\'s truly a blessing \ ,"Jersey Village, TX"
Sun May 19 06:16:53 +0000 2019, Right and went to college in Nashville and graduated and stayed in the city where you built a life i\ ,"Houston, TX"
Sun May 19 06:16:52 +0000 2019," Lmfao'""","San Antonio, TX"
Sun May 19 06:16:50 +0000 2019,"Y\ be so wack to me'""","Houston, TX"
Sun May 19 06:16:50 +0000 2019,,"Houston, TX"
Sun May 19 06:16:48 +0000 2019,Omg the babiez were everything ,"Houston, TX"
Sun May 19 06:16:47 +0000 2019, \ \ \ \ \,"El Paso, TX"
Sun May 19 06:16:44 +0000 2019," Trying to fill the void'""","Houston, TX"
Sun May 19 06:16:42 +0000 2019, Jamelekkkk \,"Houston, TX"
Sun May 19 06:16:39 +0000 2019,"My only day off this week is Monday..ma\ saliendo del trabajo me arranc\ a la isla. Sola como mongola pero de que voy, VOY \","Brownsville, TX"
Sun May 19 06:16:38 +0000 2019,"I want my boyfriend. Goodnight.'""","New Braunfels, TX"
