Date,Tweet,Country
Sat May 04 23:59:59 +0000 2019," We don\ care about that.  Stop trying to make a non issue an issue.'""","Oakland, CA"
Sat May 04 23:59:58 +0000 2019,"Gotta want it'""","Manteca, CA"
Sat May 04 23:59:58 +0000 2019,"A bit late, but it\'s still May 4th in California, so HAPPY BIRTHDAY  \ a throwback to Mike sig\ ","Albany, CA"
Sat May 04 23:59:57 +0000 2019,Hungry\\nAnxious\\nTired\\nHorny\\nLonely\\nCold\\nBored ,"Los Angeles, CA"
Sat May 04 23:59:57 +0000 2019,FINALLY getting to see Avengers! \ @ THE LOT ,"San Diego, CA"
Sat May 04 23:59:56 +0000 2019,ALL FACTS. ,"Los Angeles, CA"
Sat May 04 23:59:56 +0000 2019," YES'""","San Diego, CA"
Sat May 04 23:59:56 +0000 2019,"Nice day to bbq @ Pico Rivera, California ","Pico Rivera, CA"
Sat May 04 23:59:54 +0000 2019,#jumuah #nobummery #dresslikeagrownman #sartorial #sunnah #wewillfindyouanddressyou #RamadanMubarak #saywhatagain ,"Upland, CA"
Sat May 04 23:59:54 +0000 2019,Fiesta \ No siesta \ #funday #venicebeach #venice @ The Venice Whaler ,"Los Angeles, CA"
Sat May 04 23:59:52 +0000 2019, I know who the three people are but are the two mob kids Kristina and Michael? If so I never thought\ ,"Alum Rock, CA"
Sat May 04 23:59:51 +0000 2019,"Actual convo:\\n\\nMe: *shows hubby book\\nHubby: Oh, I get it. They are the models.\\n\\nMe: \ #marriedwriter\ ","Culver City, CA"
Sat May 04 23:59:50 +0000 2019," Sorry na po hehe'""","Milpitas, CA"
Sat May 04 23:59:49 +0000 2019,  Chuck: don\ like a hostile foreign power meddling in your elections? \ does Venezuela \,"Folsom, CA"
Sat May 04 23:59:49 +0000 2019,"LET\ GET SEXY, JD ","Palm Springs, CA"
Sat May 04 23:59:49 +0000 2019," Lmaooooo'""","Los Angeles, CA"
Sat May 04 23:59:47 +0000 2019, Love them!!!! Good for you\,"Lodi, CA"
Sat May 04 23:59:47 +0000 2019,A los equipos de la Liga Mx que luego quieren ir a los mejores estadios de M\ para ver mejores pr\ en el\ ,"San Jose, CA"
Sat May 04 23:59:46 +0000 2019, Muchas gracias \,"Los Angeles, CA"
Sat May 04 23:59:44 +0000 2019,I\ gonna cry I\ so proud of you ,"Norco, CA"
Sat May 04 23:59:44 +0000 2019,"  As you\ brought through The Wayback Machine to 16 years ago, manufactured blockchain\ ","Los Angeles, CA"
Sat May 04 23:59:44 +0000 2019,Chip N Dale Fancy Diners \\n#chipndale #disneycharacter #neworleanssquare #disneydining #clubthirtythree #disneyland\ ,"Anaheim, CA"
Sat May 04 23:59:44 +0000 2019," Yay bad knee club. My knees and elbow are bust from many years of competitive tennis and 25 years of snowboarding.'""","Los Angeles, CA"
Sat May 04 23:59:43 +0000 2019,My #handsome #furchild #alexanderthegreat wishes everyone a #happy #caturday!!\ #laphotographer\ ,"Los Angeles, CA"
Sat May 04 23:59:43 +0000 2019,My daily therapy . Be and stay blessed. \ Cinco de Mayo folks.  \ \ for the Moment by  from\ ,"Davis, CA"
Sat May 04 23:59:43 +0000 2019," She\ still be a medium-sized retriever by the looks of it. Dainty little thing.'""","San Jose, CA"
Sat May 04 23:59:43 +0000 2019, Why thank you \,"Los Angeles, CA"
Sat May 04 23:59:42 +0000 2019,Cuando pens\ que el Lyft no entend\ nada de lo que dec\ mi papi me doy cuenta que se r\ luego de las tonteras qu\ ,"Santa Clarita, CA"
Sat May 04 23:59:42 +0000 2019,"Can you recommend anyone for this #RN #NURSE job in Fountain Valley, CA? Click the link in our bio to see it and mo\ ","Fountain Valley, CA"
Sat May 04 23:59:42 +0000 2019,"'Want to land a job like ""Systems Engineer"" at Robert Half Technology? Applicant tracking systems look for specific\ ","Ceres, CA"
Sat May 04 23:59:41 +0000 2019,Such a lovely afternoon to be out in the backyard \ What are you all up to this evening?\\n.\\n.\\n.\\n#newportbeach\ ,"Newport Beach, CA"
Sat May 04 23:59:41 +0000 2019,That ear. \ #sfspca #adoptdontshop @ The San Francisco SPCA ,"San Francisco, CA"
Sat May 04 23:59:41 +0000 2019,This sounds amazing... one of my favorite movies of all time! #realitybites #TribecaFilmFestival ,"Los Angeles, CA"
Sat May 04 23:59:40 +0000 2019,You can\ start a game 0-2 on the PP on home ice in what could be \ deciding\ factor in the series. The more sav\ ,"Los Angeles, CA"
Sat May 04 23:59:39 +0000 2019, Thanks babe \,"Los Angeles, CA"
Sat May 04 23:59:38 +0000 2019,"   You\ a man.  You have no idea about being a woman.  So please stop'""","Escondido, CA"
Sat May 04 23:59:36 +0000 2019,it\ actually so hard to study for finals when your also sad about first year ending \,"Berkeley, CA"
Sat May 04 23:59:35 +0000 2019,"Ashin on yo bch this that Pok\ trainer shit'""","Folsom, CA"
Sat May 04 23:59:35 +0000 2019,#KyDerby winning horse has been renamed from #CountryHouse to Aster. Aster Isk. #MaximumSecurity ,"Inglewood, CA"
Sat May 04 23:59:34 +0000 2019,A very fun afternoon raising money for a great cause in the Casa Teresa  charity event.  The bad news\ ,"North Tustin, CA"
Sat May 04 23:59:34 +0000 2019,Oh yes this girl did! She held off her competition by taking first in the 200 freestyle and going a personal best w\ ,"Riverside, CA"
Sat May 04 23:59:34 +0000 2019,it is time for some Happy Meals... @ McDonald\'s ,"Diamond Bar, CA"
Sat May 04 23:59:34 +0000 2019,"ARE THEY PLAYING NO MORE DREAM???'""","Pasadena, CA"
Sat May 04 23:59:33 +0000 2019,BJ\ Restaurants finds success year after year with skilled #hospitality teams: professionals who are all about the\ ,"Hesperia, CA"
Sat May 04 23:59:32 +0000 2019,"   Matt Kemp was DFA\'d as well. Your thoughts?""'","Santa Rosa, CA"
Sat May 04 23:59:31 +0000 2019," Used to just bring brown rice, tbh.'""","Los Angeles, CA"
Sat May 04 23:59:31 +0000 2019,"Hi Butch- Saw your tweet on game locations.  Helfrick, Snyder, Merz, Camberg, Carston from last night in addition t\ ","California, USA"
Sat May 04 23:59:29 +0000 2019,"  My fucking orange ass hair.'""","Los Angeles, CA"
Sat May 04 23:59:29 +0000 2019," Thank you, Miguel \","Los Angeles, CA"
Sat May 04 23:59:28 +0000 2019,"This is going to be a long afternoon, for what I see!'""","Fullerton, CA"
