Date,Tweet,Country
Fri May 24 00:15:23 +0000 2019,"It\ hard to take any advice from Tatum dressed like that.    #ParadiseHotel'""","Burbank, CA"
Fri May 24 00:15:23 +0000 2019,"Puttin in Work! (@ Inglewood Southside Christian Church in Inglewood, CA) ","Inglewood, CA"
Fri May 24 00:15:22 +0000 2019,"  WHOA. WHY??'""","Los Angeles, CA"
Fri May 24 00:15:22 +0000 2019,i was so fucking confused... like that\ not kim twice??? ,"California, USA"
Fri May 24 00:15:22 +0000 2019, I feel like I ask myself this almost daily about a slew of remakes \,"Winter Gardens, CA"
Fri May 24 00:15:22 +0000 2019,"I finally see why other genres don\ respect hip hop music. It ain\ jealousy or the culture'""","Los Angeles, CA"
Fri May 24 00:15:22 +0000 2019,"  No you should have AOC picture of her eyes bugged out with that caption.'""","California, USA"
Fri May 24 00:15:21 +0000 2019,"Ima put in the real work this time'""","Oakland, CA"
Fri May 24 00:15:20 +0000 2019,"I\ sorry but if there\ no age makeup involved, the series finale doesn\ count'""","Los Angeles, CA"
Fri May 24 00:15:20 +0000 2019,Swipe Left for more from my early morning business meeting with these guys for our Movie Night with Goats coming on\ ,"Somis, CA"
Fri May 24 00:15:20 +0000 2019," Lol...\\n\\nCA'""","San Francisco, CA"
Fri May 24 00:15:20 +0000 2019,"You know what i hope Toronto loses so drake can go home'""","Rialto, CA"
Fri May 24 00:15:20 +0000 2019,Mike says it best...this will not age well. Nothing like your favorite teams being on the wrong side of history. ,"Oakland, CA"
Fri May 24 00:15:19 +0000 2019," Fresno pride was hella fun last year, you\ look great for it this year!'""","Fresno, CA"
Fri May 24 00:15:19 +0000 2019,Braves won!!! ,"San Francisco, CA"
Fri May 24 00:15:19 +0000 2019,"    Pas la, il \ au centre-ville de L-A, il est arriv\ aujourd\","Los Angeles, CA"
Fri May 24 00:15:18 +0000 2019,  Daaaaamn \,"San Bernardino, CA"
Fri May 24 00:15:17 +0000 2019, Coolest merch table setup I\ ever laid eyes on! \,"Norwalk, CA"
Fri May 24 00:15:16 +0000 2019,Celos celos celos... \,"Los Angeles, CA"
Fri May 24 00:15:15 +0000 2019,That\'s what she does best. ,"Anaheim, CA"
Fri May 24 00:15:15 +0000 2019,"  You concluding s persons character bc of a handshake is so immature'""","San Anselmo, CA"
Fri May 24 00:15:15 +0000 2019,"This is Chanel Ramirez she had an amazing freshman year. She earned a 4.0gpa, was accepted into  honor\ ","Saratoga, CA"
Fri May 24 00:15:13 +0000 2019," I did it last month'""","Arden-Arcade, CA"
