Date,Tweet,Country
Fri May 03 23:59:58 +0000 2019," 3 state roadtrip. Arizona dgn California besar gila. Rasa Arizona tu, hujung ke hujung lg mcm Johor ke Perlis.'""","Los Angeles, CA"
Fri May 03 23:59:58 +0000 2019,"  I don\ call them bagels out here and whatever those flatbreads are so aren\ Pizza. Those both are only in NYC.'""","Los Angeles, CA"
Fri May 03 23:59:58 +0000 2019,i don\,"California, USA"
Fri May 03 23:59:57 +0000 2019," Boxing Helena'""","El Segundo, CA"
Fri May 03 23:59:57 +0000 2019,"Up 1-0\\n2 outs TO with runners 2 and 3'""","Thousand Oaks, CA"
Fri May 03 23:59:56 +0000 2019,"  I\ selling! Dm me'""","Yorba Linda, CA"
Fri May 03 23:59:53 +0000 2019,We out there!    night_os \\n    #latinoam\ ,"Los Angeles, CA"
Fri May 03 23:59:49 +0000 2019, Hahahhahah \,"Modesto, CA"
Fri May 03 23:59:49 +0000 2019, The worst two both grabbed my butt even under my lab coat and acted like that was ok. They were both\ ,"Monterey, CA"
Fri May 03 23:59:49 +0000 2019,"  You did the same bullshit with Obama!'""","El Cajon, CA"
Fri May 03 23:59:49 +0000 2019,Who wants #pancakes? Come #support our #firefighters tomorrow at the Annual Arcadia Firefighters\ Association\ ,"Arcadia, CA"
Fri May 03 23:59:48 +0000 2019,"I\ putting a \ Patient, Student Driver\ bumper sticker on my truck so I can get away with driving like an asshole'""","Pleasanton, CA"
Fri May 03 23:59:48 +0000 2019," I would so watch that! Guess I\ keep my HBO subscription afterall'""","Los Angeles, CA"
Fri May 03 23:59:48 +0000 2019,We\'re hiring! Read about our latest job opening here: Certified Nursing Assistant - Med Surg -\ ,"South Lake Tahoe, CA"
Fri May 03 23:59:47 +0000 2019,Y\'all. ,"Richmond, CA"
Fri May 03 23:59:47 +0000 2019, \ q pasa es q si se enreda en un palo no hay break!!  Me sent\ como los nenes cuando se le cae la\ ,"Vallejo, CA"
Fri May 03 23:59:47 +0000 2019,  Woah keep your dogs ears clean and boom no ear infections \,"Twentynine Palms, CA"
Fri May 03 23:59:44 +0000 2019,The economics are right. I\'m totally for this. Making California a leader in alt energy. #GrowSolarCalifornia\ ,"Davis, CA"
Fri May 03 23:59:44 +0000 2019, gotta be pretty for the weekend\,"Los Angeles, CA"
Fri May 03 23:59:44 +0000 2019,In the 90210\ ,"Beverly Hills, CA"
Fri May 03 23:59:43 +0000 2019," It ain\ much but it\ honest work'""","Los Angeles, CA"
Fri May 03 23:59:43 +0000 2019,  Love my ,"Los Angeles, CA"
Fri May 03 23:59:42 +0000 2019,  Like I posted on  it was starting to drop too fast so they had to come up wit\ ,"Rancho San Diego, CA"
Fri May 03 23:59:41 +0000 2019,Ummm I love this ,"Burbank, CA"
Fri May 03 23:59:40 +0000 2019,"Gym sooo empty'""","Oxnard, CA"
Fri May 03 23:59:40 +0000 2019,Tuscan Leather ,"Los Angeles, CA"
Fri May 03 23:59:39 +0000 2019,Took this photo at #WonderCon 2013. RIP Peter Mayhew \  ,"Anaheim, CA"
Fri May 03 23:59:39 +0000 2019,  Oh fair point \,"Anaheim, CA"
Fri May 03 23:59:37 +0000 2019,"Hooray for the weekend! @ Antioch, California ","Antioch, CA"
Fri May 03 23:59:37 +0000 2019,Aww \ peace and quiet...love it @ Newport Beach Marriott Bayview ,"Newport Beach, CA"
Fri May 03 23:59:32 +0000 2019,"  Well, if you try to understand macro via gold, you\'re going to have a problem. There\'s a serious\ ","California, USA"
Fri May 03 23:59:30 +0000 2019," ooooo dat part!'""","Fresno, CA"
Fri May 03 23:59:29 +0000 2019,"'Nervous to apply for a job like ""Mortgage Loan Officer"" at American Financial Network? Apply even if you\\\'re not a 1\ ","Irvine, CA"
Fri May 03 23:59:28 +0000 2019,What says Summer more than a few dogs partying in a Land Rover?  Designed by  Purchase direct on\ ,"Los Gatos, CA"
Fri May 03 23:59:28 +0000 2019,Breakfast of champions. Mickey macaron!! #food #foodporn #foodgram #triciasdishes #dessert #pastries #macaron\ ,"Anaheim, CA"
Fri May 03 23:59:28 +0000 2019,  Patty\,"San Francisco, CA"
Fri May 03 23:59:28 +0000 2019,"Me: I need to stop spending \\n\\nMe, 2 hours later in the mall: spends $80 at Vans and $50 at H&M smh'""","San Francisco, CA"
Fri May 03 23:59:28 +0000 2019,"This game blows so far'""","Oakland, CA"
Fri May 03 23:59:28 +0000 2019, last basketball game \ shit brings a tear to my eye every time I rewatch it ,"California, USA"
Fri May 03 23:59:27 +0000 2019,Let\ get drunk? \ ,"Corona, CA"
