Date,Tweet,Country
Fri Apr 26 23:59:59 +0000 2019,"Adult female #Maltese/#MixedBreed mix in Rancho Cucamonga, CA. 44548765  ","Rancho Cucamonga, CA"
Fri Apr 26 23:59:59 +0000 2019,"   He a stud'""","Fresno, CA"
Fri Apr 26 23:59:59 +0000 2019,"work work no sleep'""","Los Angeles, CA"
Fri Apr 26 23:59:57 +0000 2019,Ready for tonight #rungvisaiestrada2 #boxing #Boxeo #thailand #mexico #TheForum @ The Forum ,"Inglewood, CA"
Fri Apr 26 23:59:57 +0000 2019,"   Google arguments against it.'""","Burbank, CA"
Fri Apr 26 23:59:57 +0000 2019,u can always count on  for making you late for work! Thanks y\ \,"San Francisco, CA"
Fri Apr 26 23:59:57 +0000 2019,"Get drunk and ride them Electric scooters sounds fun for tomorrow'""","Los Angeles, CA"
Fri Apr 26 23:59:56 +0000 2019,3 more hours and I\ off for 3 days \,"Los Angeles, CA"
Fri Apr 26 23:59:56 +0000 2019," so the civil war was likely America\'s biggest pissing contest.""'","Los Angeles, CA"
Fri Apr 26 23:59:56 +0000 2019,Forgot this ,"San Jose, CA"
Fri Apr 26 23:59:54 +0000 2019,"  Yup, and that\'s the beauty of it all.""'","Palo Alto, CA"
Fri Apr 26 23:59:52 +0000 2019,"Day Five: I\'ve accepted a challenge from  to post covers of 7 books I love: no explanation, just the cove\ ","Carlsbad, CA"
Fri Apr 26 23:59:49 +0000 2019,I So Ready To Watch This Guy Play Ball\ ,"Anaheim, CA"
Fri Apr 26 23:59:49 +0000 2019,Get yourself some ,"Escalon, CA"
Fri Apr 26 23:59:49 +0000 2019,Oakland Tigers ,"Yuba City, CA"
Fri Apr 26 23:59:49 +0000 2019,"going broke is for the weak ...'""","Los Angeles, CA"
Fri Apr 26 23:59:48 +0000 2019,"It\ toasty af and I just finished my errands for the day.'""","Stockton, CA"
Fri Apr 26 23:59:48 +0000 2019,"Wine Friday\ \ Rich, bold flavors from 1000storieswines #Californiawine #bourbonbarrelaged #1000storieswine\ ","Long Beach, CA"
Fri Apr 26 23:59:47 +0000 2019,Oh? ,"Foothill Farms, CA"
Fri Apr 26 23:59:45 +0000 2019,,"Los Angeles, CA"
Fri Apr 26 23:59:45 +0000 2019,   Man life still gonna go on\,"Los Angeles, CA"
Fri Apr 26 23:59:45 +0000 2019,The squad at End Game last night. \\n\\nI\ tired af today. ,"Los Angeles, CA"
Fri Apr 26 23:59:44 +0000 2019,"I\ been oversleeping so much this week, it\ really bad. I\ fighting the sleep rn'""","Commerce, CA"
Fri Apr 26 23:59:43 +0000 2019,"Eating a burrito , driving stick  and tweeting is hard smh'""","La Puente, CA"
Fri Apr 26 23:59:43 +0000 2019,"I just wanna see my Lil Mami'""","Sacramento, CA"
Fri Apr 26 23:59:42 +0000 2019," Have you ever had a steak charred rare? Black and blue, baby!!'""","Opal Cliffs, CA"
Fri Apr 26 23:59:42 +0000 2019,"     Great response haha!'""","Oakland, CA"
Fri Apr 26 23:59:40 +0000 2019, Please stop playing and just tell us already. Can\ you tell we\ all so desperate here?\ ,"Torrance, CA"
Fri Apr 26 23:59:38 +0000 2019," man i know exactly how you feel, pretty similar reasons why i haven\ been around either\\n\\n\","Sacramento, CA"
