Date,Tweet,Country
Tue Apr 23 23:59:59 +0000 2019,   Due process requires a conviction. Indictment alone is not enough. Oth\ ,"California, USA"
Tue Apr 23 23:59:59 +0000 2019,"Sours beers are taking over our taps Friday May 3rd! Some of the draft selections include Cantillon Nath, Duchesse\ ","Walnut Creek, CA"
Tue Apr 23 23:59:58 +0000 2019,"Pretty crazy that 4.7% of San Francisco\ GDP is based on people paying to not have to walk up hills'""","San Francisco, CA"
Tue Apr 23 23:59:58 +0000 2019," Kaso december pa ata labas nung game, detective pikachu na muna \","Oxnard, CA"
Tue Apr 23 23:59:58 +0000 2019,"gone down a dark rabbit hole of kantian feminist ethicists who seem to really understand me on every level'""","Los Angeles, CA"
Tue Apr 23 23:59:58 +0000 2019, and smoked salmon crostini @ Market Tavern ,"Lincoln Village, CA"
Tue Apr 23 23:59:58 +0000 2019,"Can this week just fuck off thnx'""","California, USA"
Tue Apr 23 23:59:57 +0000 2019,It\ all be alright ,"San Francisco, CA"
Tue Apr 23 23:59:57 +0000 2019," I was rapidly searching twitter to see what news item you could have possibly meant and I thought maybe that one.'""","Oakland, CA"
Tue Apr 23 23:59:55 +0000 2019,A ver culeros!! Who\'s got #TheirBenji?!!!\\n.\\n.\\n.\\n#LeavingThisHere #ThePeoplesComedian @ South San Diego ,"San Diego, CA"
Tue Apr 23 23:59:55 +0000 2019," Right? Like just oneeee'""","Los Angeles, CA"
Tue Apr 23 23:59:55 +0000 2019,"  As you well know, take away the legal guns & only the criminals will have them.'""","Los Angeles, CA"
Tue Apr 23 23:59:54 +0000 2019,"3, 2, 1 ","Coachella, CA"
Tue Apr 23 23:59:54 +0000 2019,Coach Larry\ step challenge is still going strong for 1 more week! How many floors can YOU cover in 3 minutes? Mor\ ,"Santa Rosa, CA"
Tue Apr 23 23:59:54 +0000 2019,"You have to appreciate yourselves. Nobody else will.. at least not forever.'""","Sacramento, CA"
Tue Apr 23 23:59:53 +0000 2019,"Ok, what does an #avgeek do when enjoying the bounteous nature of the Grand Canyon? Look up of course! Not sure wha\ ","California, USA"
Tue Apr 23 23:59:52 +0000 2019,"I got married, had kids, AND got divorced and I\ still got good looks t9 spare, am I winning or losing? ","California, USA"
Tue Apr 23 23:59:52 +0000 2019,"Paint Night @ La Casa Fina in Boyle Heights tonight \ Looking to create some new artwork for the future house.'""","Los Angeles, CA"
Tue Apr 23 23:59:51 +0000 2019,Both United and la Galaxy playing tomorrow \,"Carson, CA"
Tue Apr 23 23:59:50 +0000 2019," Free water guy, easy \","North Highlands, CA"
Tue Apr 23 23:59:49 +0000 2019,   Horrific egg \,"Huntington Beach, CA"
Tue Apr 23 23:59:49 +0000 2019,"Join the Robert Half Technology team! See our latest job opening here:  #IT #SanRamon, CA'""","San Ramon, CA"
Tue Apr 23 23:59:48 +0000 2019," an article also said if you\ very active, you may want to add some carbs to your diet specially before\ ","Los Angeles, CA"
Tue Apr 23 23:59:47 +0000 2019,"People on my tl trippen on how small the world is lol'""","South San Jose Hills, CA"
Tue Apr 23 23:59:47 +0000 2019," Lonely activist'""","Santa Monica, CA"
