Date,Tweet,Country
Sat May 18 15:00:42 +0000 2019," I full 100% agree!! Trouble is, \'voter fraud\' is a huge tool the the CA Democrat politicians use to\ ","California, USA"
Sat May 18 15:00:40 +0000 2019,"  word! Im about to do a blind run on PC this morning but nobody on console has a clear yet'""","California, USA"
Sat May 18 15:00:39 +0000 2019,"Newport Beach, California - $1,770,000 USD  ","Newport Beach, CA"
Sat May 18 15:00:38 +0000 2019,Hell\ getting cold: I\ retweeting Tomi Lahren. ,"California, USA"
Sat May 18 15:00:36 +0000 2019,WhY Is ThIs NoT aT tHe OrIgINaL BpM. \ ,"Calabasas, CA"
Sat May 18 15:00:35 +0000 2019,12 o clock they said I\ getting these stones out \,"Long Beach, CA"
Sat May 18 15:00:35 +0000 2019,When you see a parody account pop up out of nowhere and they already have more followers than you ,"Oakland, CA"
Sat May 18 15:00:34 +0000 2019,They\ got balls in their parking lot. Hopefully they have a shower cap for  mortarboard in the store\ ,"Berkeley, CA"
Sat May 18 15:00:33 +0000 2019, Go get em tiger! \,"Rodeo, CA"
Sat May 18 15:00:33 +0000 2019,  Its long past time but  and committee chairs don\'t have the spine. Trump\'s base\ ,"San Diego, CA"
Sat May 18 15:00:32 +0000 2019," I stand corrected'""","Los Angeles, CA"
Sat May 18 15:00:32 +0000 2019,Idk how to act when someone subscribes to my highest tier like here\ my soul if you need it lmfao just kidding \,"Los Angeles, CA"
Sat May 18 15:00:32 +0000 2019," Classic BSer or in blunt terms Con Artist.'""","Soquel, CA"
Sat May 18 15:00:31 +0000 2019, I wish I was there to feel that heat. Everything looks great Greg. You really out did yourself this year. \,"Redlands, CA"
Sat May 18 15:00:29 +0000 2019,I love Star Wars but this is where hideous and Tommy Bahamas meet. My eyes... ,"San Jose, CA"
Sat May 18 15:00:28 +0000 2019, I\ missed my flight because reps sent us to now THREE different lines to \ our bags\ and now we\ mi\ ,"Los Angeles, CA"
Sat May 18 15:00:26 +0000 2019,"Graffiti Tracking: 2626 Ming Ave, Bakersfield, CA 93304, USA'""","Bakersfield, CA"
Sat May 18 15:00:26 +0000 2019,Joe Biden wants to find middle ground with xtreme conservatives?. Nonsense!. The choice is clear. #NotMeUs \\n\\n\'This\ ,"Folsom, CA"
Sat May 18 15:00:26 +0000 2019,"Inyo County, California, USA\\nML 3.1 (8 min ago)\\n11km 37.43\ 118.55\ 18, 2019 14:51:28 UTC\\n#earthquake ","California, USA"
Sat May 18 15:00:26 +0000 2019,8% for services left out of  budget we serve the whole person. #KeepThePromise #invaluable\ ,"Ventura, CA"
Sat May 18 15:00:25 +0000 2019,"MEN,  HELP YOUR LADY AROUND THE HOUSE AND TAKE A GOOD LOOK  AT YOUR KIDS , CHECK THE PUPILS, TALK TO YOUR KIDS. ","Commerce, CA"
Sat May 18 15:00:24 +0000 2019,"you can hit it and all'""","Rialto, CA"
Sat May 18 15:00:23 +0000 2019," Hella down to join this club'""","Richmond, CA"
Sat May 18 15:00:23 +0000 2019,"Want to work at Delaware North? We\'re hiring in #FishCamp, CA! Click the link in our bio for details on this job an\ ","California, USA"
Sat May 18 15:00:23 +0000 2019, Lol...enjoy the heat \,"Fullerton, CA"
