Date,Tweet,Country
Tue May 21 10:19:16 +0000 2019," Me dragging my ass out of bed to go do important things.'""","Huntington Beach, CA"
Tue May 21 10:19:11 +0000 2019," Super cool'""","Los Angeles, CA"
Tue May 21 10:19:09 +0000 2019," Poor magneton has the same condition as TERFs'""","San Jose, CA"
Tue May 21 10:19:03 +0000 2019,  Trump\ attempts to bully and belittle Biden were a terrible flop tonight.  He  i\ ,"Santa Barbara, CA"
Tue May 21 10:19:00 +0000 2019,Buenos d\ amigos arriba! \,"Selma, CA"
Tue May 21 10:18:57 +0000 2019," What have you been watching?? Let me guess Spurs games.'""","San Luis Obispo, CA"
Tue May 21 10:18:50 +0000 2019,"  Love it!!'""","Huntington Beach, CA"
Tue May 21 10:18:44 +0000 2019,"   I see you getting wild'""","Manteca, CA"
Tue May 21 10:18:41 +0000 2019,"Fancy Semi-eternity Ring features Natural emeralds, in 14k gold/rose gold and white gold. Customize yours today wit\ ","Los Angeles, CA"
Tue May 21 10:18:40 +0000 2019,"  Seriously?'""","Long Beach, CA"
Tue May 21 10:18:38 +0000 2019,"Shouldn\ I realize you\ the highest of the high? #Ascension'""","Temecula, CA"
Tue May 21 10:18:35 +0000 2019,bitch she named him after her dead husband bye ,"Los Angeles, CA"
Tue May 21 10:18:35 +0000 2019,When you go through the cash register with the bitchy clerk ,"Atascadero, CA"
Tue May 21 10:18:35 +0000 2019,"It\ 3am and I\ listening to Los Bukis, it really is sad girl hours huh'""","Paso Robles, CA"
Tue May 21 10:18:34 +0000 2019,#LHHATL yuh fuck her in the ass and she shitt on your 700 sheet but yhu still have it like yuh never wash it but co\ ,"Los Angeles, CA"
Tue May 21 10:18:34 +0000 2019,"Tbh I haven\ been skinny enough in years to do that what\ why I haven\ done it, but now that I am, I won\ front\ ","Los Angeles, CA"
Tue May 21 10:18:27 +0000 2019,  Wow!  #muhsd! Go Bubba \,"Atwater, CA"
Tue May 21 10:18:25 +0000 2019,"DSS 14 receiving data from Voyager 1 at 159b/s.\\nIN LOCK OFF 1 MCD2'""","California, USA"
Tue May 21 10:18:24 +0000 2019,  Trump\ attempts to bully and belittle Biden were a terrible flop tonight.  He  i\ ,"Santa Barbara, CA"
Tue May 21 10:18:22 +0000 2019,Well I\ a happy camper \,"West Whittier, CA"
Tue May 21 10:18:20 +0000 2019, Buenos d\ Teacher!!!!\,"Vallejo, CA"
Tue May 21 10:18:11 +0000 2019," BABY, I JUST WANTED TO THANK YOU FOR PRAYING MY CHEST PAIN WILL LEAVE ME CAUSE AROUND NOW I NOTICED\ ","Berkeley, CA"
Tue May 21 10:18:10 +0000 2019,  Trump\ attempts to bully and belittle Biden were a terrible flop tonight.  He  i\ ,"Santa Barbara, CA"
Tue May 21 10:18:09 +0000 2019," Open mouth insert foot!'""","San Luis Obispo, CA"
Tue May 21 10:17:55 +0000 2019, Sleepy but good \,"Los Angeles, CA"
Tue May 21 10:17:55 +0000 2019,"Can you recommend anyone for this job? Panda Express Interview Day - 6/7 (2636) -  #Hospitality #Pacifica, CA'""","Pacifica, CA"
Tue May 21 10:17:55 +0000 2019,  Trump\ attempts to bully and belittle Biden were a terrible flop tonight.  He  i\ ,"Montecito, CA"
Tue May 21 10:17:54 +0000 2019,ALL POLICE WALK AROUND WITH THEIR BADGES HANGING OUT OF THEIR PANTS WITH THEIR 3 INCH JESUS WATT KIND OF SICK FAGGO\ ,"Los Angeles, CA"
Tue May 21 10:17:49 +0000 2019,"A lot happened this month, a tweet can\'t really explain it all I\'m not sure if I\'m the same person I was. Not even\ ","Riverside, CA"
Tue May 21 10:17:40 +0000 2019,  Would be even more beautiful if there wasn\ any democratic\ in the White House.\,"Tulare, CA"
Tue May 21 10:17:35 +0000 2019,"  Me too actually'""","Palo Alto, CA"
Tue May 21 10:17:35 +0000 2019,"Finally home about to smoke & watch some American Crime'""","Los Angeles, CA"
Tue May 21 10:17:30 +0000 2019,"   I hope nothing but the best for you love \ get well !'""","Colton, CA"
Tue May 21 10:17:25 +0000 2019,"Thank god for mexican candies!!!'""","San Jose, CA"
Tue May 21 10:17:21 +0000 2019,,"Los Angeles, CA"
Tue May 21 10:17:14 +0000 2019,"  No, he won\'t.  He\'ll never break his word. Besides, he still feels guilty for killing Da\ ","Long Beach, CA"
Tue May 21 10:17:13 +0000 2019," You Forgot California Boss!!!'""","Los Banos, CA"
Tue May 21 10:17:12 +0000 2019,"Inferness sa blocking ha  Delights'""","Lawndale, CA"
Tue May 21 10:17:11 +0000 2019,I can\ wait to come to Dallas!!! ,"West Hollywood, CA"
Tue May 21 10:17:10 +0000 2019,"Pelican Point Media Talent is on Fire @ Coto de Caza, California ","Coto de Caza, CA"
Tue May 21 10:17:06 +0000 2019,3:16am: I\'m here in SFO so late that the restrooms have closed. #SFOAfterDark ,"California, USA"
Tue May 21 10:17:01 +0000 2019,  \\nBusy fighting\\n busy with IT/ED ,"Sunnyvale, CA"
Tue May 21 10:16:54 +0000 2019,When ur Michael Cera and ur favorite Avril Lavigne song comes on but you only kinda know the lyrics ,"Atascadero, CA"
Tue May 21 10:16:47 +0000 2019,No wonder nothing gets done when we have someone like Mr.Nadler running things. Total shit show..\\n ,"Tracy, CA"
Tue May 21 10:16:45 +0000 2019, Say it ain\ so! We bought tix for Us /Chile game. I m not separating from my 10 yr old daughter. Yikes\ ,"San Luis Obispo, CA"
