Date,Tweet,Country
Thu May 02 23:59:58 +0000 2019,"FINAL: La Quinta falls, 15-2, to Diamond Ranch in  softball.'""","La Quinta, CA"
Thu May 02 23:59:58 +0000 2019, CONGRATULATIONS SO PROUD \,"Los Angeles, CA"
Thu May 02 23:59:58 +0000 2019,To the man that created an icon. You will be missed! #rippetermayhew #chewbacca #chewie #starwars #starwarssaga\ ,"Anaheim, CA"
Thu May 02 23:59:56 +0000 2019,"Rest easy Peter Mayhew...and if you see Carrie Fisher, tell her I said hi \ #starwars #PeterMayhew #StarWars'""","Irvine, CA"
Thu May 02 23:59:56 +0000 2019,Me lowering my voice when I\ around straight men ,"Los Angeles, CA"
Thu May 02 23:59:56 +0000 2019,"We found a friend @ Newberry Springs, California ","California, USA"
Thu May 02 23:59:55 +0000 2019,I can\ wait to see gabe today(: but also because he\ had my airpods since saturday and I hate going to the gym w\ ,"Daly City, CA"
Thu May 02 23:59:55 +0000 2019,"i really cant wait for the day one direction comes back'""","Los Angeles, CA"
Thu May 02 23:59:54 +0000 2019,"I told someone today \ almost 30\ once those words slipped, I felt oddly excited \","California, USA"
Thu May 02 23:59:53 +0000 2019," Fucking dead'""","Rancho Santa Margarita, CA"
Thu May 02 23:59:53 +0000 2019,"You know what this world needs? A  documentary.'""","Los Angeles, CA"
Thu May 02 23:59:52 +0000 2019,"  Title 18, US Code, Section 1001 makes it a crime to: 1) knowingly and willfully; 2) m\ ","Los Angeles, CA"
Thu May 02 23:59:52 +0000 2019,"I\'m at Cancun Mexican and Seafood in Encinitas, CA ","Encinitas, CA"
Thu May 02 23:59:52 +0000 2019,"If it sound like you then let me hear you repeat it'""","Los Angeles, CA"
Thu May 02 23:59:51 +0000 2019,  \,"Pico Rivera, CA"
Thu May 02 23:59:48 +0000 2019, I REGRET IT LOLOL you should have stopped me \,"Los Angeles, CA"
Thu May 02 23:59:48 +0000 2019,"My foot is asleep rn and it\ at the part where if you move it, you done'""","San Jose, CA"
Thu May 02 23:59:47 +0000 2019," Aye let\ go!! #NHCLoveAgain'""","Westlake Village, CA"
Thu May 02 23:59:44 +0000 2019,"'Words of wisdom from  ""honeydew.. the packing peanuts of fruit.""\''","Los Angeles, CA"
Thu May 02 23:59:44 +0000 2019,Be Like Me - Lil Pump ft. Lil Wayne / Jinwoo Yoon Choreography  via  \,"Los Angeles, CA"
Thu May 02 23:59:43 +0000 2019,"OMG this is so me @ North Hollywood, California ","Los Angeles, CA"
Thu May 02 23:59:41 +0000 2019,"New pitcher for Marina, Jagger Jovinelli. \\n\\nStat line for Chase Hennessey; 5.1 innings, 2 hits, 3 runs, 4 walks, 5\ ","Huntington Beach, CA"
Thu May 02 23:59:41 +0000 2019,"Come at me like a real nigga not a bitch nigga'""","Los Angeles, CA"
Thu May 02 23:59:40 +0000 2019,"  Great work!  looks beautiful and fierce.'""","San Francisco, CA"
Thu May 02 23:59:40 +0000 2019,Rrrrrrrgh!  I\ always remember the first time I saw #StarWarsEpisode6 and seeing the giantness of a Wookie that w\ ,"San Jose, CA"
Thu May 02 23:59:39 +0000 2019,I was recording a video while being on my brother\ boosted board and was gonna caption it \ day to eat shit\ ,"Huntington Park, CA"
Thu May 02 23:59:39 +0000 2019,"College kids will spend $100,000 on their degree but when you ask them to buy your $19 book on how to find #Success\ ","Los Angeles, CA"
Thu May 02 23:59:38 +0000 2019,"  shes my queen and my emo princess'""","Los Angeles, CA"
Thu May 02 23:59:38 +0000 2019,"I really cannot! stop! crying! today!!!'""","Los Angeles, CA"
Thu May 02 23:59:37 +0000 2019,Cute and useful new Sanrio plush measuring tape! \\n.\\n.\\n.\\n\ measure up to 5 feet $18.00 \\n.\\n.\\n.\\n#sanrio #sanriotopanga\ ,"Los Angeles, CA"
Thu May 02 23:59:37 +0000 2019,Oaks Christian boys lax jumps out in its quarterfinal against rival Westlake ,"Westlake Village, CA"
Thu May 02 23:59:37 +0000 2019,"    \\nBlue Tacoma, California'""","Santa Clarita, CA"
Thu May 02 23:59:36 +0000 2019,"Accident, right lane blocked in #LemonGrove on 125 SB before 94, stopped traffic back to Amaya Dr, delay of 23 mins #SDtraffic'""","Lemon Grove, CA"
Thu May 02 23:59:34 +0000 2019,A global GDP growth rate of 3.65% implies that in 19 years the GDP of the planet will double from what it is today.\ ,"Stanford, CA"
Thu May 02 23:59:33 +0000 2019,"Obsessed with the Nixon administration in 2019, which means I\ probably be ready to talk Trump politics by like... 2065.'""","Oxnard, CA"
Thu May 02 23:59:33 +0000 2019,"Can\ wait to cry to passion pit tomorrow lmao don\ @ me'""","El Monte, CA"
Thu May 02 23:59:33 +0000 2019,"Now T6,  12,  3.  ","Lodi, CA"
Thu May 02 23:59:31 +0000 2019," Well said my kind of woman !!!'""","Crescent City North, CA"
Thu May 02 23:59:31 +0000 2019," ummm excuse me why do we not follow each other hoe'""","Santa Cruz, CA"
Thu May 02 23:59:30 +0000 2019,"'  We need to set up some sort of ""battle of the film-giant bear-men"" between you two. Next record club!\''","Los Angeles, CA"
Thu May 02 23:59:30 +0000 2019, Is this what FB meant when it said: \ will try to do better...\ ??? \,"Temple City, CA"
Thu May 02 23:59:30 +0000 2019,This is what I want to hear. ,"Santa Monica, CA"
Thu May 02 23:59:30 +0000 2019, Yes. That white blob of shit that they cut open \,"San Francisco, CA"
Thu May 02 23:59:29 +0000 2019, Like as a dish altogether?! I wouldn\ eat that either!! \,"San Francisco, CA"
Thu May 02 23:59:28 +0000 2019,"Berggggggyyyy'""","Riverside, CA"
Thu May 02 23:59:28 +0000 2019,Full video \ ,"California, USA"
Thu May 02 23:59:27 +0000 2019, Oh hahaha I thought it was a mistake fare. \,"Oakland, CA"
Thu May 02 23:59:27 +0000 2019,"  Yep'""","Burbank, CA"
Thu May 02 23:59:27 +0000 2019," No where just doing my global entry app! And I heard she went out \ makes sense y she was v hungover today'""","California, USA"
Thu May 02 23:59:26 +0000 2019,"     What the fuck guys, you corrupted sweet Steven'""","Chino Hills, CA"
Thu May 02 23:59:24 +0000 2019,#CO2 record at Mauna Loa. New Mississippi #GreatFlood record. Mozambique \ record 2nd #cyclone in 2 months. Larges\ ,"San Francisco, CA"
Thu May 02 23:59:23 +0000 2019," Lyin ass you don\ use condoms slut'""","San Jose, CA"
Thu May 02 23:59:23 +0000 2019,I want an iced cloud caramel macchiato \,"Oxnard, CA"
Thu May 02 23:59:22 +0000 2019,Walking around the lake on my way to Endgame was totally worth leaving the house at 6:30 this morning. @ Lake Merri\ ,"Oakland, CA"
Thu May 02 23:59:21 +0000 2019,Come THRUU rebrand!!! ,"Gilroy, CA"
Thu May 02 23:59:21 +0000 2019,"Stress playing temple run'""","Davis, CA"
Thu May 02 23:59:20 +0000 2019,"I\ literally growing this beard and I look like a dirty bastard at the moment, I\ not gonna hangout with no girls\ ","Coachella, CA"
Thu May 02 23:59:18 +0000 2019,        Give the woma\ ,"Los Angeles, CA"
Thu May 02 23:59:18 +0000 2019, Also ,"Burbank, CA"
Thu May 02 23:59:18 +0000 2019,"I have a true obsession with palm trees, one of the most beautiful things ever created in my opinion'""","Vallejo, CA"
Thu May 02 23:59:17 +0000 2019,"  HAHAHA I\ dead \ I freakin love you!'""","Palm Springs, CA"
Thu May 02 23:59:17 +0000 2019," oh good, the socialism understander has logged on to tell us all what we\ allowed to talk about and\ ","San Francisco, CA"
Thu May 02 23:59:16 +0000 2019,"Ol girl text me once, talking bout she\ laughing, now the tables have turned because I\ the one laughing & y\ ","Fresno, CA"
Thu May 02 23:59:16 +0000 2019," Allah o Akbar!'""","San Francisco, CA"
Thu May 02 23:59:15 +0000 2019,"  It should read \ men and women are created equal'""","Granite Bay, CA"
Thu May 02 23:59:14 +0000 2019,"I didn\ get my coffee till 11 today and my barista goes \ I was wondering where you were this morning\ home'""","Los Angeles, CA"
Thu May 02 23:59:14 +0000 2019," 4.51 at the combine'""","Stockton, CA"
Thu May 02 23:59:14 +0000 2019,"   james charles looks so good here'""","Los Angeles, CA"
Thu May 02 23:59:14 +0000 2019," Australia or BUST'""","San Francisco, CA"
Thu May 02 23:59:14 +0000 2019,Once again a great shot provided by  and their contributor.  (get_repost)\\n\ call us Surf City\ ,"Huntington Beach, CA"
Thu May 02 23:59:13 +0000 2019,Dying of exhaustion.. pls send help. #FinalsWeek #Imannoyingaf #SOS ,"Los Angeles, CA"
Thu May 02 23:59:13 +0000 2019,"'Stole 2018 Summer Stephan statement, ""what we need is a material support for terrorism somewhere out in the desert.\ ","California, USA"
Thu May 02 23:59:13 +0000 2019,Imagine how hard it is to make that decision in the first place and then to arrive to the clinic and have t9 walk t\ ,"Palm Desert, CA"
Thu May 02 23:59:13 +0000 2019,#AIShowBiz Connect & Collaborate  with  ,"Redwood City, CA"
Thu May 02 23:59:12 +0000 2019,Been a lot of talk about  lately on  \\n\\nReal talk: I\ have cleared my student debt in a t\ ,"Los Angeles, CA"
Thu May 02 23:59:12 +0000 2019,The Trained Canine welcomes Finn the Belgian Malinois into our training program! #venturacountydogtraining\ ,"Ventura, CA"
Thu May 02 23:59:11 +0000 2019,      That\ weird. I will check n se\ ,"Roseville, CA"
Thu May 02 23:59:10 +0000 2019, My wife is a latina. Early in our dating years she took me to her cousin\'s 1-year old birthday party and\ ,"San Jose, CA"
Thu May 02 23:59:10 +0000 2019,Cioppino for lunch @ Sotto Mare ,"San Francisco, CA"
Thu May 02 23:59:10 +0000 2019,"Mango Lemonade, IS and ALWAYS will be, the SUPERIOR lemonade \ You for coming to my TED talk\","Los Angeles, CA"
Thu May 02 23:59:10 +0000 2019,Just hanging out watching CIF Sonora Softball with my boys! ##BUYIN #RAIDERPRIDE @ Sonora High School ,"La Habra, CA"
Thu May 02 23:59:10 +0000 2019,   Yes!! I would also suggest #CA04-- Dems  and\ ,"San Francisco, CA"
Thu May 02 23:59:10 +0000 2019," Did Blue win?  I couldn\ be on twitter much today and cannot find the FT!!!'""","Eastvale, CA"
Thu May 02 23:59:09 +0000 2019," Pop out to Cali'""","Rocklin, CA"
Thu May 02 23:59:07 +0000 2019,IM GONNA SHIT MYSELD ,"Fresno, CA"
Thu May 02 23:59:06 +0000 2019, I have a file of cards students have written me where they have expressed what they appreciated about\ ,"Los Angeles, CA"
Thu May 02 23:59:06 +0000 2019,Grace Brethren hammered Long Beach Poly in first-round softball action ,"Westlake Village, CA"
Thu May 02 23:59:05 +0000 2019,Huge Congrats to Santa Barbara HS and K12Elite QB Deacon Pe\ Hill! Hard work pays off! Many more offers coming you\ ,"Thousand Oaks, CA"
Thu May 02 23:59:03 +0000 2019,  Gorgeous \,"Palo Alto, CA"
Thu May 02 23:59:03 +0000 2019," It does at least give me a slight bit of joy when I walk out past people bizarrely waiting in a check-out line.'""","San Francisco, CA"
Thu May 02 23:59:03 +0000 2019,Did this bitch fall asleep on me...\,"Downey, CA"
Thu May 02 23:59:02 +0000 2019,Got those physical tickets on deck for you! Tap in!\\n.\\n.\\n.\\n.\\n.\\n#HellaDEADASSEntertainment #HellaDEADASSSEvents\ ,"Stockton, CA"
