Date,Tweet,Country
Sun May 05 23:59:59 +0000 2019," Oh I know I\ carve out some time. All a learning curve!'""","Marina, CA"
Sun May 05 23:59:59 +0000 2019,,"Redding, CA"
Sun May 05 23:59:56 +0000 2019,Another black man making history ,"South Gate, CA"
Sun May 05 23:59:56 +0000 2019,Fun Sunday learning the beginnings of #pineneedlebasketry with #michelehament at#handcraftstudioschool\ ,"Richmond, CA"
Sun May 05 23:59:56 +0000 2019,"ozzy so drunk he talking to me about how he loves all colors LMAAAAAOO'""","Long Beach, CA"
Sun May 05 23:59:56 +0000 2019,  Lolz!! \,"Berkeley, CA"
Sun May 05 23:59:56 +0000 2019,"I am good with IT, having worked as a database admin for several companies over the years, I rebuilt a laptop from\ ","Seaside, CA"
Sun May 05 23:59:55 +0000 2019," modesto on pelandale'""","Modesto, CA"
Sun May 05 23:59:54 +0000 2019,Disfruten su Domingo!\\nCon amigos y en familia \\n\ #Sunday #rest #restday #family #familia #amigos\ ,"San Diego, CA"
Sun May 05 23:59:54 +0000 2019,     It\'s you. With the great face and name. And you\ ,"Los Angeles, CA"
Sun May 05 23:59:53 +0000 2019,,"Redding, CA"
Sun May 05 23:59:52 +0000 2019,"I don\ want to get this bread anymore, I\ super tired. ","California, USA"
Sun May 05 23:59:52 +0000 2019,"Jin was wearing a baby blue sweater and sweat pants and he looked so squishy I wanted to squish'""","Pasadena, CA"
Sun May 05 23:59:52 +0000 2019,"Can you recommend anyone for this Driver job in La Puente, CA? Click the link in our bio to see it and more. Truck\ ","Avocado Heights, CA"
Sun May 05 23:59:50 +0000 2019,Exactly. ,"San Diego, CA"
Sun May 05 23:59:49 +0000 2019,   \,"California, USA"
Sun May 05 23:59:48 +0000 2019,,"Redding, CA"
Sun May 05 23:59:47 +0000 2019,12 more days  \ ,"Ontario, CA"
Sun May 05 23:59:44 +0000 2019, Pyke support though \,"California, USA"
Sun May 05 23:59:43 +0000 2019,,"Redding, CA"
Sun May 05 23:59:42 +0000 2019,"Imma be far from my Bakersfield best friends too...'""","Isla Vista, CA"
Sun May 05 23:59:42 +0000 2019,,"Los Angeles, CA"
Sun May 05 23:59:41 +0000 2019,s/o to all the guys that us girls forced to take a million pictures of us last night\,"Atwater, CA"
Sun May 05 23:59:41 +0000 2019," Just cause you\ my gender doesn\ give you a pass to touch me lol'""","San Jose, CA"
Sun May 05 23:59:40 +0000 2019,0.7 % of the population watches fox seems insignificant when one understands this    The Incredible Shrinking Fox N\ ,"Santa Clarita, CA"
Sun May 05 23:59:40 +0000 2019,Flashback to my homage to Madonna. For you  now let us see your 80\ weekend pic\ ,"Arcadia, CA"
Sun May 05 23:59:40 +0000 2019,LUL \\n,"Los Angeles, CA"
Sun May 05 23:59:38 +0000 2019," can we watch your show overseas? I\ in LA'""","Los Angeles, CA"
Sun May 05 23:59:37 +0000 2019,,"Redding, CA"
Sun May 05 23:59:37 +0000 2019,WholeLottaRed +*\ ,"Beaumont, CA"
Sun May 05 23:59:36 +0000 2019,Video: \ \   A brief introduction of 2020 US Presidential Candidate A\ ,"Pittsburg, CA"
Sun May 05 23:59:36 +0000 2019,NEW: My conversation with artist Juice featuring his latest single \ Out\ Watch us discuss the creation proce\ ,"Long Beach, CA"
Sun May 05 23:59:35 +0000 2019,"can\ believe how this day just flew by.'""","Long Beach, CA"
Sun May 05 23:59:34 +0000 2019, LOOK HOW CUTE ,"Los Angeles, CA"
Sun May 05 23:59:34 +0000 2019,I\ sobbing. ,"Pasadena, CA"
Sun May 05 23:59:34 +0000 2019," I mean she can be a fear monger or, alternatively, she can do her job'""","Palm Springs, CA"
Sun May 05 23:59:32 +0000 2019,Captain marvel pulling up after not doing shit all movie ,"Montebello, CA"
Sun May 05 23:59:32 +0000 2019,"okay actually why does he have a big ass neon sign that\ just a yellow arrow...'""","Los Angeles, CA"
Sun May 05 23:59:31 +0000 2019,,"Redding, CA"
Sun May 05 23:59:30 +0000 2019," Oh by far. At least you\ just taking their order and giving it to them. I actually have to talk to them the whole time lol'""","Elk Grove, CA"
